Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
167,0,0.009685,0.064741,1.495152,2171.783936,-3230.813965,989.765137,-0.007091,-0.141600,-1.665624,2505.538086,-961.196045,1022.704712
168,0,0.011628,0.065255,1.493592,2172.738525,-3232.348633,989.565002,-0.013443,-0.141634,-1.663950,2506.027344,-962.430359,1022.517090
169,0,0.003652,0.063872,1.494889,2173.707031,-3233.853027,989.411499,-0.009236,-0.140756,-1.665057,2506.431396,-963.450073,1021.903992
170,0,0.009314,0.064076,1.495404,2174.589355,-3235.232910,989.277222,-0.013793,-0.141018,-1.664345,2506.867920,-964.542297,1021.429443
171,0,0.008587,0.057171,1.493558,2175.931641,-3237.015869,989.374268,-0.011462,-0.141336,-1.664730,2507.192627,-965.538696,1020.936340
172,0,0.008321,0.060886,1.492337,2177.063477,-3238.527832,989.189209,-0.011077,-0.141999,-1.664413,2507.515625,-966.496399,1020.365601
173,0,0.008659,0.064324,1.494044,2178.059570,-3240.010986,989.137634,-0.006424,-0.142845,-1.664968,2507.849365,-967.454041,1019.705627
174,0,0.003348,0.060090,1.491532,2179.354736,-3241.705078,989.356689,-0.006134,-0.143725,-1.664289,2508.176025,-968.414307,1019.194824
175,0,0.006068,0.060103,1.494593,2180.348145,-3242.795898,989.146362,-0.013182,-0.143507,-1.662725,2508.426025,-969.231262,1018.785950
176,0,0.005093,0.068877,1.494439,2181.779297,-3244.482666,989.201904,-0.014187,-0.145108,-1.662584,2508.704590,-970.095398,1018.302185
177,0,0.006366,0.062789,1.491331,2182.823975,-3245.793945,989.245544,-0.015758,-0.146831,-1.662366,2509.135742,-970.891602,1017.890808
178,0,0.003510,0.066700,1.491462,2183.940186,-3247.189209,989.125366,-0.015081,-0.150045,-1.663836,2509.349365,-971.868103,1017.635803
179,0,0.003768,0.069041,1.492371,2185.229492,-3248.426514,989.028503,-0.016739,-0.151789,-1.663859,2509.637939,-972.670959,1017.391296
180,0,0.006739,0.063709,1.491886,2186.367676,-3249.808838,989.113464,-0.019328,-0.152931,-1.662935,2509.820801,-973.451721,1017.185181
181,0,0.002838,0.068919,1.491125,2187.798340,-3251.225586,989.129883,-0.021615,-0.154580,-1.662300,2510.092285,-974.187073,1016.982910
182,0,0.006260,0.067767,1.490246,2189.169434,-3252.526611,989.352417,-0.020168,-0.155488,-1.663258,2510.277344,-974.856079,1016.532898
183,0,0.008726,0.064525,1.485337,2190.408691,-3253.958496,989.249634,-0.025544,-0.158384,-1.662554,2510.607910,-975.705017,1016.517395
184,0,0.003168,0.068053,1.488579,2191.660156,-3255.109375,989.207703,-0.029002,-0.159147,-1.662348,2510.786377,-976.380676,1016.210449
185,0,0.001637,0.067555,1.487546,2192.824707,-3256.448242,989.088684,-0.027582,-0.161314,-1.662889,2511.093506,-977.114197,1016.136536
186,0,-0.000138,0.068807,1.486656,2194.159180,-3257.771240,989.032776,-0.028024,-0.161846,-1.662751,2511.282227,-977.850830,1015.978088
