Topic,Timestamp,Data
/aruco_detection,1722476143467902449,True
/aruco_detection,1722476143492695499,True
/aruco_detection,1722476143521464860,True
/aruco_detection,1722476143544195771,True
/aruco_detection,1722476143569323246,True
/aruco_detection,1722476143593411797,True
/aruco_detection,1722476143619940815,True
/aruco_detection,1722476143643670460,True
/aruco_detection,1722476143668055549,True
/aruco_detection,1722476143693326190,True
/aruco_detection,1722476143718205190,True
/aruco_detection,1722476143747353423,True
/aruco_detection,1722476143769228510,True
/aruco_detection,1722476143792846797,True
/aruco_detection,1722476143818974095,True
/aruco_detection,1722476143844728183,True
/aruco_detection,1722476143868871420,True
/aruco_detection,1722476143893491097,True
/aruco_detection,1722476143918528654,True
/aruco_detection,1722476143944182648,True
/aruco_detection,1722476143968038850,True
/aruco_detection,1722476143993671693,True
/aruco_detection,1722476144018452135,True
/aruco_detection,1722476144043962613,True
/aruco_detection,1722476144068735728,True
/aruco_detection,1722476144093401389,True
/aruco_detection,1722476144119099992,True
/aruco_detection,1722476144144847233,True
/aruco_detection,1722476144169850968,True
/aruco_detection,1722476144193657189,True
/aruco_detection,1722476144218520831,True
/aruco_detection,1722476144243397752,True
/aruco_detection,1722476144268030358,True
/aruco_detection,1722476144293830942,True
/aruco_detection,1722476144318246400,True
/aruco_detection,1722476144346768951,True
/aruco_detection,1722476144369180061,True
/aruco_detection,1722476144393663710,True
/aruco_detection,1722476144418887985,True
/aruco_detection,1722476144445198640,True
/aruco_detection,1722476144469108155,True
/aruco_detection,1722476144494349261,True
/aruco_detection,1722476144518441717,True
/aruco_detection,1722476144546073052,True
/aruco_detection,1722476144567662225,False
/aruco_detection,1722476144594798689,True
/aruco_detection,1722476144619877559,True
/aruco_detection,1722476144644836879,True
/aruco_detection,1722476144668953814,True
/aruco_detection,1722476144694136170,True
/aruco_detection,1722476144718195826,True
/aruco_detection,1722476144744359860,True
/aruco_detection,1722476144769429610,True
/aruco_detection,1722476144793643535,True
/aruco_detection,1722476144818952545,True
/aruco_detection,1722476144843411426,True
/aruco_detection,1722476144870742222,True
/aruco_detection,1722476144894325855,True
/aruco_detection,1722476144918633731,True
/aruco_detection,1722476144945009025,True
/aruco_detection,1722476144968944875,True
/aruco_detection,1722476144995343017,True
/aruco_detection,1722476145019714156,True
/aruco_detection,1722476145045045695,True
/aruco_detection,1722476145071105796,True
/aruco_detection,1722476145093919140,True
/aruco_detection,1722476145118332807,True
/aruco_detection,1722476145144058898,True
/aruco_detection,1722476145168904717,True
/aruco_detection,1722476145195000786,True
/aruco_detection,1722476145218237130,True
/aruco_detection,1722476145244697864,True
/aruco_detection,1722476145269607778,True
/aruco_detection,1722476145293448336,True
/aruco_detection,1722476145318577222,True
/aruco_detection,1722476145346060529,True
/aruco_detection,1722476145369080845,True
/aruco_detection,1722476145393406130,True
/aruco_detection,1722476145417572697,False
/aruco_detection,1722476145444382257,True
/aruco_detection,1722476145469266539,True
/aruco_detection,1722476145493538033,True
/aruco_detection,1722476145519374042,True
/aruco_detection,1722476145543209960,False
/aruco_detection,1722476145569576327,True
/aruco_detection,1722476145594100232,True
/aruco_detection,1722476145618929252,True
/aruco_detection,1722476145646541805,True
/aruco_detection,1722476145668909109,True
/aruco_detection,1722476145693547316,True
/aruco_detection,1722476145718153524,True
/aruco_detection,1722476145745069577,True
/aruco_detection,1722476145768839576,True
/aruco_detection,1722476145793437112,True
/aruco_detection,1722476145821961424,True
/aruco_detection,1722476145845207112,True
/aruco_detection,1722476145869162324,True
/aruco_detection,1722476145895281016,True
/aruco_detection,1722476145919247939,True
/aruco_detection,1722476145944437368,True
/aruco_detection,1722476145968428098,True
/aruco_detection,1722476145994153166,True
/aruco_detection,1722476146018790029,True
/aruco_detection,1722476146044765525,True
/aruco_detection,1722476146068816224,True
/aruco_detection,1722476146093380098,True
/aruco_detection,1722476146118720373,True
/aruco_detection,1722476146146889270,True
/aruco_detection,1722476146168519116,True
/aruco_detection,1722476146193798657,True
/aruco_detection,1722476146219332945,True
/aruco_detection,1722476146244491240,True
/aruco_detection,1722476146268071035,True
/aruco_detection,1722476146293420399,True
/aruco_detection,1722476146318366345,True
/aruco_detection,1722476146344367793,True
/aruco_detection,1722476146368231679,True
/aruco_detection,1722476146394722366,True
/aruco_detection,1722476146418884711,True
/aruco_detection,1722476146442817940,False
/aruco_detection,1722476146470472221,True
/aruco_detection,1722476146492875494,True
/aruco_detection,1722476146519329157,True
/aruco_detection,1722476146545350285,True
/aruco_detection,1722476146569862767,True
/aruco_detection,1722476146594349554,True
/aruco_detection,1722476146619870050,True
/aruco_detection,1722476146644588641,True
/aruco_detection,1722476146669082692,True
/aruco_detection,1722476146694602804,True
/aruco_detection,1722476146719528911,True
/aruco_detection,1722476146744680486,True
/aruco_detection,1722476146768201819,True
/aruco_detection,1722476146794942901,True
/aruco_detection,1722476146819604629,True
/aruco_detection,1722476146843355333,True
/aruco_detection,1722476146868553051,True
/aruco_detection,1722476146892794915,False
/aruco_detection,1722476146918590862,False
/aruco_detection,1722476146943306125,False
/aruco_detection,1722476146968402181,True
/aruco_detection,1722476146994214256,True
/aruco_detection,1722476147020602641,True
/aruco_detection,1722476147044623070,True
/aruco_detection,1722476147070569512,True
/aruco_detection,1722476147093030193,True
/aruco_detection,1722476147117402679,False
/aruco_detection,1722476147142387090,False
/aruco_detection,1722476147170231098,True
/aruco_detection,1722476147194344549,True
/aruco_detection,1722476147219863574,True
/aruco_detection,1722476147244785331,True
/aruco_detection,1722476147268900926,True
/aruco_detection,1722476147294587532,True
/aruco_detection,1722476147318322942,True
/aruco_detection,1722476147344378246,True
/aruco_detection,1722476147369091366,True
/aruco_detection,1722476147394868723,True
/aruco_detection,1722476147417923665,True
/aruco_detection,1722476147443992377,True
/aruco_detection,1722476147469613609,True
/aruco_detection,1722476147492919811,True
/aruco_detection,1722476147517750657,False
/aruco_detection,1722476147545869571,True
/aruco_detection,1722476147568432554,True
/aruco_detection,1722476147593029485,True
/aruco_detection,1722476147617903594,True
/aruco_detection,1722476147644275916,True
/aruco_detection,1722476147669437860,True
/aruco_detection,1722476147694507102,True
/aruco_detection,1722476147720844193,True
/aruco_detection,1722476147743883647,True
/aruco_detection,1722476147769975654,True
/aruco_detection,1722476147794054866,True
/aruco_detection,1722476147819247017,True
/aruco_detection,1722476147846789046,True
/aruco_detection,1722476147870094608,True
/aruco_detection,1722476147893400586,True
/aruco_detection,1722476147917707217,False
/aruco_detection,1722476147944133490,False
/aruco_detection,1722476147969171085,True
/aruco_detection,1722476147993882285,False
/aruco_detection,1722476148018830186,True
/aruco_detection,1722476148043843334,True
/aruco_detection,1722476148071588912,True
/aruco_detection,1722476148093447302,True
/aruco_detection,1722476148118467009,True
/aruco_detection,1722476148144002132,False
/aruco_detection,1722476148168680630,True
/aruco_detection,1722476148195360660,True
/aruco_detection,1722476148217662273,True
/aruco_detection,1722476148243251283,False
/aruco_detection,1722476148269421082,True
/aruco_detection,1722476148296151671,False
/aruco_detection,1722476148319399123,True
/aruco_detection,1722476148345658713,True
/aruco_detection,1722476148370007841,True
/aruco_detection,1722476148394380744,True
/aruco_detection,1722476148418476245,True
/aruco_detection,1722476148444561694,True
/aruco_detection,1722476148468482829,True
/aruco_detection,1722476148493366636,True
/aruco_detection,1722476148518269290,False
/aruco_detection,1722476148543199751,False
/aruco_detection,1722476148568243011,True
/aruco_detection,1722476148593382237,False
/aruco_detection,1722476148619494789,True
/aruco_detection,1722476148645382609,True
/aruco_detection,1722476148670231408,True
/aruco_detection,1722476148693656873,True
/aruco_detection,1722476148718810082,True
/aruco_detection,1722476148744438771,True
/aruco_detection,1722476148767929355,False
/aruco_detection,1722476148793767512,True
/aruco_detection,1722476148818869171,True
/aruco_detection,1722476148843587828,True
/aruco_detection,1722476148869959896,True
/aruco_detection,1722476148893578157,True
/aruco_detection,1722476148918512490,True
/aruco_detection,1722476148942742324,True
/aruco_detection,1722476148970110342,True
/aruco_detection,1722476148993550494,True
/aruco_detection,1722476149018405278,True
/aruco_detection,1722476149043623736,True
/aruco_detection,1722476149068687860,True
/aruco_detection,1722476149092766082,True
/aruco_detection,1722476149118223576,True
/aruco_detection,1722476149145534956,False
/aruco_detection,1722476149169724984,True
/aruco_detection,1722476149194697590,True
/aruco_detection,1722476149220318152,True
/aruco_detection,1722476149244452854,True
/aruco_detection,1722476149270297444,True
/aruco_detection,1722476149294093975,True
/aruco_detection,1722476149319544813,True
/aruco_detection,1722476149343330720,True
/aruco_detection,1722476149369030385,True
/aruco_detection,1722476149394188268,True
/aruco_detection,1722476149419418406,True
/aruco_detection,1722476149445713772,True
/aruco_detection,1722476149469693276,True
/aruco_detection,1722476149494141347,True
/aruco_detection,1722476149519488987,True
/aruco_detection,1722476149546579091,True
/aruco_detection,1722476149569746577,True
/aruco_detection,1722476149594983115,True
/aruco_detection,1722476149619034009,True
/aruco_detection,1722476149644061654,True
/aruco_detection,1722476149669516492,True
/aruco_detection,1722476149693532667,True
/aruco_detection,1722476149718883378,True
/aruco_detection,1722476149743368921,True
/aruco_detection,1722476149769178088,True
/aruco_detection,1722476149793838764,True
/aruco_detection,1722476149817619488,True
/aruco_detection,1722476149844224640,True
/aruco_detection,1722476149868308686,True
/aruco_detection,1722476149893386603,True
/aruco_detection,1722476149917862258,True
/aruco_detection,1722476149943226089,False
/aruco_detection,1722476149970206403,True
/aruco_detection,1722476149993083302,True
/aruco_detection,1722476150019070963,True
/aruco_detection,1722476150044516170,True
/aruco_detection,1722476150068867413,True
/aruco_detection,1722476150093249151,True
/aruco_detection,1722476150118930641,True
/aruco_detection,1722476150143534903,True
/aruco_detection,1722476150168623797,True
/aruco_detection,1722476150194415141,True
/aruco_detection,1722476150219392709,True
/aruco_detection,1722476150243240792,True
/aruco_detection,1722476150268554257,True
/aruco_detection,1722476150293882794,True
/aruco_detection,1722476150319570621,True
/aruco_detection,1722476150344051173,True
/aruco_detection,1722476150369056836,True
/aruco_detection,1722476150394316254,True
/aruco_detection,1722476150419044770,True
/aruco_detection,1722476150445675428,True
/aruco_detection,1722476150468262958,True
/aruco_detection,1722476150494207164,True
/aruco_detection,1722476150518487528,True
/aruco_detection,1722476150544449685,True
/aruco_detection,1722476150568158603,True
/aruco_detection,1722476150593676993,True
/aruco_detection,1722476150618329222,True
/aruco_detection,1722476150644290100,True
/aruco_detection,1722476150669268467,True
/aruco_detection,1722476150692785165,True
/aruco_detection,1722476150720447420,True
/aruco_detection,1722476150746403945,True
/aruco_detection,1722476150769867460,True
/aruco_detection,1722476150793166625,True
/aruco_detection,1722476150818795349,True
/aruco_detection,1722476150844826145,True
/aruco_detection,1722476150869253739,True
/aruco_detection,1722476150893471576,True
/aruco_detection,1722476150917938592,True
/aruco_detection,1722476150942815425,True
/aruco_detection,1722476150968134810,True
/aruco_detection,1722476150994035657,True
/aruco_detection,1722476151018801965,True
/aruco_detection,1722476151045784426,True
/aruco_detection,1722476151069615999,True
/aruco_detection,1722476151094030569,True
/aruco_detection,1722476151119780028,True
/aruco_detection,1722476151144698654,True
/aruco_detection,1722476151169302437,True
/aruco_detection,1722476151194482978,True
/aruco_detection,1722476151218116315,True
/aruco_detection,1722476151244285958,True
/aruco_detection,1722476151271094502,True
/aruco_detection,1722476151293466261,True
/aruco_detection,1722476151319867580,True
/aruco_detection,1722476151347285201,True
/aruco_detection,1722476151368654163,True
/aruco_detection,1722476151394345990,True
/aruco_detection,1722476151419480964,True
/aruco_detection,1722476151444055180,True
/aruco_detection,1722476151468915119,True
/aruco_detection,1722476151493470007,True
/aruco_detection,1722476151518507414,True
/aruco_detection,1722476151543781426,True
/aruco_detection,1722476151569375847,True
/aruco_detection,1722476151592942561,True
/aruco_detection,1722476151620151962,True
/aruco_detection,1722476151644406311,True
/aruco_detection,1722476151668817650,True
/aruco_detection,1722476151693599382,True
/aruco_detection,1722476151718024449,False
/aruco_detection,1722476151744640292,True
/aruco_detection,1722476151769148557,True
/aruco_detection,1722476151794217772,True
/aruco_detection,1722476151820296601,True
/aruco_detection,1722476151844808834,True
/aruco_detection,1722476151868813364,True
/aruco_detection,1722476151894136910,True
/aruco_detection,1722476151918650455,True
/aruco_detection,1722476151945253275,True
/aruco_detection,1722476151968789237,True
/aruco_detection,1722476151993774518,True
/aruco_detection,1722476152019289229,True
/aruco_detection,1722476152045300157,True
/aruco_detection,1722476152069280880,True
/aruco_detection,1722476152094556877,True
/aruco_detection,1722476152118679294,False
/aruco_detection,1722476152144225046,True
/aruco_detection,1722476152167168476,False
/aruco_detection,1722476152194342550,False
/aruco_detection,1722476152218065487,False
/aruco_detection,1722476152243476617,False
/aruco_detection,1722476152269671445,False
/aruco_detection,1722476152292373759,False
/aruco_detection,1722476152318595339,False
/aruco_detection,1722476152343166292,False
/aruco_detection,1722476152368238388,False
/aruco_detection,1722476152392210600,False
/aruco_detection,1722476152420493295,False
/aruco_detection,1722476152442103181,False
/aruco_detection,1722476152468110972,False
/aruco_detection,1722476152493392504,False
/aruco_detection,1722476152518571543,False
/aruco_detection,1722476152544111950,False
/aruco_detection,1722476152567499533,False
/aruco_detection,1722476152592998885,False
/aruco_detection,1722476152620442331,False
/aruco_detection,1722476152643183973,False
/aruco_detection,1722476152668406082,False
/aruco_detection,1722476152692586866,False
/aruco_detection,1722476152718102858,False
/aruco_detection,1722476152745160263,False
/aruco_detection,1722476152767553847,False
/aruco_detection,1722476152792833332,False
/aruco_detection,1722476152818330732,False
/aruco_detection,1722476152842537596,False
/aruco_detection,1722476152868128787,False
/aruco_detection,1722476152893827239,False
/aruco_detection,1722476152918772074,False
/aruco_detection,1722476152944827896,True
/aruco_detection,1722476152967966331,True
/aruco_detection,1722476152994041321,True
/aruco_detection,1722476153018952109,True
/aruco_detection,1722476153044185900,True
/aruco_detection,1722476153069539272,True
/aruco_detection,1722476153093714265,True
/aruco_detection,1722476153118096999,True
/aruco_detection,1722476153146123828,True
/aruco_detection,1722476153168349192,True
/aruco_detection,1722476153193427785,True
/aruco_detection,1722476153219262717,True
/aruco_detection,1722476153245518217,True
/aruco_detection,1722476153268151766,True
/aruco_detection,1722476153293883243,True
/aruco_detection,1722476153318450070,True
/aruco_detection,1722476153344058061,True
/aruco_detection,1722476153367715464,False
/aruco_detection,1722476153393834647,True
/aruco_detection,1722476153418816218,True
/aruco_detection,1722476153444616526,True
/aruco_detection,1722476153470178343,True
/aruco_detection,1722476153494567732,True
/aruco_detection,1722476153519016961,True
/aruco_detection,1722476153545166351,True
/aruco_detection,1722476153568598445,True
/aruco_detection,1722476153594589662,True
/aruco_detection,1722476153621162629,True
/aruco_detection,1722476153645419541,True
/aruco_detection,1722476153669969471,True
/aruco_detection,1722476153693999091,True
/aruco_detection,1722476153718126054,True
/aruco_detection,1722476153746044084,True
/aruco_detection,1722476153772107364,True
/aruco_detection,1722476153793178893,True
/aruco_detection,1722476153819037888,True
/aruco_detection,1722476153844801749,True
/aruco_detection,1722476153869641402,True
/aruco_detection,1722476153893370164,True
/aruco_detection,1722476153919738142,True
/aruco_detection,1722476153943829297,True
/aruco_detection,1722476153969649989,True
/aruco_detection,1722476153993705144,True
/aruco_detection,1722476154018031464,True
/aruco_detection,1722476154045369186,True
/aruco_detection,1722476154068944223,True
/aruco_detection,1722476154092855862,True
/aruco_detection,1722476154118363409,True
/aruco_detection,1722476154143568242,True
/aruco_detection,1722476154171543969,True
/aruco_detection,1722476154193030019,True
/aruco_detection,1722476154219166291,True
/aruco_detection,1722476154244587119,True
/aruco_detection,1722476154269106428,True
/aruco_detection,1722476154293849220,True
/aruco_detection,1722476154319522012,True
/aruco_detection,1722476154343693423,True
/aruco_detection,1722476154368222043,True
/aruco_detection,1722476154395337946,True
/aruco_detection,1722476154423187499,True
/aruco_detection,1722476154446720489,True
/aruco_detection,1722476154470847900,True
/aruco_detection,1722476154492897717,True
/aruco_detection,1722476154518838952,True
/aruco_detection,1722476154544397986,True
/aruco_detection,1722476154569228329,True
/aruco_detection,1722476154594965504,True
/aruco_detection,1722476154619218225,True
/aruco_detection,1722476154646062260,True
/aruco_detection,1722476154668692066,True
/aruco_detection,1722476154692761783,True
/aruco_detection,1722476154720387628,True
/aruco_detection,1722476154745589836,True
/aruco_detection,1722476154768467350,True
/aruco_detection,1722476154793597464,True
/aruco_detection,1722476154818032902,True
/aruco_detection,1722476154845667291,True
/aruco_detection,1722476154868911998,True
/aruco_detection,1722476154893259501,True
/aruco_detection,1722476154919033123,True
/aruco_detection,1722476154944308995,True
/aruco_detection,1722476154969869405,True
/aruco_detection,1722476154993712949,True
/aruco_detection,1722476155017641453,True
/aruco_detection,1722476155043786077,True
/aruco_detection,1722476155068174125,True
/aruco_detection,1722476155093208786,True
/aruco_detection,1722476155118312341,True
/aruco_detection,1722476155145422069,True
/aruco_detection,1722476155168495580,True
/aruco_detection,1722476155193389059,True
/aruco_detection,1722476155217953648,True
/aruco_detection,1722476155245711941,True
/aruco_detection,1722476155268558064,True
/aruco_detection,1722476155293776209,True
/aruco_detection,1722476155320622038,True
/aruco_detection,1722476155343947576,True
/aruco_detection,1722476155368794112,True
/aruco_detection,1722476155393619657,True
/aruco_detection,1722476155418495760,True
/aruco_detection,1722476155443989068,True
/aruco_detection,1722476155469869858,True
/aruco_detection,1722476155492623407,True
/aruco_detection,1722476155518595875,True
/aruco_detection,1722476155544524247,True
/aruco_detection,1722476155570002100,True
/aruco_detection,1722476155594244967,True
/aruco_detection,1722476155619671108,True
/aruco_detection,1722476155645092738,True
/aruco_detection,1722476155669966697,True
/aruco_detection,1722476155694119709,True
/aruco_detection,1722476155720577193,True
/aruco_detection,1722476155744923577,True
/aruco_detection,1722476155770654002,True
/aruco_detection,1722476155795185247,True
/aruco_detection,1722476155820607773,True
/aruco_detection,1722476155845590722,True
/aruco_detection,1722476155870931201,True
/aruco_detection,1722476155893981929,True
/aruco_detection,1722476155919421670,True
/aruco_detection,1722476155945535416,True
/aruco_detection,1722476155968562560,True
/aruco_detection,1722476155994492981,True
/aruco_detection,1722476156020539464,True
/aruco_detection,1722476156043713583,True
/aruco_detection,1722476156069030607,True
/aruco_detection,1722476156093694396,True
/aruco_detection,1722476156119158458,True
/aruco_detection,1722476156145349771,True
/aruco_detection,1722476156171231170,True
/aruco_detection,1722476156193821523,True
/aruco_detection,1722476156218756794,True
/aruco_detection,1722476156245883931,True
/aruco_detection,1722476156269200703,True
/aruco_detection,1722476156294102119,True
/aruco_detection,1722476156319299658,True
/aruco_detection,1722476156343959767,True
/aruco_detection,1722476156369741775,True
/aruco_detection,1722476156393421101,True
/aruco_detection,1722476156418610128,True
/aruco_detection,1722476156444079886,True
/aruco_detection,1722476156469212274,True
/aruco_detection,1722476156493054541,True
/aruco_detection,1722476156518996674,True
/aruco_detection,1722476156546301760,True
/aruco_detection,1722476156569448455,True
/aruco_detection,1722476156594625866,True
/aruco_detection,1722476156620128136,True
/aruco_detection,1722476156645265196,True
/aruco_detection,1722476156669445537,True
/aruco_detection,1722476156694040430,True
/aruco_detection,1722476156718901239,True
/aruco_detection,1722476156747459135,True
/aruco_detection,1722476156767626522,False
/aruco_detection,1722476156793254933,False
/aruco_detection,1722476156818977231,True
/aruco_detection,1722476156844489388,True
/aruco_detection,1722476156867853328,True
/aruco_detection,1722476156893759878,True
/aruco_detection,1722476156917657504,False
/aruco_detection,1722476156945419189,True
/aruco_detection,1722476156968182947,True
/aruco_detection,1722476156994696079,True
/aruco_detection,1722476157018929412,True
/aruco_detection,1722476157043227927,False
/aruco_detection,1722476157068170720,True
/aruco_detection,1722476157094213653,True
/aruco_detection,1722476157118419275,True
/aruco_detection,1722476157145555405,True
/aruco_detection,1722476157169175981,True
/aruco_detection,1722476157192786573,False
/aruco_detection,1722476157219259386,True
/aruco_detection,1722476157243660652,True
/aruco_detection,1722476157270012956,True
/aruco_detection,1722476157293388352,True
/aruco_detection,1722476157318505382,False
/aruco_detection,1722476157348852591,False
/aruco_detection,1722476157368150587,True
/aruco_detection,1722476157393441278,True
/aruco_detection,1722476157421269427,True
/aruco_detection,1722476157446834321,True
/aruco_detection,1722476157467906526,True
/aruco_detection,1722476157493218912,True
/aruco_detection,1722476157518128297,True
/aruco_detection,1722476157543618408,True
/aruco_detection,1722476157567855901,True
/aruco_detection,1722476157594342922,True
/aruco_detection,1722476157619361362,True
/aruco_detection,1722476157645318088,True
/aruco_detection,1722476157669489694,True
/aruco_detection,1722476157693598550,True
/aruco_detection,1722476157720151650,True
/aruco_detection,1722476157743902912,True
/aruco_detection,1722476157768893255,True
/aruco_detection,1722476157793192379,True
/aruco_detection,1722476157819472364,True
/aruco_detection,1722476157843509669,True
/aruco_detection,1722476157868592811,True
/aruco_detection,1722476157892828704,True
/aruco_detection,1722476157917316240,False
/aruco_detection,1722476157946110389,True
/aruco_detection,1722476157969470490,True
/aruco_detection,1722476157993808173,True
/aruco_detection,1722476158019091696,True
/aruco_detection,1722476158044106137,False
/aruco_detection,1722476158069737974,True
/aruco_detection,1722476158094022956,True
/aruco_detection,1722476158118279298,True
/aruco_detection,1722476158144426646,True
/aruco_detection,1722476158169746745,True
/aruco_detection,1722476158193653493,False
/aruco_detection,1722476158217929643,False
/aruco_detection,1722476158244010113,True
/aruco_detection,1722476158268964074,False
/aruco_detection,1722476158293601209,True
/aruco_detection,1722476158318267304,True
/aruco_detection,1722476158343174194,True
/aruco_detection,1722476158368489718,True
/aruco_detection,1722476158394184050,True
/aruco_detection,1722476158418593893,True
/aruco_detection,1722476158444929143,True
/aruco_detection,1722476158468595383,True
/aruco_detection,1722476158492941963,True
/aruco_detection,1722476158518620584,True
/aruco_detection,1722476158543763118,True
/aruco_detection,1722476158569253231,True
