header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 12649
stamp: 
  secs: 1722274228
  nsecs:  38103819
frame_id: ""world""",1722274228.0381038,"position: 
  x: -3.180775949185095
  y: 3.1269662845665973
  z: 1.2816029682884496
orientation: 
  x: 0.008122643934227045
  y: -0.020965582039182598
  z: 0.0006011695094197142
  w: 0.9997470208110136","linear: 
  x: 0.12353129340497115
  y: 0.11651724539628062
  z: -0.2519623777181669
angular: 
  x: 0.30945104968149123
  y: 0.1843311913573459
  z: -0.005154997736885458","linear: 
  x: -0.8449873926584643
  y: -0.05110380342772795
  z: -1.963667600923246
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.045209
"seq: 12650
stamp: 
  secs: 1722274228
  nsecs:  48302650
frame_id: ""world""",1722274228.0483027,"position: 
  x: -3.178891380297662
  y: 3.1280977396188723
  z: 1.27470405719637
orientation: 
  x: 0.010144125406688789
  y: -0.02049192247559193
  z: 0.0006656758649635463
  w: 0.9997383331195372","linear: 
  x: 0.13734707388759906
  y: 0.1142032718511569
  z: -0.4114547867213598
angular: 
  x: 0.3517549091696035
  y: 0.1430412797088622
  z: -0.0008235976448039517","linear: 
  x: -0.6780003357952178
  y: -0.06439240766469952
  z: -2.996820359602914
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.056152
"seq: 12651
stamp: 
  secs: 1722274228
  nsecs:  58117628
frame_id: ""world""",1722274228.0581176,"position: 
  x: -3.1774404868951502
  y: 3.1291868177050235
  z: 1.2717792230378893
orientation: 
  x: 0.011565719534593207
  y: -0.0196981756616917
  z: 0.0006169528290224095
  w: 0.9997388835973396","linear: 
  x: 0.13545542076554468
  y: 0.11256157642001924
  z: -0.3966488531057079
angular: 
  x: 0.3216777795938082
  y: 0.15190811159151343
  z: -0.008809978141083974","linear: 
  x: -0.64210255592406
  y: -0.07200235657431327
  z: -2.6635389779115046
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.0639825
"seq: 12652
stamp: 
  secs: 1722274228
  nsecs:  68955421
frame_id: ""world""",1722274228.0689554,"position: 
  x: -3.176006216577626
  y: 3.1303582830317427
  z: 1.2701095104904074
orientation: 
  x: 0.01234543793375699
  y: -0.019044592281917225
  z: 0.0004889593118325849
  w: 0.9997422940867465","linear: 
  x: 0.1285322350392052
  y: 0.11032651654082597
  z: -0.3358479186623893
angular: 
  x: 0.23007514070755503
  y: 0.13432830990237576
  z: -0.018361511784291108","linear: 
  x: -0.6420406009518811
  y: -0.08277653119907356
  z: -2.0036576106306314
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.0744932
"seq: 12653
stamp: 
  secs: 1722274228
  nsecs:  78867912
frame_id: ""world""",1722274228.078868,"position: 
  x: -3.1757944739160404
  y: 3.1317221145873027
  z: 1.2651010717006383
orientation: 
  x: 0.01208730600564786
  y: -0.018875409353484106
  z: 0.0002572809808937357
  w: 0.9997487433159199","linear: 
  x: 0.08729903916979784
  y: 0.11878444784032505
  z: -0.409187386196739
angular: 
  x: 0.0963086493636052
  y: 0.0867291792268928
  z: -0.03146267426635386","linear: 
  x: -0.9024867113839536
  y: -0.013473174284572328
  z: -2.4031014494869205
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.0868785
"seq: 12654
stamp: 
  secs: 1722274228
  nsecs:  88312387
frame_id: ""world""",1722274228.0883124,"position: 
  x: -3.1753359664354854
  y: 3.1328568291443064
  z: 1.2622636981770134
orientation: 
  x: 0.011386782368816383
  y: -0.01868597020483934
  z: 0.00017018022793402674
  w: 0.9997605447023199","linear: 
  x: 0.06798918231513483
  y: 0.11910286814432124
  z: -0.39432041499924303
angular: 
  x: -0.013839632010500334
  y: 0.06573324456904661
  z: -0.024526743952181164","linear: 
  x: -0.9826222758546885
  y: -0.010162153665149654
  z: -2.124032601095315
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.0946112
"seq: 12655
stamp: 
  secs: 1722274228
  nsecs:  98122120
frame_id: ""world""",1722274228.0981221,"position: 
  x: -3.1746092776613906
  y: 3.133879080574721
  z: 1.260531181481821
orientation: 
  x: 0.010318200259495175
  y: -0.018553778516374114
  z: 0.000278289381217915
  w: 0.9997745818939342","linear: 
  x: 0.061848404844269
  y: 0.11424229771285245
  z: -0.34199575024825796
angular: 
  x: -0.1103295577601755
  y: 0.04753383257227913
  z: -0.0006428237255147836","linear: 
  x: -0.9567082562938981
  y: -0.04542702702975576
  z: -1.582114506538728
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1031497
"seq: 12656
stamp: 
  secs: 1722274228
  nsecs: 108149290
frame_id: ""world""",1722274228.1081493,"position: 
  x: -3.174345659704602
  y: 3.134976537628269
  z: 1.2580916283040873
orientation: 
  x: 0.00952266139760575
  y: -0.018048875045061096
  z: 0.0003380825081491906
  w: 0.9997916996703524","linear: 
  x: 0.04075377594253601
  y: 0.11280241194052146
  z: -0.3284951253783307
angular: 
  x: -0.12644807286915385
  y: 0.07602053156311696
  z: 0.005080348022198118","linear: 
  x: -1.0449640026734528
  y: -0.05162606268319947
  z: -1.3764706565713047
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1145253
"seq: 12657
stamp: 
  secs: 1722274228
  nsecs: 118140936
frame_id: ""world""",1722274228.118141,"position: 
  x: -3.174051427766994
  y: 3.135997663614971
  z: 1.2557729288943458
orientation: 
  x: 0.008681587006422855
  y: -0.018182603650153194
  z: 0.0001901662886164084
  w: 0.999796972794144","linear: 
  x: 0.02820475007498984
  y: 0.10870239571520172
  z: -0.30646095040934446
angular: 
  x: -0.1474194610513915
  y: 0.02511432843321805
  z: -0.01039406690852194","linear: 
  x: -1.0608231711472271
  y: -0.07858958498701017
  z: -1.1072453320374294
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1235003
"seq: 12658
stamp: 
  secs: 1722274228
  nsecs: 128838539
frame_id: ""world""",1722274228.1288385,"position: 
  x: -3.173545751736911
  y: 3.136958108239351
  z: 1.2544461161693123
orientation: 
  x: 0.008122758991093798
  y: -0.018477774971499116
  z: 0.00014597184103903855
  w: 0.9997962649013533","linear: 
  x: 0.02553483972038607
  y: 0.10152427055531775
  z: -0.2532352238466566
angular: 
  x: -0.12416488173263211
  y: -0.01336436359849074
  z: -0.007361767426172762","linear: 
  x: -0.9965628600776304
  y: -0.12519005166132927
  z: -0.6275616645599427
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1360846
"seq: 12659
stamp: 
  secs: 1722274228
  nsecs: 139775991
frame_id: ""world""",1722274228.139776,"position: 
  x: -3.172993745746447
  y: 3.1379346352701822
  z: 1.2533066047239836
orientation: 
  x: 0.007766133007644313
  y: -0.018762339682703123
  z: 0.00025833536447235713
  w: 0.9997937762611737","linear: 
  x: 0.02568152899262864
  y: 0.09595343313587784
  z: -0.20466256714002257
angular: 
  x: -0.09441247133009957
  y: -0.03266388610179481
  z: 0.007463518335959289","linear: 
  x: -0.9145010039785593
  y: -0.15640244691906025
  z: -0.21573809392400245
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.151093
"seq: 12660
stamp: 
  secs: 1722274228
  nsecs: 148593426
frame_id: ""world""",1722274228.1485934,"position: 
  x: -3.1724880133781066
  y: 3.13841628138141
  z: 1.2523508782470556
orientation: 
  x: 0.008375487854214962
  y: -0.018638713481328954
  z: 0.0004884588721747669
  w: 0.9997910836624295","linear: 
  x: 0.028009475738407518
  y: 0.08274710765335336
  z: -0.17827017834040126
angular: 
  x: 0.0026435474872648235
  y: -0.007282304417541157
  z: 0.024882312446967998","linear: 
  x: -0.8374214909415368
  y: -0.24413177257992077
  z: -0.005861018325092809
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1518028
"seq: 12661
stamp: 
  secs: 1722274228
  nsecs: 158120155
frame_id: ""world""",1722274228.1581202,"position: 
  x: -3.1720378100130997
  y: 3.139051045359877
  z: 1.2517276396031203
orientation: 
  x: 0.008891875432995165
  y: -0.018616458366622145
  z: 0.0005140241031151389
  w: 0.9997870262252804","linear: 
  x: 0.027008695212030913
  y: 0.076041745788044
  z: -0.14385452040697294
angular: 
  x: 0.05052856969681562
  y: -0.004128143388647892
  z: 0.014699275913044966","linear: 
  x: -0.7863261979605632
  y: -0.27595666160284305
  z: 0.24787762332875807
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1676214
"seq: 12662
stamp: 
  secs: 1722274228
  nsecs: 168261528
frame_id: ""world""",1722274228.1682615,"position: 
  x: -3.171766215718306
  y: 3.1398522431815166
  z: 1.2510787738886089
orientation: 
  x: 0.009408322813035153
  y: -0.018668744619919662
  z: 0.0005045332343303529
  w: 0.9997813295328021","linear: 
  x: 0.02035025692260736
  y: 0.07476957557772566
  z: -0.11382065718594406
angular: 
  x: 0.07617242812812122
  y: -0.007257510800926573
  z: 0.005508210738847718","linear: 
  x: -0.7764386898014353
  y: -0.26448818741417
  z: 0.45464585126835944
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1714444
"seq: 12663
stamp: 
  secs: 1722274228
  nsecs: 178137779
frame_id: ""world""",1722274228.1781378,"position: 
  x: -3.1720758538410734
  y: 3.141238308806524
  z: 1.2512795250955078
orientation: 
  x: 0.009572229346197078
  y: -0.018369442402430002
  z: 0.0004934679453559715
  w: 0.9997853232072146","linear: 
  x: -0.0024145163294538967
  y: 0.09329502197462539
  z: -0.06727252157315625
angular: 
  x: 0.05758780499441454
  y: 0.023371705815944603
  z: 0.0014849462055531641","linear: 
  x: -0.8873745354083661
  y: -0.10905917084986955
  z: 0.764724060870346
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1815622
"seq: 12664
stamp: 
  secs: 1722274228
  nsecs: 188135386
frame_id: ""world""",1722274228.1881354,"position: 
  x: -3.1721707731187445
  y: 3.1422150536189974
  z: 1.2511153673457434
orientation: 
  x: 0.010022214993907052
  y: -0.018377376446403262
  z: 0.0005279593373003547
  w: 0.9997807502150166","linear: 
  x: -0.01205697941909664
  y: 0.09368568875500556
  z: -0.04394538305787812
angular: 
  x: 0.07368919917244983
  y: 0.010281826616697975
  z: 0.00411070408219508","linear: 
  x: -0.8928729340594449
  y: -0.09840166243151714
  z: 0.8813861635291151
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.1915443
"seq: 12665
stamp: 
  secs: 1722274228
  nsecs: 198232412
frame_id: ""world""",1722274228.1982324,"position: 
  x: -3.172240620314561
  y: 3.1430059198098927
  z: 1.2508283068172987
orientation: 
  x: 0.010222302685150413
  y: -0.01848556765895243
  z: 0.00055958340492765
  w: 0.9997767126626589","linear: 
  x: -0.01771185951548073
  y: 0.08750050087195735
  z: -0.03133472183110614
angular: 
  x: 0.05512803108726105
  y: -0.0037459440283964373
  z: 0.004756925421435921","linear: 
  x: -0.8676453760125178
  y: -0.13740586218391612
  z: 0.9089496786083856
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.202305
"seq: 12666
stamp: 
  secs: 1722274228
  nsecs: 208387136
frame_id: ""world""",1722274228.2083871,"position: 
  x: -3.172389148055111
  y: 3.144001513666932
  z: 1.2516847942824703
orientation: 
  x: 0.00991957195167458
  y: -0.01835068383737245
  z: 0.0005491877736384481
  w: 0.9997822527369576","linear: 
  x: -0.024008679966234726
  y: 0.0907479446429972
  z: 0.019143626916827715
angular: 
  x: -0.005010574007673103
  y: 0.011718030669571689
  z: 0.0014207782768638458","linear: 
  x: -0.8490033489050803
  y: -0.10108162168713927
  z: 1.2234841453834997
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.213501
"seq: 12667
stamp: 
  secs: 1722274228
  nsecs: 218302727
frame_id: ""world""",1722274228.2183027,"position: 
  x: -3.1725994128294226
  y: 3.144941272211718
  z: 1.2526916091675353
orientation: 
  x: 0.009628484148182322
  y: -0.018204731219069084
  z: 0.00045055556538441544
  w: 0.9997878160159447","linear: 
  x: -0.03004567413854099
  y: 0.09103473790827128
  z: 0.05612199895640546
angular: 
  x: -0.028720131715384317
  y: 0.0192184963469485
  z: -0.008457031021922834","linear: 
  x: -0.8311571984456266
  y: -0.09194555479886851
  z: 1.4074250143231346
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2244933
"seq: 12668
stamp: 
  secs: 1722274228
  nsecs: 231998444
frame_id: ""world""",1722274228.2319984,"position: 
  x: -3.172998362496383
  y: 3.1458544901886603
  z: 1.2528475366053897
orientation: 
  x: 0.009521563997465779
  y: -0.018310050831911256
  z: 0.00034508004839494067
  w: 0.9997869586953689","linear: 
  x: -0.03846529786970472
  y: 0.07877582208235147
  z: 0.04963715850470248
angular: 
  x: -0.020983033854236808
  y: -0.0018626421905141406
  z: -0.011590047653646766","linear: 
  x: -0.809211914391334
  y: -0.17417101449516237
  z: 1.2137023592610663
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2363634
"seq: 12669
stamp: 
  secs: 1722274228
  nsecs: 238106728
frame_id: ""world""",1722274228.2381067,"position: 
  x: -3.1732146617606674
  y: 3.146208265917722
  z: 1.2527358462403995
orientation: 
  x: 0.009502345232684057
  y: -0.01814786427737114
  z: 0.00039314688286254336
  w: 0.9997900809133773","linear: 
  x: -0.042229096390484284
  y: 0.07337476522220822
  z: 0.04176694530145543
angular: 
  x: -0.016102158302812197
  y: 0.016081630231001516
  z: -0.00282536216111405","linear: 
  x: -0.8003191323649282
  y: -0.20688205787079755
  z: 1.098431192649499
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2413614
"seq: 12670
stamp: 
  secs: 1722274228
  nsecs: 249542713
frame_id: ""world""",1722274228.2495427,"position: 
  x: -3.1746962528749436
  y: 3.146804251041554
  z: 1.2534775827490494
orientation: 
  x: 0.009517173023874961
  y: -0.017372280678840505
  z: 0.0005174839947291818
  w: 0.9998036604713769","linear: 
  x: -0.08250611817287494
  y: 0.06345736032784156
  z: 0.06065209936281683
angular: 
  x: -0.005915330273764982
  y: 0.07991413897252146
  z: 0.009547138301341084","linear: 
  x: -1.0311997579696157
  y: -0.26289874668716523
  z: 1.1453386835692687
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2589915
"seq: 12671
stamp: 
  secs: 1722274228
  nsecs: 260295391
frame_id: ""world""",1722274228.2602954,"position: 
  x: -3.175868276405043
  y: 3.147299532731406
  z: 1.2537084782944174
orientation: 
  x: 0.00959720234384945
  y: -0.016883456264261576
  z: 0.0004577282064785506
  w: 0.9998112987442346","linear: 
  x: -0.1006808500770528
  y: 0.05522367965165814
  z: 0.057630574137727146
angular: 
  x: 0.0038277599293841673
  y: 0.08506230887775154
  z: -0.0007447284174145991","linear: 
  x: -1.0831014711486262
  y: -0.3024979953624331
  z: 1.0330113712587752
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2633312
"seq: 12672
stamp: 
  secs: 1722274228
  nsecs: 276853800
frame_id: ""world""",1722274228.2768538,"position: 
  x: -3.178367730363372
  y: 3.148535430021866
  z: 1.254181439269621
orientation: 
  x: 0.010212593098391903
  y: -0.015556536598718236
  z: 0.00018826048656928957
  w: 0.9998268158382475","linear: 
  x: -0.14185946877933012
  y: 0.06305694868002168
  z: 0.05836492820721251
angular: 
  x: 0.0469331382024102
  y: 0.13845077646755924
  z: -0.02208358206037484","linear: 
  x: -1.2571327300348043
  y: -0.20535260949137843
  z: 0.9198956841236321
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.280002
"seq: 12673
stamp: 
  secs: 1722274228
  nsecs: 280158758
frame_id: ""world""",1722274228.2801588,"position: 
  x: -3.178843435671365
  y: 3.14874270910295
  z: 1.2543793568211994
orientation: 
  x: 0.010290667343022168
  y: -0.015327403890325803
  z: 0.00015531889318217052
  w: 0.9998295598409059","linear: 
  x: -0.14601424008435293
  y: 0.06237826685992244
  z: 0.06140514512361193
angular: 
  x: 0.04694202999506775
  y: 0.1384478402393463
  z: -0.022081584181985074","linear: 
  x: -1.2571327300348043
  y: -0.20535260949137843
  z: 0.9198956841236321
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2853851
"seq: 12674
stamp: 
  secs: 1722274228
  nsecs: 289427996
frame_id: ""world""",1722274228.289428,"position: 
  x: -3.1801373743803234
  y: 3.1494237923108477
  z: 1.254376151094107
orientation: 
  x: 0.010406507232476572
  y: -0.014056635649693353
  z: 0.0002486479733063625
  w: 0.999847015185632","linear: 
  x: -0.15371530759290877
  y: 0.06362373692061093
  z: 0.05101618828457276
angular: 
  x: 0.036096266213144115
  y: 0.19660848906044573
  z: -0.00634576587870682","linear: 
  x: -1.2273521487548287
  y: -0.183082953903419
  z: 0.7820556727491121
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.2952635
"seq: 12675
stamp: 
  secs: 1722274228
  nsecs: 298122883
frame_id: ""world""",1722274228.298123,"position: 
  x: -3.1810094977901606
  y: 3.149860166843909
  z: 1.254116524067137
orientation: 
  x: 0.01039326368355046
  y: -0.01269550126160101
  z: 0.0002077921486586793
  w: 0.9998653715076564","linear: 
  x: -0.1470023071136255
  y: 0.05825830913954673
  z: 0.032978143756996474
angular: 
  x: 0.020151796100901887
  y: 0.24535011101753904
  z: -0.009441798780575342","linear: 
  x: -1.0972326180796614
  y: -0.21139492034609064
  z: 0.596358589961857
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3036776
"seq: 12676
stamp: 
  secs: 1722274228
  nsecs: 308708668
frame_id: ""world""",1722274228.3087087,"position: 
  x: -3.1826937513473936
  y: 3.1507063645829767
  z: 1.2542580957086484
orientation: 
  x: 0.01026866658302239
  y: -0.010687831817441568
  z: 0.0001450666908040708
  w: 0.9998901458126809","linear: 
  x: -0.16253359890271787
  y: 0.06522245300833543
  z: 0.032455586200230584
angular: 
  x: -0.004152058102037146
  y: 0.31435359319813655
  z: -0.01257880381147147","linear: 
  x: -1.129935407824254
  y: -0.14055879484953993
  z: 0.5481096452461013
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3140733
"seq: 12677
stamp: 
  secs: 1722274228
  nsecs: 319760084
frame_id: ""world""",1722274228.31976,"position: 
  x: -3.184570987266414
  y: 3.1515953827639853
  z: 1.254305217429837
orientation: 
  x: 0.009982100049329316
  y: -0.007820094025460456
  z: 0.00020287486460894208
  w: 0.9999195780910721","linear: 
  x: -0.17497953534573768
  y: 0.06924091660862286
  z: 0.026689868509271058
angular: 
  x: -0.02799027409532458
  y: 0.4188081785025982
  z: -0.0033099131153466695","linear: 
  x: -1.1286862196248768
  y: -0.09985443623331457
  z: 0.4595970805142004
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3233397
"seq: 12678
stamp: 
  secs: 1722274228
  nsecs: 329656601
frame_id: ""world""",1722274228.3296566,"position: 
  x: -3.1858869693833274
  y: 3.1520981293441634
  z: 1.2538224747848854
orientation: 
  x: 0.009901515717517684
  y: -0.004396999633944318
  z: 0.0002913807704489972
  w: 0.9999412690143166","linear: 
  x: -0.17048074141413944
  y: 0.062286871360810625
  z: 0.005718230707550606
angular: 
  x: -0.0211521471726797
  y: 0.5442201583212001
  z: 0.0037105213639619045","linear: 
  x: -1.0123047489928747
  y: -0.14428860473591867
  z: 0.2702094518694449
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3332498
"seq: 12679
stamp: 
  secs: 1722274228
  nsecs: 338492393
frame_id: ""world""",1722274228.3384924,"position: 
  x: -3.186961248780878
  y: 3.1523948452315556
  z: 1.2531740315293036
orientation: 
  x: 0.00991426004256755
  y: -0.0009489227588560451
  z: 0.00029382926602115986
  w: 0.9999503590967748","linear: 
  x: -0.16341659162609581
  y: 0.05257431415393579
  z: -0.015990662216809743
angular: 
  x: -0.010943838385595163
  y: 0.6443539030588908
  z: -0.0014315308020722256","linear: 
  x: -0.8926443798554482
  y: -0.20739699588081567
  z: 0.0900741550053678
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3435178
"seq: 12680
stamp: 
  secs: 1722274228
  nsecs: 350954533
frame_id: ""world""",1722274228.3509545,"position: 
  x: -3.189457925996378
  y: 3.1531211859010067
  z: 1.2522635829186313
orientation: 
  x: 0.010139755316459489
  y: 0.003460109637537533
  z: 0.00031850171226234915
  w: 0.9999425541300251","linear: 
  x: -0.18730050013120775
  y: 0.05283835816578851
  z: -0.038313842699577556
angular: 
  x: 0.014919485655397339
  y: 0.6788741909799504
  z: -0.002416251066587805","linear: 
  x: -0.986989991270596
  y: -0.18633387706906268
  z: -0.08328472415849492
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274228.3548872
