header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 29906
stamp: 
  secs: 1722284430
  nsecs: 213283062
frame_id: ""world""",1722284430.213283,"position: 
  x: 0.2663829721779175
  y: -1.8661200967512142
  z: 1.3208824504480774
orientation: 
  x: -0.013104012503198098
  y: -0.0025585203835058238
  z: -0.014475233452266409
  w: 0.9998060844215071","linear: 
  x: 0.24580941835339565
  y: 0.3139025073432544
  z: -0.02018852419761428
angular: 
  x: 0.019704239659430536
  y: -0.21439559079245255
  z: -0.00683026343003656","linear: 
  x: -0.2714533126764144
  y: 0.34358025275450677
  z: -0.34214800664758305
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2162833
"seq: 29907
stamp: 
  secs: 1722284430
  nsecs: 223351002
frame_id: ""world""",1722284430.223351,"position: 
  x: 0.26883326343432007
  y: -1.8630238871544904
  z: 1.3204927072108859
orientation: 
  x: -0.01318945455127217
  y: -0.0033702952553815446
  z: -0.014442776784280466
  w: 0.9998030233987548","linear: 
  x: 0.24278134804681833
  y: 0.3144704897631303
  z: -0.029325796727872215
angular: 
  x: 0.0025394672974721586
  y: -0.1895474579538653
  z: -0.0009627094981913846","linear: 
  x: -0.2735074589214097
  y: 0.3217308516455726
  z: -0.3845456221354756
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2279508
"seq: 29908
stamp: 
  secs: 1722284430
  nsecs: 240970373
frame_id: ""world""",1722284430.2409704,"position: 
  x: 0.27269829641916754
  y: -1.8577476326243216
  z: 1.3189156323876918
orientation: 
  x: -0.013638696890172008
  y: -0.004936772847964285
  z: -0.014345325006822708
  w: 0.9997918912810977","linear: 
  x: 0.22570221809160462
  y: 0.31060047226399606
  z: -0.06832845514469989
angular: 
  x: -0.03182021446656618
  y: -0.18326713099565844
  z: 0.005713937088777527","linear: 
  x: -0.3645076532722654
  y: 0.2527449264053132
  z: -0.6218541631514809
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2467773
"seq: 29909
stamp: 
  secs: 1722284430
  nsecs: 244200230
frame_id: ""world""",1722284430.2442002,"position: 
  x: 0.2733107329307754
  y: -1.8568415567110979
  z: 1.318436570677731
orientation: 
  x: -0.013686504906661843
  y: -0.005080812017239765
  z: -0.014356265576554185
  w: 0.9997903593110813","linear: 
  x: 0.22063412518904096
  y: 0.3080761538829686
  z: -0.07899514825133491
angular: 
  x: -0.03125594935522278
  y: -0.16799941232387222
  z: 0.003501663018283193","linear: 
  x: -0.3936119242099454
  y: 0.22775585128138445
  z: -0.6866201100435059
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2484522
"seq: 29910
stamp: 
  secs: 1722284430
  nsecs: 253104925
frame_id: ""world""",1722284430.253105,"position: 
  x: 0.2752822925784494
  y: -1.8542040647782356
  z: 1.3177699000914358
orientation: 
  x: -0.013353139623247213
  y: -0.005277002019092711
  z: -0.014281729573525874
  w: 0.9997949185269354","linear: 
  x: 0.21800491755650284
  y: 0.30633498957984695
  z: -0.08271108929875091
angular: 
  x: 0.017624534014900287
  y: -0.11213446764428328
  z: 0.009323593638042221","linear: 
  x: -0.3868186213166953
  y: 0.19981219298991035
  z: -0.6681898780226259
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.256331
"seq: 29911
stamp: 
  secs: 1722284430
  nsecs: 265428543
frame_id: ""world""",1722284430.2654285,"position: 
  x: 0.27807627899884113
  y: -1.850456212857761
  z: 1.3170351692603008
orientation: 
  x: -0.012554769423763134
  y: -0.00524994204836153
  z: -0.014215166118599945
  w: 0.9998063537132706","linear: 
  x: 0.21765116922918987
  y: 0.3074587003675478
  z: -0.0801063719772969
angular: 
  x: 0.07803061655560138
  y: -0.048404087414835935
  z: 0.009941997619724011","linear: 
  x: -0.3542728329090235
  y: 0.1900094618014853
  z: -0.5882162911645878
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2698512
"seq: 29912
stamp: 
  secs: 1722284430
  nsecs: 273110867
frame_id: ""world""",1722284430.2731109,"position: 
  x: 0.27980174017468323
  y: -1.8485436413050331
  z: 1.316836525057277
orientation: 
  x: -0.011461973096017012
  y: -0.005170572341537033
  z: -0.01418466994547736
  w: 0.9998203256050284","linear: 
  x: 0.21716517996389822
  y: 0.2935910154372762
  z: -0.06982259034171999
angular: 
  x: 0.15496880849705255
  y: -0.019791304067397653
  z: 0.009287056817875118","linear: 
  x: -0.337406975188946
  y: 0.07561984231131802
  z: -0.477359820614496
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2782986
"seq: 29913
stamp: 
  secs: 1722284430
  nsecs: 283315897
frame_id: ""world""",1722284430.283316,"position: 
  x: 0.282077945476233
  y: -1.8455628606470855
  z: 1.3162788694217258
orientation: 
  x: -0.00991965599627959
  y: -0.0048389137602733905
  z: -0.014093189195599976
  w: 0.999839770841725","linear: 
  x: 0.2163528435344625
  y: 0.2938596599187419
  z: -0.06866643226460756
angular: 
  x: 0.22780370016675766
  y: 0.025186797999146884
  z: 0.014382228219904827","linear: 
  x: -0.31773982745644147
  y: 0.07217741294176605
  z: -0.43244182738886766
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.2863858
"seq: 29914
stamp: 
  secs: 1722284430
  nsecs: 293914795
frame_id: ""world""",1722284430.2939148,"position: 
  x: 0.2843480763930614
  y: -1.8422837831822212
  z: 1.3155546346190983
orientation: 
  x: -0.008367814823078511
  y: -0.0041853901041345055
  z: -0.0139172917100092
  w: 0.999859375700514","linear: 
  x: 0.21277681589483927
  y: 0.30006334049735073
  z: -0.07236882089339879
angular: 
  x: 0.25800434537737177
  y: 0.077180208125988
  z: 0.02471893384650615","linear: 
  x: -0.3193704092140842
  y: 0.11283417545090388
  z: -0.4259885731848819
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.298114
"seq: 29915
stamp: 
  secs: 1722284430
  nsecs: 306263208
frame_id: ""world""",1722284430.3062632,"position: 
  x: 0.28706346079347184
  y: -1.8389212434341602
  z: 1.3131269962217755
orientation: 
  x: -0.007269818253161453
  y: -0.003772838059829941
  z: -0.013642514105174749
  w: 0.9998733906072461","linear: 
  x: 0.2121923072379798
  y: 0.29094413006786757
  z: -0.1225527493545139
angular: 
  x: 0.21935873447304735
  y: 0.07327814256925506
  z: 0.03411382519329869","linear: 
  x: -0.29518440250510547
  y: 0.0371448718796238
  z: -0.7494348140301359
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.313684
"seq: 29916
stamp: 
  secs: 1722284430
  nsecs: 325693846
frame_id: ""world""",1722284430.3256938,"position: 
  x: 0.29095116746472494
  y: -1.8330428282352458
  z: 1.310296169577173
orientation: 
  x: -0.005508361612405216
  y: -0.002724909019126627
  z: -0.013417617871243447
  w: 0.9998910942466914","linear: 
  x: 0.2015565817973436
  y: 0.29761833810307126
  z: -0.14551998615405545
angular: 
  x: 0.19514215875248447
  y: 0.0959457301455787
  z: 0.02753194817714315","linear: 
  x: -0.3294617796677904
  y: 0.07878371960186914
  z: -0.8082314404873419
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3290384
"seq: 29917
stamp: 
  secs: 1722284430
  nsecs: 334783077
frame_id: ""world""",1722284430.334783,"position: 
  x: 0.29354709367006043
  y: -1.8301853777153345
  z: 1.3088676967202528
orientation: 
  x: -0.005654377212558649
  y: -0.0028335177619588942
  z: -0.013317646182799014
  w: 0.9998913138414498","linear: 
  x: 0.22347359912586745
  y: 0.30262177871435214
  z: -0.15603923703397823
angular: 
  x: 0.09932850838831249
  y: 0.04222726447792277
  z: 0.024842226999997084","linear: 
  x: -0.14559220982965873
  y: 0.10939552306987597
  z: -0.8334528496925613
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3382063
"seq: 29918
stamp: 
  secs: 1722284430
  nsecs: 344937563
frame_id: ""world""",1722284430.3449376,"position: 
  x: 0.29632541002872753
  y: -1.8270085485201275
  z: 1.3075687904859448
orientation: 
  x: -0.006249280517661857
  y: -0.003176781573015388
  z: -0.013257215540193159
  w: 0.9998875440708169","linear: 
  x: 0.23787172086911473
  y: 0.3068547720641406
  z: -0.15344752301524733
angular: 
  x: 0.00031549575196713575
  y: -0.008711597726818704
  z: 0.018497035937190733","linear: 
  x: -0.030081848289860366
  y: 0.1323383620626789
  z: -0.750914661856674
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3483891
"seq: 29919
stamp: 
  secs: 1722284430
  nsecs: 355755806
frame_id: ""world""",1722284430.3557558,"position: 
  x: 0.2986325947007156
  y: -1.8236527987657822
  z: 1.3066639298410798
orientation: 
  x: -0.0069714227243658595
  y: -0.0037412386947432937
  z: -0.01332670703186506
  w: 0.9998798934261625","linear: 
  x: 0.22871353140661715
  y: 0.30917324687227365
  z: -0.13547267368683297
angular: 
  x: -0.06180108032732055
  y: -0.05633401035837078
  z: 0.00347921625194817","linear: 
  x: -0.09572678353842412
  y: 0.13880326357694198
  z: -0.5581795042773406
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3605878
"seq: 29920
stamp: 
  secs: 1722284430
  nsecs: 364900351
frame_id: ""world""",1722284430.3649004,"position: 
  x: 0.30026114533794207
  y: -1.820852850995951
  z: 1.3061627844349581
orientation: 
  x: -0.0077778515603227965
  y: -0.004655071565033045
  z: -0.013376262433745787
  w: 0.9998694469465169","linear: 
  x: 0.21260433125502642
  y: 0.30931818994370724
  z: -0.11540047598115558
angular: 
  x: -0.10817881084683867
  y: -0.11729287964009098
  z: -0.002170543274327014","linear: 
  x: -0.20867040780397417
  y: 0.13041299719039492
  z: -0.3717029576430752
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3695855
"seq: 29921
stamp: 
  secs: 1722284430
  nsecs: 377033234
frame_id: ""world""",1722284430.3770332,"position: 
  x: 0.30254207318439064
  y: -1.8182466488569988
  z: 1.3069791494911323
orientation: 
  x: -0.008013924238316695
  y: -0.0056005004094062906
  z: -0.013336919321440542
  w: 0.9998632596492784","linear: 
  x: 0.20119947213101166
  y: 0.27541139437688666
  z: -0.05078042326962248
angular: 
  x: -0.07528514688538596
  y: -0.13875928371280413
  z: 0.001711116383535112","linear: 
  x: -0.27337272804277635
  y: -0.12672354464464164
  z: 0.12977697567233332
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3811443
"seq: 29922
stamp: 
  secs: 1722284430
  nsecs: 384963751
frame_id: ""world""",1722284430.3849638,"position: 
  x: 0.30388180294916384
  y: -1.81616793409559
  z: 1.3071624254934748
orientation: 
  x: -0.008167385095731174
  y: -0.00713458976678222
  z: -0.013396244239619989
  w: 0.9998514550121084","linear: 
  x: 0.19091979675556559
  y: 0.2713639860782739
  z: -0.031098334124439596
angular: 
  x: -0.05934980325443335
  y: -0.22956514777229636
  z: -0.005722384554388514","linear: 
  x: -0.3333849076810975
  y: -0.14861027310269048
  z: 0.2668277868644553
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.3888066
"seq: 29923
stamp: 
  secs: 1722284430
  nsecs: 394851923
frame_id: ""world""",1722284430.394852,"position: 
  x: 0.3055575723713381
  y: -1.8132402376707872
  z: 1.3068567762626409
orientation: 
  x: -0.00797610973514921
  y: -0.009191725379456067
  z: -0.013484062228902203
  w: 0.9998350233532773","linear: 
  x: 0.18122180968575052
  y: 0.2782533848515681
  z: -0.02898628205264091
angular: 
  x: -0.01079279150531269
  y: -0.3121221567046785
  z: -0.011969230789553897","linear: 
  x: -0.3807304358701569
  y: -0.08650325202642087
  z: 0.26258416927558814
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.398213
"seq: 29924
stamp: 
  secs: 1722284430
  nsecs: 404947758
frame_id: ""world""",1722284430.4049478,"position: 
  x: 0.3070906381278921
  y: -1.8098201806762675
  z: 1.306918506005923
orientation: 
  x: -0.006919122093279551
  y: -0.010868758676079166
  z: -0.01330133259568803
  w: 0.9998285204901282","linear: 
  x: 0.1684220051177495
  y: 0.2973956322410405
  z: -0.015575423967807334
angular: 
  x: 0.09261904699730018
  y: -0.3226625796186668
  z: 0.007505640772150723","linear: 
  x: -0.44676857465926434
  y: 0.061372165589394304
  z: 0.34135006148894165
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.410038
"seq: 29925
stamp: 
  secs: 1722284430
  nsecs: 414769888
frame_id: ""world""",1722284430.41477,"position: 
  x: 0.3086439612094681
  y: -1.8065883746318618
  z: 1.3065566398417663
orientation: 
  x: -0.005636220961935002
  y: -0.012990783746052318
  z: -0.013227668291087086
  w: 0.9998122330430413","linear: 
  x: 0.16148938657087084
  y: 0.3079831615636526
  z: -0.019875411332234878
angular: 
  x: 0.17013041855179528
  y: -0.3703375416265967
  z: 0.0074811986773050815","linear: 
  x: -0.46548641015599823
  y: 0.13509140489863677
  z: 0.28409741890612655
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.419019
"seq: 29926
stamp: 
  secs: 1722284430
  nsecs: 427431583
frame_id: ""world""",1722284430.4274316,"position: 
  x: 0.31066821195750594
  y: -1.802566580543627
  z: 1.3058809294017026
orientation: 
  x: -0.003927954426996191
  y: -0.015391916465901304
  z: -0.01334172376844169
  w: 0.9997848060899971","linear: 
  x: 0.1561434543729924
  y: 0.3130693541502502
  z: -0.03009646309659191
angular: 
  x: 0.22291643321545493
  y: -0.37189367570292975
  z: -0.008949756944419887","linear: 
  x: -0.46143740025579105
  y: 0.1595067263183704
  z: 0.18352580782213407
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4310243
"seq: 29927
stamp: 
  secs: 1722284430
  nsecs: 434924841
frame_id: ""world""",1722284430.4349248,"position: 
  x: 0.31209584366838933
  y: -1.7995916536936838
  z: 1.3065861584024523
orientation: 
  x: -0.0035641466873227636
  y: -0.016143266192018255
  z: -0.013409682650777984
  w: 0.9997734104417113","linear: 
  x: 0.16177598423960243
  y: 0.33524743399457707
  z: 0.002376329591925092
angular: 
  x: 0.18031580044037268
  y: -0.31231246704471044
  z: -0.012957417503616349","linear: 
  x: -0.3936376193738447
  y: 0.3160085741663462
  z: 0.41546897233401014
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4386058
"seq: 29928
stamp: 
  secs: 1722284430
  nsecs: 445157290
frame_id: ""world""",1722284430.4451573,"position: 
  x: 0.31386706403082204
  y: -1.7959647213011802
  z: 1.3065571491580839
orientation: 
  x: -0.002876327815121834
  y: -0.017203261262021582
  z: -0.013250602225675995
  w: 0.9997600692570731","linear: 
  x: 0.16189451679190006
  y: 0.3437396798514053
  z: 0.003422404438988611
angular: 
  x: 0.16190021625127315
  y: -0.2622149535136228
  z: 0.006582128993666873","linear: 
  x: -0.3636071184323148
  y: 0.35360927034045203
  z: 0.39011989916206474
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.46141
"seq: 29929
stamp: 
  secs: 1722284430
  nsecs: 461895943
frame_id: ""world""",1722284430.461896,"position: 
  x: 0.31637560509837886
  y: -1.790646525055942
  z: 1.305099282279253
orientation: 
  x: -0.0020274080850277722
  y: -0.01714331009683334
  z: -0.012971362564647695
  w: 0.9997668429631967","linear: 
  x: 0.15129596069343054
  y: 0.3351069948616478
  z: -0.03713912750960074
angular: 
  x: 0.12401539538834246
  y: -0.09133351562599215
  z: 0.02248507617742114","linear: 
  x: -0.39615783752650546
  y: 0.24863622466705193
  z: 0.050408759358427035
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4667685
"seq: 29930
stamp: 
  secs: 1722284430
  nsecs: 467642307
frame_id: ""world""",1722284430.4676423,"position: 
  x: 0.3174472823302523
  y: -1.7887561644818024
  z: 1.3035107438341358
orientation: 
  x: -0.001877463155018532
  y: -0.01659052269727551
  z: -0.012907611325175544
  w: 0.9997772868287271","linear: 
  x: 0.15583595208472964
  y: 0.3352498799863938
  z: -0.08176525821520109
angular: 
  x: 0.10273357579743096
  y: -0.009559252644454997
  z: 0.02233286160693337","linear: 
  x: -0.34565421045110656
  y: 0.23910912789829628
  z: -0.2823755765811719
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4716873
"seq: 29931
stamp: 
  secs: 1722284430
  nsecs: 485463381
frame_id: ""world""",1722284430.4854634,"position: 
  x: 0.32018069898045637
  y: -1.7828620777552595
  z: 1.3011925903640695
orientation: 
  x: -0.000899294861672051
  y: -0.01603539206686888
  z: -0.0126805063983447
  w: 0.9997906091914922","linear: 
  x: 0.1499596043763565
  y: 0.33649743102830604
  z: -0.10757220506123619
angular: 
  x: 0.10657512697804165
  y: 0.03302600772380419
  z: 0.02321777924512375","linear: 
  x: -0.34371782241586757
  y: 0.2185310581759496
  z: -0.4242322100269774
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4892557
"seq: 29932
stamp: 
  secs: 1722284430
  nsecs: 489106655
frame_id: ""world""",1722284430.4891067,"position: 
  x: 0.32039702264562625
  y: -1.7820335001687913
  z: 1.30005115669177
orientation: 
  x: -5.197282033315928e-05
  y: -0.014546969437429245
  z: -0.012684641931014725
  w: 0.9998137240696862","linear: 
  x: 0.13833897120375035
  y: 0.32467634262493433
  z: -0.13274054260637486
angular: 
  x: 0.16012242721682182
  y: 0.1547125815987445
  z: 0.01841454926012334","linear: 
  x: -0.41976015755996243
  y: 0.1259952753076773
  z: -0.5974829443092071
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.4986932
"seq: 29933
stamp: 
  secs: 1722284430
  nsecs: 498872995
frame_id: ""world""",1722284430.498873,"position: 
  x: 0.32169947105156205
  y: -1.7792287149621582
  z: 1.296768223957004
orientation: 
  x: 0.0011835556313960238
  y: -0.014099790044455694
  z: -0.012496124863852504
  w: 0.9998218051133695","linear: 
  x: 0.13333256681448882
  y: 0.31410645607029714
  z: -0.20066745507284667
angular: 
  x: 0.20263729313182094
  y: 0.1271234252855875
  z: 0.025985777604590962","linear: 
  x: -0.4264170856006487
  y: 0.039375133589965555
  z: -1.0532633735632344
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.5120273
"seq: 29934
stamp: 
  secs: 1722284430
  nsecs: 516344547
frame_id: ""world""",1722284430.5163445,"position: 
  x: 0.3236906139257315
  y: -1.7739321377901827
  z: 1.2929558611281615
orientation: 
  x: 0.0035021962097910803
  y: -0.012257872940876052
  z: -0.012122053932873212
  w: 0.9998452555176337","linear: 
  x: 0.11795298464423914
  y: 0.3090683050601899
  z: -0.22329494918619253
angular: 
  x: 0.2431173711580874
  y: 0.18538441622203577
  z: 0.034662656669703355","linear: 
  x: -0.4830138883822722
  y: -0.0014953155875397084
  z: -1.08342212343789
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.522427
"seq: 29935
stamp: 
  secs: 1722284430
  nsecs: 524229527
frame_id: ""world""",1722284430.5242295,"position: 
  x: 0.3244366068715557
  y: -1.7715321041626038
  z: 1.2916628134962274
orientation: 
  x: 0.004547079691236144
  y: -0.011633193800356682
  z: -0.012021670400754376
  w: 0.999849724863222","linear: 
  x: 0.10889493017856645
  y: 0.3079101223855239
  z: -0.2162704973231327
angular: 
  x: 0.25053877596691654
  y: 0.1767362782766506
  z: 0.02988506557222514","linear: 
  x: -0.5213049629338716
  y: -0.009857366670342638
  z: -0.9698712501870221
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.5287538
"seq: 29936
stamp: 
  secs: 1722284430
  nsecs: 529368162
frame_id: ""world""",1722284430.5293682,"position: 
  x: 0.3249115314048336
  y: -1.769956119311235
  z: 1.290884517443067
orientation: 
  x: 0.005145674972864729
  y: -0.011359545552139944
  z: -0.011963420929995167
  w: 0.9998506685068397","linear: 
  x: 0.10369881049288793
  y: 0.30766126199287974
  z: -0.21005889995634483
angular: 
  x: 0.2456225964250194
  y: 0.15902128610731614
  z: 0.02712967142169193","linear: 
  x: -0.5398918656602635
  y: -0.01132084719207333
  z: -0.8872088326852995
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.5431387
"seq: 29937
stamp: 
  secs: 1722284430
  nsecs: 544443607
frame_id: ""world""",1722284430.5444436,"position: 
  x: 0.3257747360104308
  y: -1.7649920416483147
  z: 1.2880489340370014
orientation: 
  x: 0.006613819879373143
  y: -0.01106961100527183
  z: -0.011834815454745067
  w: 0.9998468173885176","linear: 
  x: 0.07537181594546283
  y: 0.317832898698459
  z: -0.20978158363159186
angular: 
  x: 0.21341154182339137
  y: 0.08465851568677457
  z: 0.01922069235558832","linear: 
  x: -0.687634923594925
  y: 0.0643682900631739
  z: -0.7872951917707132
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284430.5494847
