timestamp,data,cov
1722284436.3526974,"[0.0282625500112772, -1.8581041097640991, 1.1553449630737305, 0.01086436677724123, -0.0019010636024177074, -0.012274221517145634, 0.999863862991333, -0.1543023007830023, -0.31676471788098787, 0.03766253089469526, -0.06703295614441977, 0.0819180371473045, -0.00170703052245014]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3528366,"[0.027446657419204712, -1.8596774339675903, 1.155496597290039, 0.01068606972694397, -0.0016965937102213502, -0.012284007854759693, 0.9998660087585449, -0.155068983535693, -0.31805806452736973, 0.03762340326828922, -0.0756440368961359, 0.07164410136604328, -0.003962043601929538]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3528726,"[0.026630494743585587, -1.861256718635559, 1.155643343925476, 0.010511544533073902, -0.001525573548860848, -0.012278242968022823, 0.9998682737350464, -0.15562311357716416, -0.31934112159400363, 0.03725063774267846, -0.0597765836662383, 0.07350408654776312, 0.008807854496888675]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3528893,"[0.025796709582209587, -1.86282217502594, 1.1557952165603638, 0.010401743464171886, -0.0013392592081800103, -0.012239016592502594, 0.9998701810836792, -0.15837730999826438, -0.3178182257904669, 0.037390642447446505, -0.029980494259068756, 0.06426144467167981, 0.01946527380345065]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3529234,"[0.025632454082369804, -1.8644182682037354, 1.1549710035324097, 0.010364199057221413, -0.0013139647198840976, -0.012181082740426064, 0.9998712539672852, -0.1578457891885346, -0.31596507148276315, 0.029590910432454792, -0.047866042475532986, 0.050351226588481936, 0.014177477629484986]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3529449,"[0.02480040118098259, -1.8659839630126953, 1.1550750732421875, 0.010239615105092525, -0.0012024808675050735, -0.012150118127465248, 0.9998730421066284, -0.15971590729610555, -0.3161611310733431, 0.029821494181402772, -0.03661275401328083, 0.036622994948353964, 0.011992465253010067]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3529737,"[0.02395578660070896, -1.867567777633667, 1.1551737785339355, 0.010187149047851562, -0.001143858302384615, -0.012109639123082161, 0.9998741745948792, -0.16171907468597388, -0.3183210259136857, 0.02900028115070677, -0.017116648114474328, 0.0059410274180990395, 0.02155617248857707]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3529878,"[0.023104026913642883, -1.8691439628601074, 1.1552866697311401, 0.010107636451721191, -0.0011310840491205454, -0.01206251047551632, 0.999875545501709, -0.1633583190502323, -0.31910631595100253, 0.029042503158703943, -0.054294632471004134, 0.018383561145925566, 0.008947696991156821]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3530004,"[0.022246353328227997, -1.8707242012023926, 1.1553950309753418, 0.009952510707080364, -0.0010635893559083343, -0.012047091498970985, 0.999877393245697, -0.16475858936253643, -0.31990357122699203, 0.028542025079217794, -0.05253078689767009, 0.01880841496868855, 0.013997668086768831]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3970234,"[0.021380523219704628, -1.8723164796829224, 1.1554880142211914, 0.009830588474869728, -0.0010400625178590417, -0.011989574879407883, 0.9998793005943298, -0.16636828325007608, -0.3218319794555804, 0.02649592003929638, -0.06055244821855731, 0.006836048343421808, 0.025910154233255402]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.397056,"[0.020377127453684807, -1.8738633394241333, 1.1560794115066528, 0.009499452076852322, -0.0007958859787322581, -0.011957598850131035, 0.9998831152915955, -0.1733842653921209, -0.32397457630498067, 0.038835186565292536, -0.1243885851824619, 0.004823374332847738, 0.00998936362282298]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3970802,"[0.01946325972676277, -1.8754719495773315, 1.1562446355819702, 0.009148922748863697, -0.0007974436157383025, -0.011953113600611687, 0.9998864531517029, -0.17609941987882405, -0.3252915626210868, 0.03992586548730568, -0.13851438846699882, -0.015196396499709238, -0.0007820187390769176]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3971105,"[0.018559593707323074, -1.8770897388458252, 1.1563578844070435, 0.00880881305783987, -0.000834956590551883, -0.011934532783925533, 0.999889612197876, -0.1761583969678941, -0.3271790422492155, 0.034571684312570204, -0.144468384363877, -0.003822669098682359, 0.021511703732921904]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3971264,"[0.017642555758357048, -1.8787107467651367, 1.1565004587173462, 0.008417691104114056, -0.0008054404752328992, -0.011878598481416702, 0.9998937249183655, -0.1773060701374682, -0.3286467602646638, 0.03371141361986627, -0.1637953730522156, 0.016603919201566158, 0.010102678746712244]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3971756,"[0.016719624400138855, -1.8803398609161377, 1.156646490097046, 0.007962618954479694, -0.0007576551870442927, -0.011875608935952187, 0.9998975396156311, -0.17838313421414653, -0.3301424373477111, 0.033203888233173155, -0.2123772714916229, 0.017550486656557444, 0.00443545424126634]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3971918,"[0.01579592190682888, -1.8819669485092163, 1.1568323373794556, 0.007396126631647348, -0.0007369610830210149, -0.011851631104946136, 0.9999021291732788, -0.17857369003243764, -0.3301534822974465, 0.037968025925675844, -0.22026523116233948, -0.0161986405312196, 0.008936379222699749]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.397204,"[0.014860294759273529, -1.8836028575897217, 1.1570013761520386, 0.006843574810773134, -0.0007960803923197091, -0.011844879016280174, 0.9999061822891235, -0.17963459473996607, -0.33106806835055896, 0.038584550934880966, -0.2398691495388753, -0.019751285667537137, -0.002824840034853008]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.3972135,"[0.012787903659045696, -1.8855195045471191, 1.1579623222351074, 0.00634469510987401, -0.0007725554751232266, -0.011854850687086582, 0.9999094009399414, -0.19142165171866335, -0.33414592850875124, 0.043833699040843305, -0.24044742565353364, 0.00486495822390808, -0.0007801002227085263]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.403047,"[0.011780447326600552, -1.8871749639511108, 1.1581708192825317, 0.005775718949735165, -0.0007561785751022398, -0.011852825060486794, 0.9999127984046936, -0.19373711793211904, -0.33515191911030023, 0.04506000348937727, -0.22312163917418631, -0.00877404612997848, -0.0038034618785687496]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4448025,"[0.010764174163341522, -1.8888283967971802, 1.1583868265151978, 0.0052088117226958275, -0.0007954838220030069, -0.0118631049990654, 0.9999157786369324, -0.19576380598848422, -0.3354949062780518, 0.04666675156845115, -0.23064033786117608, -0.02068653228827032, 0.002385035240964553]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4450605,"[0.009741216897964478, -1.890488624572754, 1.1586099863052368, 0.00465513626113534, -0.000848707219120115, -0.011847327463328838, 0.9999186396598816, -0.19754475175683536, -0.33630172987586043, 0.048419346316338124, -0.19793711581677903, -0.0342455519901665, 0.0036396793080308446]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4450803,"[0.008709660731256008, -1.8921525478363037, 1.1588479280471802, 0.004186162259429693, -0.0009300239617004991, -0.011840887367725372, 0.9999207258224487, -0.19928170215129867, -0.33710717536743867, 0.05057531262700887, -0.19221049802263596, -0.023916994077153975, 0.007706431847466028]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4450936,"[0.0076744104735553265, -1.8937937021255493, 1.1590920686721802, 0.003691574325785041, -0.0009431106154806912, -0.01182301715016365, 0.9999228119850159, -0.2005534341001492, -0.33412291221056967, 0.0520028027243635, -0.19050099575035606, 0.004905700991419334, -0.0016440337895113819]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4451053,"[0.006625519599765539, -1.8954429626464844, 1.1593425273895264, 0.0032548673916608095, -0.0009000594145618379, -0.011822257190942764, 0.9999244213104248, -0.20269147188635264, -0.33342050824696773, 0.05338314651042194, -0.15954547064852648, 0.026027761260427603, 0.016080848069553164]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4451184,"[0.0053932638838887215, -1.8963576555252075, 1.1601842641830444, 0.002919811988249421, -0.0007897023460827768, -0.011669852770864964, 0.9999273419380188, -0.20422126770062643, -0.3257459359263937, 0.04675999910007978, -0.1404078306315018, 0.027197297259336475, 0.026041182787271452]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4451253,"[0.004333862569183111, -1.8979780673980713, 1.160405158996582, 0.002571365563198924, -0.0007390316459350288, -0.01162389200180769, 0.999928891658783, -0.20573103047495517, -0.32662136090352445, 0.046592234478439035, -0.1383811972620457, 0.007065322605442735, 0.011042452045669372]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.489192,"[0.0032597784884274006, -1.899588704109192, 1.1606279611587524, 0.0022267813328653574, -0.0007374522974714637, -0.01160090696066618, 0.9999300241470337, -0.20789524265922038, -0.326438369633437, 0.04657784671628302, -0.13731311093579818, -0.0036453178616179392, 0.01204587438045001]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.489204,"[0.0021732011809945107, -1.9011974334716797, 1.1608518362045288, 0.0018917159177362919, -0.0007397581939585507, -0.011578036472201347, 0.9999309182167053, -0.21023025849751012, -0.32625314265250127, 0.04647290941961109, -0.1278051469814981, -0.001451802842871259, -0.0005268473100252433]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892123,"[0.001084925839677453, -1.9028222560882568, 1.1610594987869263, 0.001572390552610159, -0.0007306279148906469, -0.011588485911488533, 0.9999313950538635, -0.2109239351641902, -0.32849041636933396, 0.0441568304949943, -0.13404317620710327, 0.008047306707816546, 0.0024153593040643195]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892204,"[-1.191145656775916e-05, -1.904443383216858, 1.1612720489501953, 0.0012174322037026286, -0.0007018346223048866, -0.011576865799725056, 0.999932050704956, -0.21210103764255045, -0.32927424737401073, 0.043333895266502276, -0.14691212910552456, 0.007085935134824117, -0.002611570462675209]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892273,"[-0.0006384082953445613, -1.9051856994628906, 1.162399172782898, 0.0007431354024447501, -0.0006605597445741296, -0.011650619097054005, 0.9999316930770874, -0.20614414113738216, -0.32749201153614904, 0.04684234787961315, -0.1469430327488884, 0.0038730521349053695, -0.00602905513573269]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892356,"[-0.0017163311131298542, -1.9067825078964233, 1.162628412246704, 0.00039721286157146096, -0.0006532401312142611, -0.011655800975859165, 0.9999317526817322, -0.2078731690821023, -0.32607992338185865, 0.04623564312047353, -0.12471162964943536, -0.0024560594828343853, 0.0014786879742737437]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892442,"[-0.0027986704371869564, -1.9083904027938843, 1.1628546714782715, 0.00012940219312440604, -0.0006498718285001814, -0.01164267584681511, 0.999932050704956, -0.20923944465517189, -0.3261648624560684, 0.045645168382972716, -0.0896124712901304, 0.009091250870177967, 0.00994937424622291]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892519,"[-0.0038883155211806297, -1.9099979400634766, 1.1630890369415283, -9.416429384145886e-05, -0.0006139171891845763, -0.011610451154410839, 0.9999324679374695, -0.21067831869421352, -0.32623815712194404, 0.04576957322961326, -0.10216215621301467, 0.01034358150740773, 0.014230393715455036]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892588,"[-0.004993137903511524, -1.911592721939087, 1.1633433103561401, -0.0003677701170090586, -0.0006003292510285974, -0.011581712402403355, 0.9999327659606934, -0.21347915569316206, -0.3244297430060741, 0.04829216389470929, -0.10254341965753855, 0.0006662090416752882, 0.006805187906389527]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.4892657,"[-0.00610343785956502, -1.9131895303726196, 1.1635870933532715, -0.0005771864089183509, -0.0005885866703465581, -0.011569378897547722, 0.9999327063560486, -0.21551104363628576, -0.3237572942342604, 0.04894173453809724, -0.06415811450984649, 0.010187017375189102, 0.006724262227948765]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5329697,"[-0.007224545814096928, -1.9147822856903076, 1.163835048675537, -0.000687813269905746, -0.0005557781551033258, -0.011537782847881317, 0.9999330639839172, -0.2174922950599728, -0.3230649320517915, 0.04964703761917216, -0.024876843274815007, 0.00925740805492808, 0.019499178959565162]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5329967,"[-0.007220527622848749, -1.9162858724594116, 1.1639282703399658, -0.0007978479843586683, -0.0005098216352052987, -0.011466097086668015, 0.9999337792396545, -0.21413914051345836, -0.32155513877523856, 0.04506918891091801, -0.011007878441154464, 0.012284868273885911, 0.019581085403429104]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330172,"[-0.008335799910128117, -1.9178684949874878, 1.1641623973846436, -0.0008239448652602732, -0.00046989088878035545, -0.011431710794568062, 0.9999342560768127, -0.21631039525777818, -0.3211700455635356, 0.04495836169590393, -0.004841359745592021, 0.013508677671954955, 0.008882598033630224]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330265,"[-0.009454729966819286, -1.9194501638412476, 1.164391279220581, -0.000817539170384407, -0.0004336735582910478, -0.011407428421080112, 0.9999345541000366, -0.2181454583401665, -0.3207890906696134, 0.04466289072846411, 0.007987605414635711, 0.020766874077321744, 0.014145733325601914]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330348,"[-0.010578201152384281, -1.9210296869277954, 1.1646203994750977, -0.0007761313463561237, -0.00036057172110304236, -0.011374355293810368, 0.9999350309371948, -0.21980268129424618, -0.32040218604396975, 0.04446403052623087, 0.028076926052467182, 0.035708973287446676, 0.0047510314980661016]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284436.5330424,"[-0.011719453148543835, -1.9226149320602417, 1.164835810661316, -0.0006831509526818991, -0.00027103570755571127, -0.011371461674571037, 0.9999351501464844, -0.22256733368413148, -0.32090107945102453, 0.04277892071949625, 0.04092661844407501, 0.033605112138797244, 0.00559215668062356]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
