header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 6409
stamp: 
  secs: 1722376915
  nsecs: 471588850
frame_id: ""world""",1722376915.4715889,"position: 
  x: 0.365432035679835
  y: -1.0219124044007122
  z: 1.3427999164989683
orientation: 
  x: -0.024389455199809333
  y: -0.018063528464636852
  z: -0.007968315288984519
  w: 0.9995075634360748","linear: 
  x: 0.749115830061226
  y: 0.004245923564397494
  z: 0.055302620203632503
angular: 
  x: 0.14911301692730095
  y: -0.11625959433191017
  z: -0.010503039150847734","linear: 
  x: -0.3269322480137477
  y: 0.8096860382332193
  z: -0.7649821266460257
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.475071
"seq: 6410
stamp: 
  secs: 1722376915
  nsecs: 481591940
frame_id: ""world""",1722376915.481592,"position: 
  x: 0.37206338177296117
  y: -1.0225400460806293
  z: 1.3431543251313414
orientation: 
  x: -0.023182590931626477
  y: -0.018052444979625513
  z: -0.007790268606740079
  w: 0.9995378874374845","linear: 
  x: 0.7180522409317903
  y: -0.011130545823769968
  z: 0.0425874110310128
angular: 
  x: 0.18837411268217752
  y: -0.06249140234488412
  z: 0.008419564470611847","linear: 
  x: -0.5329184987613652
  y: 0.6354309744460387
  z: -0.8020492516031169
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.486353
"seq: 6411
stamp: 
  secs: 1722376915
  nsecs: 491592646
frame_id: ""world""",1722376915.4915926,"position: 
  x: 0.38031411012470284
  y: -1.0217407313350726
  z: 1.3424236520241255
orientation: 
  x: -0.023495219907869028
  y: -0.01874725440045539
  z: -0.00768982665170085
  w: 0.9995185749449543","linear: 
  x: 0.7475352391291376
  y: 0.023048330410803192
  z: -0.0012559574868594673
angular: 
  x: 0.083944676654634
  y: -0.09061270010533758
  z: 0.013639202573150133","linear: 
  x: -0.27753151095841383
  y: 0.8393667439475031
  z: -1.0656719462925648
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.4957666
"seq: 6412
stamp: 
  secs: 1722376915
  nsecs: 501604080
frame_id: ""world""",1722376915.501604,"position: 
  x: 0.38732077843768375
  y: -1.021943235135201
  z: 1.3424351772514804
orientation: 
  x: -0.02286390200956028
  y: -0.018603603732013436
  z: -0.0075617194105061505
  w: 0.9995368769148222","linear: 
  x: 0.729123604323998
  y: 0.015490795836239359
  z: -0.009058642312200526
angular: 
  x: 0.10198192676424667
  y: -0.03835901586338266
  z: 0.017659718020184404","linear: 
  x: -0.3942739568190442
  y: 0.7203392169658883
  z: -1.043740428332075
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.504953
"seq: 6413
stamp: 
  secs: 1722376915
  nsecs: 511586189
frame_id: ""world""",1722376915.5115862,"position: 
  x: 0.3937110924652951
  y: -1.0225557488057546
  z: 1.3427111536060479
orientation: 
  x: -0.022879856477237615
  y: -0.01907650554412853
  z: -0.007638784097605505
  w: 0.9995270121819201","linear: 
  x: 0.6966277632742213
  y: -0.0037168434649213996
  z: -0.005670380244563356
angular: 
  x: 0.052649300690709715
  y: -0.06539849167159535
  z: 0.0017623818327925412","linear: 
  x: -0.606005407912957
  y: 0.5246730667601767
  z: -0.9412873200103311
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.5155594
"seq: 6414
stamp: 
  secs: 1722376915
  nsecs: 521570683
frame_id: ""world""",1722376915.5215707,"position: 
  x: 0.3999335009319726
  y: -1.0227984201962077
  z: 1.3407968817653864
orientation: 
  x: -0.023252620231232785
  y: -0.020051129396217796
  z: -0.0078247545843752
  w: 0.9994978944840317","linear: 
  x: 0.6676262030826332
  y: -0.004944532583290945
  z: -0.07982227875338022
angular: 
  x: -0.005005275432516015
  y: -0.12811685947495113
  z: -0.019285865923648934","linear: 
  x: -0.7757871972914803
  y: 0.4792276862491705
  z: -1.4325327807224255
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.525644
"seq: 6415
stamp: 
  secs: 1722376915
  nsecs: 531631947
frame_id: ""world""",1722376915.531632,"position: 
  x: 0.4060994030403509
  y: -1.0229460516135642
  z: 1.338673794824773
orientation: 
  x: -0.023870951576962566
  y: -0.020868844958955485
  z: -0.007888338953270799
  w: 0.9994660790089116","linear: 
  x: 0.6430680611799189
  y: -0.004344153036192951
  z: -0.13338973888423575
angular: 
  x: -0.05801428753612824
  y: -0.14424227063272052
  z: -0.016827296021967184","linear: 
  x: -0.8997918860850221
  y: 0.4474945710793202
  z: -1.7187510314010503
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.5358915
"seq: 6416
stamp: 
  secs: 1722376915
  nsecs: 541591883
frame_id: ""world""",1722376915.541592,"position: 
  x: 0.41214373911946356
  y: -1.0233130654917735
  z: 1.3382474155500594
orientation: 
  x: -0.024250604466469435
  y: -0.02217080298677023
  z: -0.007909243116145617
  w: 0.9994287406069843","linear: 
  x: 0.6238286151777523
  y: -0.011285910998263766
  z: -0.11744472268866502
angular: 
  x: -0.06458640181976011
  y: -0.19811873854316192
  z: -0.013601314884191277","linear: 
  x: -0.9757358232491092
  y: 0.3629482272487432
  z: -1.4723761544550427
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.5450363
"seq: 6417
stamp: 
  secs: 1722376915
  nsecs: 551598072
frame_id: ""world""",1722376915.551598,"position: 
  x: 0.41820711133965704
  y: -1.023705939136372
  z: 1.3385533773678575
orientation: 
  x: -0.024511231130588423
  y: -0.02356253407864593
  z: -0.007935929162688326
  w: 0.9993903279322751","linear: 
  x: 0.6098713767903896
  y: -0.017397567310663636
  z: -0.08102784468226915
angular: 
  x: -0.05751845538913552
  y: -0.23326835194895118
  z: -0.011935809279240634","linear: 
  x: -1.0066542316150167
  y: 0.29085127572685554
  z: -1.0931685031878629
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.5559855
"seq: 6418
stamp: 
  secs: 1722376915
  nsecs: 561585903
frame_id: ""world""",1722376915.561586,"position: 
  x: 0.4239890353443571
  y: -1.0235899211793094
  z: 1.3369053714701356
orientation: 
  x: -0.02385159950678365
  y: -0.024688491526995135
  z: -0.007888215914293152
  w: 0.9993794852991426","linear: 
  x: 0.5914381627303144
  y: -0.005635551568947324
  z: -0.11653095407552441
angular: 
  x: 0.025356774593332656
  y: -0.22826897842186863
  z: -0.004696724462056426","linear: 
  x: -1.0684566150209527
  y: 0.35608597672564984
  z: -1.2728159105970127
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.565485
"seq: 6419
stamp: 
  secs: 1722376915
  nsecs: 571717739
frame_id: ""world""",1722376915.5717177,"position: 
  x: 0.4298894400241131
  y: -1.0236266807767893
  z: 1.3364259076414706
orientation: 
  x: -0.02370477112834907
  y: -0.025579052270880465
  z: -0.007767098487901425
  w: 0.9993615302240504","linear: 
  x: 0.5794711326669859
  y: -0.002031881155909757
  z: -0.10387345416992405
angular: 
  x: 0.027629280383898086
  y: -0.20344602717108368
  z: 0.005984701118528047","linear: 
  x: -1.076749507336815
  y: 0.35590027212142983
  z: -1.082645727888712
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.574824
"seq: 6420
stamp: 
  secs: 1722376915
  nsecs: 581583023
frame_id: ""world""",1722376915.581583,"position: 
  x: 0.43558038167992
  y: -1.0237172291513001
  z: 1.3364428154588042
orientation: 
  x: -0.02339087899891753
  y: -0.025971316288632102
  z: -0.0076533622838332
  w: 0.9993596867773116","linear: 
  x: 0.5697465184678743
  y: -0.0014141541359181929
  z: -0.078550061455165
angular: 
  x: 0.045696678817291794
  y: -0.146604010131799
  z: 0.012667774518637114","linear: 
  x: -1.0700506734399304
  y: 0.33444090891256717
  z: -0.8157158234648103
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.587541
"seq: 6421
stamp: 
  secs: 1722376915
  nsecs: 591583014
frame_id: ""world""",1722376915.591583,"position: 
  x: 0.4393598654615289
  y: -1.0225379228920841
  z: 1.334819610405677
orientation: 
  x: -0.023120911366712158
  y: -0.025652213082433654
  z: -0.007780940666629102
  w: 0.999373225768976","linear: 
  x: 0.498968210512672
  y: 0.03985134623737728
  z: -0.11197671312669423
angular: 
  x: 0.04897984322796285
  y: -0.0517741253605321
  z: -0.002771294681267056","linear: 
  x: -1.512733876611173
  y: 0.6138715764444815
  z: -1.0010127757755787
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.5953326
"seq: 6422
stamp: 
  secs: 1722376915
  nsecs: 601603746
frame_id: ""world""",1722376915.6016037,"position: 
  x: 0.44416603158384643
  y: -1.0220494886871114
  z: 1.334071954015598
orientation: 
  x: -0.02289295947031972
  y: -0.02509594030254227
  z: -0.007599738109337237
  w: 0.9993939914606708","linear: 
  x: 0.48048420238202494
  y: 0.047571514188402636
  z: -0.10769647711024442
angular: 
  x: 0.047230058124415684
  y: 0.0231945091431539
  z: 0.016471084271140937","linear: 
  x: -1.536192249469686
  y: 0.6247501454904666
  z: -0.8941812072945592
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6106553
"seq: 6423
stamp: 
  secs: 1722376915
  nsecs: 611572504
frame_id: ""world""",1722376915.6115725,"position: 
  x: 0.4494086756670819
  y: -1.021876162724699
  z: 1.3336170832765222
orientation: 
  x: -0.022913438565550694
  y: -0.02422193730087667
  z: -0.007428873376337916
  w: 0.9994163716524028","linear: 
  x: 0.4829969114812884
  y: 0.0426163904946481
  z: -0.09426878867231257
angular: 
  x: 0.023357689739304386
  y: 0.09299496085988133
  z: 0.026615624517572278","linear: 
  x: -1.403135507200206
  y: 0.5412802408647727
  z: -0.7274253747389342
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6151795
"seq: 6424
stamp: 
  secs: 1722376915
  nsecs: 621581793
frame_id: ""world""",1722376915.6215818,"position: 
  x: 0.4552044120484221
  y: -1.0212614235638922
  z: 1.3319716273209534
orientation: 
  x: -0.02305393101172031
  y: -0.023932550210682763
  z: -0.007387746681379051
  w: 0.9994204172940895","linear: 
  x: 0.5022088941822986
  y: 0.05461970232145526
  z: -0.12618388106422315
angular: 
  x: 0.00020459129509791389
  y: 0.0704904060987781
  z: 0.018688924411036062","linear: 
  x: -1.1578657139959712
  y: 0.5928927230348855
  z: -0.9160549839252188
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.624977
"seq: 6425
stamp: 
  secs: 1722376915
  nsecs: 631586313
frame_id: ""world""",1722376915.6315863,"position: 
  x: 0.4608719601739324
  y: -1.0205763103945518
  z: 1.3301755429244033
orientation: 
  x: -0.02323070980252098
  y: -0.0232894839212388
  z: -0.007395148700556582
  w: 0.9994314613000984","linear: 
  x: 0.5131166878728516
  y: 0.06368636720247074
  z: -0.15022448556825277
angular: 
  x: -0.01712555204620417
  y: 0.09942415360659944
  z: 0.011106406053724871","linear: 
  x: -0.9922513347021598
  y: 0.6151854953541772
  z: -1.0238980645682345
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6413658
"seq: 6426
stamp: 
  secs: 1722376915
  nsecs: 642686844
frame_id: ""world""",1722376915.6426868,"position: 
  x: 0.4667168297044265
  y: -1.0201563001538612
  z: 1.329109925379774
orientation: 
  x: -0.02328416944775236
  y: -0.02237002662898275
  z: -0.0072924778256913654
  w: 0.9994519743984245","linear: 
  x: 0.5089957347202013
  y: 0.0598586288523187
  z: -0.13977353669444803
angular: 
  x: -0.01382341418500202
  y: 0.1315525679705773
  z: 0.016712054830569877","linear: 
  x: -0.9411952252314126
  y: 0.536258859517838
  z: -0.8623156007456864
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6459494
"seq: 6427
stamp: 
  secs: 1722376915
  nsecs: 652365685
frame_id: ""world""",1722376915.6523657,"position: 
  x: 0.4717109914478954
  y: -1.0199743778201653
  z: 1.3286968078217207
orientation: 
  x: -0.0232921198391689
  y: -0.021897578261895645
  z: -0.007203023635398935
  w: 0.9994629005972007","linear: 
  x: 0.5032660711049429
  y: 0.05197205752933072
  z: -0.11770976296030623
angular: 
  x: -0.01046362391156452
  y: 0.11528263856931377
  z: 0.017584728194450512","linear: 
  x: -0.9167587546519618
  y: 0.441031345540665
  z: -0.6406909049001088
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6576803
"seq: 6428
stamp: 
  secs: 1722376915
  nsecs: 661783934
frame_id: ""world""",1722376915.661784,"position: 
  x: 0.4760208169413881
  y: -1.0187951207275898
  z: 1.326389139771913
orientation: 
  x: -0.023271515593748456
  y: -0.022094587204136318
  z: -0.007110190890439034
  w: 0.9994597095249764","linear: 
  x: 0.48222207970070224
  y: 0.0772638298727277
  z: -0.16042749923004476
angular: 
  x: -0.0028245591338233707
  y: 0.051123238646561014
  z: 0.01951066495924546","linear: 
  x: -1.0079196424700791
  y: 0.5958234928418568
  z: -0.9087934460486576
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.665687
"seq: 6429
stamp: 
  secs: 1722376915
  nsecs: 674879313
frame_id: ""world""",1722376915.6748793,"position: 
  x: 0.48218524481485225
  y: -1.0178214923137763
  z: 1.324701306043456
orientation: 
  x: -0.02314046393759281
  y: -0.02157320552617551
  z: -0.006728147483667836
  w: 0.9994767870058396","linear: 
  x: 0.46719696439193237
  y: 0.08214563772066473
  z: -0.1569275318915295
angular: 
  x: 0.008561960814122022
  y: 0.06529953703397542
  z: 0.04064909258483074","linear: 
  x: -1.020862976041932
  y: 0.5742200939734527
  z: -0.796267566853246
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6813064
"seq: 6430
stamp: 
  secs: 1722376915
  nsecs: 682456493
frame_id: ""world""",1722376915.6824565,"position: 
  x: 0.4857917924982387
  y: -1.017455977554635
  z: 1.3243210101563003
orientation: 
  x: -0.023362738677536878
  y: -0.021547566439328363
  z: -0.0065960538008339835
  w: 0.9994730496097853","linear: 
  x: 0.4626301980808909
  y: 0.07745575339046043
  z: -0.13546060448420488
angular: 
  x: -0.013914236442862302
  y: 0.045094101671650864
  z: 0.0391760006034167","linear: 
  x: -0.9973532022425885
  y: 0.5071383128183188
  z: -0.5922187868401042
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.686639
"seq: 6431
stamp: 
  secs: 1722376915
  nsecs: 691661596
frame_id: ""world""",1722376915.6916616,"position: 
  x: 0.4891565897122023
  y: -1.0160481835315223
  z: 1.3241339440271562
orientation: 
  x: -0.02347294143632939
  y: -0.021368866798680268
  z: -0.006682632955050795
  w: 0.9994737290038469","linear: 
  x: 0.42421652238452073
  y: 0.10593510757194079
  z: -0.10646253773498005
angular: 
  x: -0.019067264251980597
  y: 0.04518967961315257
  z: 0.013703317300759205","linear: 
  x: -1.21674035537138
  y: 0.6872643671446254
  z: -0.3394301973793506
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.6955826
"seq: 6432
stamp: 
  secs: 1722376915
  nsecs: 703041553
frame_id: ""world""",1722376915.7030416,"position: 
  x: 0.4933222279640435
  y: -1.0143303830602393
  z: 1.3235858749053808
orientation: 
  x: -0.023565102463355816
  y: -0.02146147798361252
  z: -0.006597719217236815
  w: 0.9994701401291493","linear: 
  x: 0.3927395895430756
  y: 0.12772945801302416
  z: -0.0889971390744665
angular: 
  x: -0.016900204588791053
  y: 0.014250594361811132
  z: 0.01588814083983085","linear: 
  x: -1.3441795201967308
  y: 0.7878803658632113
  z: -0.18387442422852987
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7085304
"seq: 6433
stamp: 
  secs: 1722376915
  nsecs: 712466955
frame_id: ""world""",1722376915.712467,"position: 
  x: 0.4972934402460134
  y: -1.013468892286129
  z: 1.3229853397428477
orientation: 
  x: -0.02360347664424091
  y: -0.021571485247218015
  z: -0.006361522926552123
  w: 0.9994683976697757","linear: 
  x: 0.39095006626414724
  y: 0.12268206301887524
  z: -0.08258441679407369
angular: 
  x: -0.012698589943836937
  y: -0.0020761652559978193
  z: 0.030114258055553265","linear: 
  x: -1.2634366842238736
  y: 0.6953111633174285
  z: -0.12342207747301451
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7207944
"seq: 6434
stamp: 
  secs: 1722376915
  nsecs: 721567631
frame_id: ""world""",1722376915.7215676,"position: 
  x: 0.5001054758640509
  y: -1.0125752723508044
  z: 1.3223698452365549
orientation: 
  x: -0.02355461102397493
  y: -0.021456300859473684
  z: -0.006171688235734858
  w: 0.9994732201101029","linear: 
  x: 0.35434653483699285
  y: 0.12185017307523995
  z: -0.0793432593311922
angular: 
  x: -0.0012892843284470145
  y: 0.011343769208885617
  z: 0.03551943016924758","linear: 
  x: -1.4545143293231213
  y: 0.6446109101281587
  z: -0.09165633073583582
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.724978
"seq: 6435
stamp: 
  secs: 1722376915
  nsecs: 731587410
frame_id: ""world""",1722376915.7315874,"position: 
  x: 0.5031592107092947
  y: -1.0115636782112645
  z: 1.3215841658340952
orientation: 
  x: -0.023470211671825343
  y: -0.021559668998967843
  z: -0.005991378697816907
  w: 0.9994740783122061","linear: 
  x: 0.3268580374972388
  y: 0.12021178873960438
  z: -0.0798323518893308
angular: 
  x: 0.005914682533411498
  y: -0.0034814994046168993
  z: 0.034568372140431874","linear: 
  x: -1.5480812935923334
  y: 0.5842573891015658
  z: -0.08853479816800378
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.735141
"seq: 6436
stamp: 
  secs: 1722376915
  nsecs: 741592169
frame_id: ""world""",1722376915.7415922,"position: 
  x: 0.5070368455669418
  y: -1.0107263776592939
  z: 1.3206532419359238
orientation: 
  x: -0.023442502286854468
  y: -0.02147502234766603
  z: -0.0057905334093051935
  w: 0.9994777347317617","linear: 
  x: 0.3343233109379808
  y: 0.11299358120264255
  z: -0.08496233284066637
angular: 
  x: 0.007351568098017842
  y: 0.0064420521127743395
  z: 0.0381768134949938","linear: 
  x: -1.377066222595779
  y: 0.48726554190283466
  z: -0.12007621530477847
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7451475
"seq: 6437
stamp: 
  secs: 1722376915
  nsecs: 751614809
frame_id: ""world""",1722376915.7516148,"position: 
  x: 0.5106655286643786
  y: -1.0094551290872016
  z: 1.3198362412908748
orientation: 
  x: -0.023484419219494353
  y: -0.021250449793560628
  z: -0.005772166889767862
  w: 0.9994816569236732","linear: 
  x: 0.33069842692436796
  y: 0.12275005554186061
  z: -0.08440388983401079
angular: 
  x: -0.0012316438145783335
  y: 0.02532769974831431
  z: 0.021131912642074587","linear: 
  x: -1.30433604795021
  y: 0.5257735967548789
  z: -0.10609941072066796
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7552893
"seq: 6438
stamp: 
  secs: 1722376915
  nsecs: 761628151
frame_id: ""world""",1722376915.7616282,"position: 
  x: 0.514194286320743
  y: -1.0081103046245359
  z: 1.3189488135709697
orientation: 
  x: -0.023520596284241437
  y: -0.021199555979531964
  z: -0.0056984804983655395
  w: 0.9994823098468099","linear: 
  x: 0.32728088744569517
  y: 0.13067027045317858
  z: -0.08683845612477425
angular: 
  x: -0.0035161892933184874
  y: 0.018184527864842634
  z: 0.019400825479432178","linear: 
  x: -1.2321408384812793
  y: 0.544838028950575
  z: -0.11660638480072687
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7651465
"seq: 6439
stamp: 
  secs: 1722376915
  nsecs: 771589756
frame_id: ""world""",1722376915.7715898,"position: 
  x: 0.517945122350958
  y: -1.0070299124333375
  z: 1.317863641264504
orientation: 
  x: -0.023723765547440274
  y: -0.021181265600267292
  z: -0.005556020474775989
  w: 0.9994786979082172","linear: 
  x: 0.33329339172564537
  y: 0.12780145176340274
  z: -0.095128035734673
angular: 
  x: -0.019906361207673605
  y: 0.010544923215690605
  z: 0.024411029014428546","linear: 
  x: -1.0963176719243686
  y: 0.4830765016661537
  z: -0.16960086128310978
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.776312
"seq: 6440
stamp: 
  secs: 1722376915
  nsecs: 784601688
frame_id: ""world""",1722376915.7846017,"position: 
  x: 0.52273151408684
  y: -1.005636023699277
  z: 1.3163520044895118
orientation: 
  x: -0.023579804761654114
  y: -0.02106736881762394
  z: -0.005256495576917092
  w: 0.9994861319862094","linear: 
  x: 0.3356251264682376
  y: 0.12460376119917008
  z: -0.1053187810254609
angular: 
  x: 0.0030492369608128523
  y: 0.014071655496959512
  z: 0.03591182507788747","linear: 
  x: -0.9759429059243945
  y: 0.4142959835948085
  z: -0.2276067528170011
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376915.7887216
