Frame,Sub Frame,RX_c,RY_c,RZ_c,TX_c,TY_c,TZ_c,RX_l,RY_l,RZ_l,TX_l,TY_l,TZ_l
1959,0,-0.042933,-0.104838,-1.589116,2594.548584,-371.212952,1767.694580,0.061739,-0.527248,1.576413,2210.812988,-3222.482910,1241.657104
1960,0,-0.043031,-0.108450,-1.589658,2591.733154,-374.355286,1768.087036,0.063803,-0.531548,1.575967,2206.279053,-3222.359375,1235.215088
1961,0,-0.044166,-0.111160,-1.588933,2588.931641,-377.509338,1768.424927,-0.000076,-0.271767,1.596820,2199.462402,-3224.550049,1233.361938
1962,0,-0.050274,-0.114401,-1.587028,2586.265869,-380.739380,1768.677856,-0.041191,-0.184602,1.596347,2195.112305,-3225.028564,1228.279175
1963,0,-0.051978,-0.119620,-1.588200,2583.598145,-383.658600,1768.729980,0.047793,-0.457722,1.582421,2192.173340,-3222.519775,1217.519409
1964,0,-0.056532,-0.124775,-1.587115,2580.927979,-386.626343,1768.708008,0.062554,-0.492157,1.577125,2187.847900,-3221.658936,1210.397339
1965,0,-0.066368,-0.128750,-1.584206,2578.364502,-389.656586,1768.543213,0.061911,-0.497721,1.577600,2183.499023,-3221.296387,1203.901733
1966,0,-0.070340,-0.134597,-1.585308,2575.803467,-392.404816,1768.068970,-0.122839,0.181581,1.588644,2181.410156,-3218.351074,1216.197021
1967,0,-0.062514,-0.141480,-1.585166,2574.730957,-396.147339,1766.819824,-0.101733,0.166039,1.588045,2177.113281,-3217.633545,1210.182861
1968,0,-0.071997,-0.136801,-1.583917,2571.503418,-399.107391,1766.505981,-0.105251,0.165745,1.589012,2172.328857,-3217.059082,1203.551147
1969,0,-0.090867,-0.143066,-1.587999,2570.269287,-402.906921,1765.338745,-0.110778,0.170604,1.588433,2167.965576,-3216.322998,1196.682861
1970,0,-0.096616,-0.154255,-1.589814,2567.941406,-405.819397,1764.243164,-0.109435,0.163767,1.589705,2163.805176,-3215.194092,1190.394531
1971,0,-0.077393,-0.141868,-1.594284,2565.416504,-408.871765,1762.812744,-0.096299,0.149466,1.589012,2159.114502,-3214.526611,1183.964600
1972,0,-0.083702,-0.143533,-1.587660,2563.298828,-412.440857,1761.648804,-0.098506,0.144097,1.590030,2154.897461,-3213.210205,1177.668945
1973,0,-0.089054,-0.139976,-1.585633,2560.313965,-415.600800,1760.154907,-0.096185,0.133818,1.590255,2150.431152,-3212.113770,1171.605347
1974,0,-0.088209,-0.138024,-1.586959,2558.122070,-418.889099,1758.198242,-0.095243,0.126716,1.590869,2146.210205,-3210.620605,1165.227417
1975,0,-0.081967,-0.139039,-1.587328,2555.997314,-422.018341,1755.853149,-0.088585,0.115115,1.590739,2141.718018,-3209.428223,1158.905518
1976,0,-0.080252,-0.139001,-1.588398,2553.675293,-425.149261,1753.518921,-0.078753,0.100286,1.591591,2137.393555,-3208.054688,1153.072021
1977,0,-0.084568,-0.136318,-1.586422,2551.252930,-428.400024,1751.092773,-0.076914,0.093048,1.591267,2133.099609,-3206.546143,1146.884277
1978,0,-0.076109,-0.135600,-1.587311,2549.031982,-431.135315,1748.060425,-0.076993,0.085545,1.592867,2129.000488,-3204.915527,1141.145264
1979,0,-0.072016,-0.135868,-1.591176,2546.840576,-433.884399,1744.897705,-0.083516,0.089472,1.597028,2125.098633,-3202.965820,1135.189697
1980,0,-0.075207,-0.137055,-1.589068,2544.699219,-436.770233,1741.632690,-0.067496,0.070280,1.594690,2120.589600,-3201.286865,1129.554810
1981,0,-0.076854,-0.135654,-1.586934,2542.336182,-439.628632,1738.504639,-0.065259,0.064004,1.596285,2116.442139,-3199.333740,1124.064941
1982,0,-0.075745,-0.136651,-1.585994,2539.870117,-442.173828,1735.403198,-0.055572,0.054265,1.596679,2112.172363,-3197.521240,1118.652100
1983,0,-0.082522,-0.138012,-1.586440,2538.267090,-445.142792,1731.835327,-0.058233,0.055387,1.597799,2108.232178,-3195.497803,1113.166870
1984,0,-0.085869,-0.136476,-1.586213,2535.791504,-447.896240,1728.815918,-0.047974,0.043029,1.600120,2104.275391,-3193.437988,1108.078247
1985,0,-0.087203,-0.137070,-1.585962,2533.891113,-450.678467,1725.336304,-0.054362,0.050425,1.603122,2100.227783,-3191.352051,1102.894287
1986,0,-0.087228,-0.137954,-1.585539,2531.704834,-453.224457,1721.729492,-0.051401,0.045959,1.604302,2096.031738,-3189.263916,1097.947754
1987,0,-0.087342,-0.138138,-1.587188,2529.753174,-455.862000,1718.052490,-0.047939,0.043616,1.605350,2092.035156,-3187.013428,1092.936890
1988,0,-0.089458,-0.139902,-1.586202,2527.908691,-458.437378,1714.282959,-0.045071,0.040588,1.606918,2087.941406,-3184.854980,1087.989624
1989,0,-0.088967,-0.140398,-1.587663,2525.911621,-460.709961,1710.333252,-0.040450,0.035295,1.608592,2083.858887,-3182.638184,1083.388062
1990,0,-0.090829,-0.140871,-1.587462,2524.072998,-463.263397,1706.533325,-0.040185,0.031574,1.609807,2079.632568,-3180.443848,1078.859619
1991,0,-0.094974,-0.143714,-1.586079,2522.227295,-465.707886,1702.495117,-0.037900,0.028706,1.610530,2075.336670,-3178.346191,1074.280640
1992,0,-0.092802,-0.144564,-1.586658,2520.331055,-467.930573,1698.411865,-0.048627,0.039617,1.625239,2071.488281,-3176.425537,1070.712036
1993,0,-0.096225,-0.149568,-1.588187,2518.667969,-470.067993,1693.898804,-0.036133,0.020677,1.613239,2066.901367,-3174.056885,1065.567871
1994,0,-0.094169,-0.152372,-1.588905,2517.156982,-472.078796,1689.024414,-0.032684,0.014029,1.615006,2062.708008,-3171.890137,1061.497925
1995,0,-0.105324,-0.152175,-1.589369,2515.120117,-474.572510,1684.803711,-0.037917,0.020693,1.627156,2058.770020,-3170.062500,1058.126709
1996,0,-0.104999,-0.156868,-1.585816,2513.444824,-476.375519,1680.198486,0.024458,-0.214832,1.610392,2049.471924,-3171.974365,1042.791992
1997,0,-0.096767,-0.161794,-1.587923,2511.933594,-478.123871,1674.969482,0.005418,-0.142690,1.615108,2044.607178,-3170.498779,1040.708008
1998,0,-0.103520,-0.161861,-1.587984,2510.301758,-480.187469,1670.073608,0.031988,-0.129185,1.594035,2039.237793,-3168.566406,1036.746460
1999,0,-0.096794,-0.157505,-1.582679,2507.181396,-481.573914,1665.715332,0.057514,-0.062545,1.619095,2040.900757,-3162.543945,1042.745728
2000,0,-0.095382,-0.175219,-1.585180,2505.734375,-483.059845,1660.504761,0.063645,-0.068951,1.619944,2036.653320,-3160.625732,1039.216675
2001,0,-0.103493,-0.176952,-1.583687,2503.646973,-484.918915,1655.474854,-0.017023,-0.025180,1.624120,2032.232544,-3158.151855,1035.848999
2002,0,-0.098038,-0.159855,-1.577390,2502.038818,-486.968201,1650.460938,-0.008434,-0.034307,1.625556,2027.518555,-3156.529541,1032.720703
2003,0,-0.094834,-0.164917,-1.577065,2500.292725,-488.792023,1645.132446,0.008635,-0.044262,1.642985,2020.256226,-3152.875732,1028.343262
2004,0,-0.093407,-0.178577,-1.582664,2497.751221,-489.921997,1639.667969,0.014045,-0.045954,1.644414,2016.026978,-3151.328369,1025.907227
2005,0,-0.092296,-0.181663,-1.581279,2495.916992,-491.672546,1634.065918,0.065222,-0.329894,1.614948,2009.936523,-3154.571289,1012.130737
2006,0,-0.090903,-0.192849,-1.589423,2494.696045,-492.893433,1627.824219,0.040842,-0.243094,1.621630,2004.795776,-3153.840820,1012.002563
2007,0,-0.089304,-0.193915,-1.587501,2492.522705,-494.466614,1622.065063,0.039801,-0.246231,1.622247,2000.137817,-3152.145752,1009.514343
2008,0,-0.073402,-0.173204,-1.582214,2491.202881,-496.906891,1616.073975,0.020818,-0.184657,1.626853,1995.060425,-3151.118652,1008.939026
2009,0,-0.068255,-0.176387,-1.582947,2489.792236,-498.537903,1610.225708,0.011124,-0.152094,1.628552,1990.184204,-3149.778320,1007.803772
2010,0,-0.060910,-0.178447,-1.581241,2487.367920,-499.304871,1604.171631,0.001941,-0.129201,1.630373,1985.276733,-3148.476318,1006.628967
2011,0,-0.085883,-0.190122,-1.596622,2487.766113,-501.399292,1597.489746,0.010693,-0.150682,1.628643,1980.255615,-3146.875000,1004.455322
2012,0,-0.084706,-0.207886,-1.595259,2486.440918,-502.754272,1591.013794,-0.000007,-0.154859,1.630955,1975.364990,-3145.513184,1003.271790
2013,0,-0.089172,-0.220916,-1.597201,2484.449707,-503.794128,1585.001709,0.012512,-0.206930,1.630933,1970.383057,-3144.049316,1001.271729
2014,0,-0.087733,-0.224904,-1.597447,2482.564941,-504.845551,1578.683960,-0.029033,-0.052760,1.635329,1970.003784,-3138.302979,1009.286377
2015,0,-0.078441,-0.228249,-1.592941,2480.097656,-505.859009,1572.430542,-0.033294,-0.057012,1.632936,1965.060181,-3137.017578,1008.321045
2016,0,-0.052691,-0.217205,-1.584128,2476.441406,-505.801392,1567.297485,-0.034925,-0.057137,1.634719,1959.469116,-3136.059326,1007.695068
2017,0,-0.056857,-0.217244,-1.585401,2475.293213,-506.967590,1560.904785,-0.049249,-0.049294,1.633762,1954.015381,-3134.868652,1006.672974
2018,0,-0.055561,-0.219270,-1.585832,2473.793701,-507.876221,1554.868042,-0.060576,-0.036501,1.643355,1949.069702,-3134.012695,1007.057678
2019,0,-0.045180,-0.210109,-1.583936,2473.164551,-509.186432,1548.237427,-0.063019,-0.040759,1.642602,1943.921875,-3132.566406,1006.886353
2020,0,-0.047661,-0.202998,-1.585814,2470.720947,-509.677185,1542.238281,-0.067690,-0.039599,1.641077,1938.293823,-3131.743652,1006.615662
2021,0,-0.049798,-0.200239,-1.585163,2469.113770,-510.230011,1535.922485,-0.070116,-0.041445,1.640491,1932.349487,-3131.275635,1006.133911
2022,0,-0.040118,-0.206438,-1.585776,2468.342285,-511.118164,1529.526978,-0.068001,-0.046378,1.640381,1927.122314,-3130.044922,1006.574646
2023,0,-0.057622,-0.212022,-1.586594,2465.613770,-511.150543,1523.831665,-0.076150,-0.041186,1.639943,1921.416870,-3129.187988,1006.431946
2024,0,-0.053115,-0.210629,-1.585870,2463.866211,-511.465851,1517.557007,-0.081181,-0.038490,1.636535,1915.395874,-3128.572021,1006.240723
2025,0,-0.055520,-0.211000,-1.585520,2462.070068,-512.029663,1511.512939,-0.082970,-0.032515,1.637911,1909.399048,-3128.148438,1006.569031
2026,0,-0.056157,-0.213788,-1.586016,2460.089111,-512.347778,1505.299316,-0.106675,0.044076,1.613080,1897.895142,-3132.310547,1003.341187
2027,0,-0.054247,-0.215810,-1.585764,2457.991211,-512.494629,1499.037231,-0.106347,0.043140,1.614275,1891.894043,-3131.462646,1003.610229
2028,0,-0.052077,-0.217794,-1.585460,2455.876953,-512.594421,1492.825806,-0.112803,0.056745,1.614704,1885.916016,-3130.921631,1004.215210
2029,0,-0.048121,-0.222556,-1.587075,2453.695068,-512.572876,1486.595093,-0.110647,0.063792,1.613336,1879.966431,-3129.742920,1005.056763
2030,0,-0.047720,-0.223327,-1.583696,2451.706055,-512.888245,1480.483154,-0.134852,0.162481,1.611298,1873.977539,-3129.950439,1009.058594
2031,0,-0.046768,-0.222105,-1.584971,2449.642822,-512.708435,1474.393188,-0.099963,0.034421,1.616549,1867.788696,-3128.622314,1006.493713
2032,0,-0.045548,-0.223440,-1.585823,2447.498047,-512.488098,1468.070923,-0.107113,0.082273,1.600316,1861.627686,-3127.072510,1008.979431
2033,0,-0.048380,-0.221755,-1.584796,2445.440186,-512.473938,1462.078247,-0.106663,0.089051,1.599481,1855.359375,-3126.633789,1010.388245
2034,0,-0.045077,-0.221161,-1.584951,2443.204346,-512.096436,1455.840210,-0.103050,0.095632,1.599127,1849.098267,-3125.849121,1011.778015
2035,0,-0.035845,-0.205439,-1.583943,2441.345703,-512.355225,1449.825806,-0.103923,0.103851,1.595817,1842.824585,-3124.938721,1013.239258
2036,0,-0.037132,-0.209801,-1.580428,2439.476807,-512.264282,1443.898315,-0.101250,0.112682,1.594497,1836.472412,-3124.242432,1014.914368
2037,0,-0.041688,-0.222547,-1.583034,2436.427979,-511.408264,1438.111206,-0.097935,0.118778,1.593251,1830.282837,-3123.476318,1016.551514
2038,0,-0.031356,-0.227081,-1.585218,2434.300781,-510.778442,1431.732422,-0.017087,-0.000999,1.609925,1828.358765,-3118.656006,1022.110352
2039,0,-0.039018,-0.227847,-1.582421,2431.258789,-510.268402,1426.161133,-0.046129,0.030576,1.607287,1822.632080,-3117.588135,1022.975098
2040,0,-0.034643,-0.229354,-1.581432,2428.458252,-509.661316,1420.275391,-0.046985,0.050093,1.605969,1816.104248,-3116.928711,1024.818604
2041,0,-0.024172,-0.221376,-1.578249,2426.528809,-509.450378,1414.292358,-0.036004,0.041538,1.605180,1809.726440,-3116.224121,1026.887817
2042,0,-0.024428,-0.220678,-1.576842,2424.015137,-508.888794,1408.668579,-0.041278,0.051774,1.603980,1803.367188,-3115.570068,1028.764160
2043,0,-0.028867,-0.232769,-1.580680,2420.572998,-507.540894,1403.209839,-0.022859,0.042343,1.601774,1796.995728,-3115.000732,1031.101685
2044,0,-0.025344,-0.232858,-1.580109,2418.318359,-506.768463,1397.312134,-0.062642,0.082474,1.619743,1791.159180,-3113.886475,1033.863281
2045,0,-0.030610,-0.231951,-1.579611,2415.256104,-505.637360,1391.871826,-0.042271,0.073502,1.612762,1784.703735,-3113.557617,1035.988037
2046,0,-0.026038,-0.230277,-1.574449,2411.927979,-504.635284,1386.680054,-0.032747,0.066728,1.608918,1778.213013,-3113.127197,1038.754761
2047,0,-0.027112,-0.240021,-1.579685,2410.721436,-504.201721,1380.383545,-0.035897,0.071020,1.608565,1771.764404,-3112.044678,1040.807129
2048,0,-0.033750,-0.239484,-1.579164,2407.436279,-502.926697,1375.288452,-0.035921,0.074196,1.606197,1765.107788,-3111.448486,1043.216309
2049,0,-0.034019,-0.238334,-1.578934,2404.495361,-501.690033,1370.122681,-0.030240,0.067831,1.604146,1758.736938,-3110.842529,1046.119507
2050,0,-0.063233,-0.221675,-1.579622,2396.686279,-493.456787,1361.669678,-0.034250,0.068497,1.604931,1752.421387,-3109.762695,1048.750854
2051,0,-0.064799,-0.222398,-1.578507,2393.558350,-492.105927,1356.676147,-0.032389,0.062152,1.601614,1745.586060,-3108.957764,1051.427612
2052,0,-0.064619,-0.222557,-1.578177,2390.344727,-490.735779,1351.853516,-0.035094,0.053563,1.603120,1738.414917,-3107.910645,1054.573486
2053,0,-0.031714,-0.228575,-1.574800,2391.326904,-496.009094,1350.893311,-0.025079,0.040129,1.596404,1732.069458,-3107.660400,1057.326294
2054,0,-0.031289,-0.228621,-1.573556,2387.904053,-494.552887,1346.295898,-0.025060,0.032045,1.594060,1725.324707,-3106.919189,1060.111206
2055,0,-0.028603,-0.229264,-1.573804,2384.566895,-493.041595,1341.845215,-0.023598,0.024206,1.591294,1718.592285,-3106.396240,1063.303955
2056,0,-0.028843,-0.228641,-1.573148,2381.050293,-491.282837,1337.461304,-0.019053,0.005940,1.580303,1711.830444,-3105.297119,1065.559204
2057,0,-0.031027,-0.228677,-1.573830,2377.769043,-489.993866,1333.381104,-0.022236,0.001047,1.578865,1705.433472,-3104.537598,1068.673218
2058,0,-0.030225,-0.228695,-1.571568,2374.134766,-488.135773,1329.237427,-0.028154,0.009474,1.585620,1698.652100,-3103.961914,1071.747803
2059,0,-0.030368,-0.226644,-1.571020,2370.591553,-486.347351,1325.189819,-0.030233,0.002191,1.584571,1691.989746,-3103.270264,1075.052612
2060,0,-0.026555,-0.224812,-1.572223,2366.863037,-484.501038,1321.206177,-0.026889,-0.004042,1.580451,1685.023193,-3102.559814,1077.904175
2061,0,-0.016264,-0.224875,-1.573722,2363.629150,-482.910431,1317.244751,-0.022219,-0.015017,1.579122,1678.591431,-3102.048340,1081.519531
2062,0,-0.015654,-0.222491,-1.572951,2359.816650,-481.168671,1313.622681,-0.029260,-0.013210,1.578848,1671.959351,-3101.222168,1084.635010
2063,0,-0.024135,-0.215475,-1.571781,2355.550293,-479.664856,1310.469238,-0.026740,-0.018954,1.577167,1665.475098,-3100.821533,1087.984009
2064,0,-0.010597,-0.214659,-1.571540,2351.990723,-477.810699,1306.887329,-0.151785,0.028383,1.567487,1658.929932,-3100.215088,1093.968506
2065,0,-0.011476,-0.210125,-1.570593,2347.520020,-475.967133,1303.887939,-0.161503,0.033596,1.568724,1651.876831,-3099.452637,1097.062256
2066,0,-0.000060,-0.209238,-1.570717,2342.846924,-473.533386,1300.897217,-0.166955,0.034413,1.565831,1645.507935,-3098.913574,1100.657837
2067,0,-0.006925,-0.207744,-1.583855,2341.442383,-473.011749,1296.018555,-0.138478,0.023593,1.565024,1638.344238,-3098.377930,1103.222290
2068,0,0.008986,-0.188702,-1.572432,2335.395020,-470.273987,1294.665283,0.029738,-0.069010,1.560673,1631.648682,-3097.861328,1104.317627
2069,0,0.000282,-0.202322,-1.573335,2331.011963,-467.955536,1292.223633,0.034960,-0.073788,1.558740,1625.109375,-3097.364746,1107.470947
2070,0,-0.004472,-0.199982,-1.571560,2326.684326,-465.869965,1289.655640,0.053202,-0.087872,1.555665,1618.211060,-3097.526855,1111.031494
2071,0,-0.005589,-0.200535,-1.573032,2322.311523,-463.622589,1287.079712,0.055746,-0.083320,1.548486,1611.183838,-3097.840088,1114.089478
2072,0,-0.005386,-0.201267,-1.571940,2317.779541,-461.059540,1284.785767,0.001043,-0.033756,1.559812,1604.878540,-3095.654785,1115.726807
2073,0,-0.005652,-0.201855,-1.572997,2313.230225,-458.655792,1282.663086,0.006249,-0.035615,1.559142,1597.959351,-3095.357178,1118.757935
2074,0,0.000006,-0.203961,-1.572046,2308.275146,-456.088867,1280.930664,0.013430,-0.038584,1.559246,1591.321533,-3095.015625,1121.987305
2075,0,-0.010615,-0.204973,-1.585230,2306.394775,-455.330383,1277.247192,0.002873,-0.023290,1.594350,1582.379639,-3090.056641,1124.362671
2076,0,-0.014987,-0.216591,-1.585785,2301.677734,-452.839691,1275.801880,-0.020854,0.001313,1.602575,1575.247314,-3088.644043,1126.649170
2077,0,-0.010480,-0.214108,-1.586369,2296.887695,-450.715912,1274.452393,0.358637,-1.339113,1.318333,1576.727173,-3081.965088,1108.176514
2078,0,-0.005689,-0.196492,-1.588260,2291.814941,-448.773163,1273.215454,0.369090,-1.201506,1.298348,1559.833862,-3074.023682,1113.664917
2079,0,-0.005210,-0.191280,-1.588053,2286.979004,-446.887573,1272.106812,0.356090,-1.121549,1.323641,1552.202637,-3075.526611,1117.212280
2080,0,0.011427,-0.181752,-1.580762,2280.699219,-444.111481,1271.591553,0.357955,-1.106363,1.330737,1545.236816,-3075.840332,1120.269775
2081,0,0.026984,-0.179031,-1.581663,2275.761719,-442.130859,1270.166748,0.354645,-1.071320,1.340604,1538.273926,-3076.280029,1123.482300
2082,0,0.030955,-0.173933,-1.581653,2270.691650,-440.359192,1269.225708,0.363318,-1.078302,1.336626,1531.556763,-3075.982422,1126.042603
2083,0,0.040991,-0.170649,-1.584211,2265.587891,-438.220459,1268.069702,0.182349,-0.619807,1.496400,1529.729248,-3090.942871,1129.903198
2084,0,0.041170,-0.166837,-1.583860,2260.390381,-436.056427,1266.980103,0.174262,-0.627274,1.491110,1523.699341,-3090.913086,1132.418579
2085,0,0.040662,-0.164355,-1.584373,2255.246582,-434.115753,1266.341187,0.187921,-0.703620,1.480693,1518.222290,-3089.774414,1135.045532
2086,0,0.040611,-0.164114,-1.585185,2249.940674,-431.816101,1265.546143,0.181199,-0.659399,1.489595,1511.126343,-3090.225342,1138.057007
2087,0,0.043350,-0.165162,-1.587217,2244.634277,-429.440948,1264.745361,0.236288,-0.756059,1.470844,1502.960083,-3088.192139,1139.192993
2088,0,0.042697,-0.164661,-1.587462,2239.300781,-427.226654,1264.251953,0.271640,-0.829814,1.449100,1498.475342,-3086.925781,1140.925781
2089,0,0.042318,-0.152488,-1.586078,2233.492676,-424.653015,1264.420532,0.199983,-0.582784,1.500700,1491.073853,-3090.943848,1145.308350
2090,0,0.040684,-0.152263,-1.587059,2228.079834,-422.651520,1264.486938,0.200648,-0.559537,1.500879,1484.675293,-3091.038574,1147.857788
2091,0,0.038196,-0.152960,-1.587754,2222.534668,-420.420502,1264.399658,0.233073,-0.636383,1.483532,1478.448486,-3089.924561,1148.334839
2092,0,0.037059,-0.153409,-1.588011,2216.991943,-418.262482,1264.392700,0.232925,-0.626574,1.486862,1472.343506,-3090.164551,1151.450073
2093,0,0.040849,-0.155385,-1.590154,2211.250977,-416.053925,1264.449219,0.224697,-0.610510,1.490031,1466.024414,-3090.632812,1153.907471
2094,0,0.044863,-0.151788,-1.585714,2205.131836,-413.906616,1265.266479,0.230206,-0.621598,1.486876,1460.375488,-3090.911865,1156.032715
2095,0,0.040390,-0.149682,-1.589388,2199.785889,-412.284790,1265.570312,0.230457,-0.557058,1.491817,1454.535522,-3092.321533,1158.191162
2096,0,0.054177,-0.147698,-1.590030,2193.602295,-410.139862,1266.386841,0.239307,-0.590296,1.485515,1448.687988,-3091.976562,1159.694214
2097,0,0.032596,-0.137582,-1.591785,2188.076172,-408.576447,1267.180786,0.236943,-0.585242,1.489572,1442.675415,-3092.438721,1161.610229
2098,0,0.053323,-0.136832,-1.589005,2182.030029,-406.875519,1267.739380,0.031349,0.082271,1.591343,1439.505615,-3094.077637,1182.228638
2099,0,0.047208,-0.131357,-1.594271,2176.540527,-405.409607,1267.874023,0.062946,0.063963,1.588274,1433.556885,-3094.844727,1183.819214
2100,0,0.052026,-0.124753,-1.592732,2170.970703,-403.954010,1268.502197,0.078300,0.058468,1.594195,1424.511230,-3093.355957,1184.750488
