Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
4198,0,-0.127006,-0.060963,-1.549211,826.657104,-829.740540,1634.208740
4199,0,-0.128783,-0.062488,-1.550286,823.156006,-833.375854,1630.647949
4200,0,-0.130101,-0.064133,-1.551094,819.530884,-837.169861,1626.855347
4201,0,-0.127305,-0.062934,-1.551741,815.959167,-840.849609,1622.960815
4202,0,-0.124830,-0.061209,-1.552286,812.420349,-844.632385,1618.904541
4203,0,-0.124284,-0.054794,-1.553141,808.982788,-848.243164,1614.760254
4204,0,-0.124204,-0.046209,-1.554062,805.752625,-851.810120,1610.625977
4205,0,-0.129713,-0.034543,-1.555171,802.782471,-855.275452,1606.334473
4206,0,-0.136884,-0.023722,-1.556496,799.966736,-858.522644,1601.940308
4207,0,-0.145979,-0.009351,-1.556960,797.266296,-861.598877,1597.807129
4208,0,-0.153488,0.002459,-1.557768,794.541565,-864.486633,1593.762695
4209,0,-0.162723,0.013616,-1.558109,791.902283,-867.224426,1589.934204
4210,0,-0.172294,0.021689,-1.557912,789.241577,-869.757874,1586.334961
4211,0,-0.179735,0.029853,-1.557862,786.617615,-872.078369,1583.126465
4212,0,-0.185548,0.035335,-1.558656,784.050232,-874.262695,1580.231445
4213,0,-0.192826,0.041964,-1.558516,781.498352,-876.331543,1577.811523
4214,0,-0.194763,0.044152,-1.558098,778.895691,-878.292969,1575.723633
4215,0,-0.193823,0.048214,-1.558026,776.351562,-880.240356,1574.109985
4216,0,-0.190351,0.052486,-1.558512,773.846619,-882.125916,1572.925049
4217,0,-0.184042,0.055831,-1.558807,771.457520,-883.924622,1572.239136
4218,0,-0.179110,0.058410,-1.558778,769.185181,-885.523254,1572.040527
4219,0,-0.173490,0.059091,-1.558762,766.940063,-887.058167,1572.220947
4220,0,-0.168586,0.062765,-1.558441,764.972656,-888.431946,1573.077515
4221,0,-0.166303,0.063254,-1.559398,763.311035,-889.505127,1574.202759
4222,0,-0.164904,0.061923,-1.559537,761.598083,-890.437744,1575.743042
4223,0,-0.163420,0.061070,-1.559101,760.070068,-891.203247,1577.670166
4224,0,-0.161331,0.060741,-1.558615,758.614075,-891.850342,1580.044312
4225,0,-0.160741,0.057662,-1.559637,757.372253,-892.390320,1582.636719
4226,0,-0.158906,0.056131,-1.559472,756.188843,-892.832397,1585.648193
4227,0,-0.157322,0.054530,-1.559540,755.124939,-893.182190,1588.967896
4228,0,-0.154149,0.053155,-1.559634,754.060181,-893.509399,1592.459229
4229,0,-0.150282,0.052346,-1.560094,753.170227,-893.839661,1596.086182
4230,0,-0.146307,0.052463,-1.560297,752.355042,-894.075928,1599.786621
4231,0,-0.142760,0.052149,-1.560734,751.664185,-894.214661,1603.487549
4232,0,-0.138578,0.051814,-1.562207,751.206787,-894.304993,1607.203247
4233,0,-0.133426,0.052234,-1.561512,750.417786,-894.333374,1610.926636
4234,0,-0.130086,0.052504,-1.561834,750.010620,-894.353760,1614.516479
4235,0,-0.126443,0.055117,-1.563080,749.782043,-894.374268,1617.971924
4236,0,-0.122149,0.057943,-1.563619,749.485962,-894.385254,1621.345215
4237,0,-0.115267,0.061926,-1.564167,749.228210,-894.448853,1624.539673
4238,0,-0.106979,0.065537,-1.564137,748.958252,-894.527161,1627.577148
4239,0,-0.097106,0.068897,-1.564379,748.631409,-894.600830,1630.532104
4240,0,-0.085472,0.077005,-1.563743,748.273804,-894.666016,1633.138550
4241,0,-0.073684,0.075016,-1.564871,748.041626,-894.832642,1635.765015
4242,0,-0.061906,0.078130,-1.564901,747.677063,-894.985840,1638.149536
4243,0,-0.050868,0.081655,-1.564760,747.604248,-894.964844,1640.394653
4244,0,-0.044185,0.084365,-1.565346,747.546021,-895.007812,1642.564819
4245,0,-0.037469,0.088774,-1.564459,747.697571,-894.868103,1644.617554
4246,0,-0.034836,0.091559,-1.564904,747.931213,-894.668152,1646.584961
4247,0,-0.035357,0.094554,-1.564459,748.301819,-894.406067,1648.528198
4248,0,-0.037644,0.095802,-1.564720,748.670349,-893.994812,1650.517944
4249,0,-0.042178,0.088696,-1.566506,749.133972,-893.651611,1652.546265
4250,0,-0.043692,0.086516,-1.566219,749.465332,-893.165710,1654.369995
4251,0,-0.046006,0.082993,-1.565932,749.756714,-892.599670,1656.185181
4252,0,-0.047614,0.077887,-1.565981,750.031433,-892.106079,1657.939697
4253,0,-0.047368,0.074802,-1.566108,750.331726,-891.655701,1659.672729
4254,0,-0.046785,0.071123,-1.566505,750.653992,-891.248047,1661.398071
4255,0,-0.048170,0.069860,-1.566618,751.168640,-890.937500,1662.929321
4256,0,-0.048303,0.069500,-1.566563,751.673645,-890.659729,1664.415039
4257,0,-0.052194,0.074990,-1.564656,752.364624,-890.497864,1665.648926
4258,0,-0.056654,0.092187,-1.562121,753.804504,-890.614502,1666.977417
4259,0,-0.067003,0.124037,-1.559759,755.909241,-891.316711,1668.164307
4260,0,-0.080937,0.180194,-1.554813,759.221680,-892.428528,1668.937744
4261,0,-0.096698,0.245974,-1.549047,763.022217,-894.271118,1669.391235
4262,0,-0.109402,0.321511,-1.539804,767.193604,-896.394470,1669.295044
4263,0,-0.114578,0.424720,-1.523660,771.142334,-898.553345,1668.140991
4264,0,-0.137547,0.493352,-1.513634,776.145142,-900.530518,1665.595459
4265,0,-0.129340,0.557026,-1.505787,779.820007,-903.302429,1664.385010
4266,0,-0.113289,0.600798,-1.501803,782.910889,-906.154907,1663.571411
4267,0,-0.092153,0.623604,-1.500449,785.476013,-908.678040,1663.416138
4268,0,-0.072715,0.626093,-1.506926,787.741943,-911.003174,1663.839478
4269,0,-0.058629,0.610230,-1.509891,790.110901,-912.913757,1664.987671
4270,0,-0.056668,0.580640,-1.515292,793.007385,-914.658447,1666.677490
4271,0,-0.060476,0.553427,-1.518932,796.576904,-916.292969,1668.582031
4272,0,-0.070541,0.528280,-1.520871,800.944397,-918.213745,1670.604004
4273,0,-0.085761,0.509804,-1.521523,806.014221,-920.650330,1672.652344
4274,0,-0.100036,0.501792,-1.517864,811.895508,-923.758789,1674.746338
4275,0,-0.113112,0.503869,-1.516308,818.565125,-927.691528,1676.777466
4276,0,-0.121867,0.514497,-1.511981,825.672729,-932.331665,1678.773438
4277,0,-0.124542,0.528028,-1.510237,833.140869,-937.635803,1680.765625
4278,0,-0.119809,0.550048,-1.507200,840.734375,-943.356384,1682.655273
4279,0,-0.113286,0.562646,-1.508454,848.506165,-949.583252,1684.482300
4280,0,-0.103751,0.564529,-1.510416,856.345398,-955.956116,1686.504761
4281,0,-0.093467,0.565932,-1.510067,864.141785,-962.163757,1688.387695
4282,0,-0.073674,0.570473,-1.516483,872.351990,-968.494629,1689.958008
4283,0,-0.068806,0.565908,-1.520414,880.914734,-974.832153,1691.484619
4284,0,-0.067892,0.558659,-1.523123,889.404846,-981.108032,1692.712280
4285,0,-0.066955,0.549680,-1.525858,898.157715,-987.469055,1693.791016
4286,0,-0.066936,0.540465,-1.527764,907.215027,-994.020264,1694.663208
4287,0,-0.067918,0.534201,-1.532312,917.020325,-1000.971191,1695.458984
4288,0,-0.074400,0.525518,-1.527032,926.405273,-1007.862671,1695.997925
4289,0,-0.079713,0.522615,-1.526483,936.729797,-1015.247131,1696.429565
4290,0,-0.082887,0.520812,-1.529212,947.659302,-1023.052124,1696.821899
4291,0,-0.087784,0.521030,-1.528340,958.685547,-1030.881104,1697.097290
4292,0,-0.094128,0.512839,-1.525678,969.398560,-1039.042114,1697.433350
4293,0,-0.096625,0.502710,-1.528073,980.686096,-1047.232178,1697.698486
4294,0,-0.123654,0.489049,-1.521749,991.003174,-1055.440308,1697.760986
4295,0,-0.114813,0.466743,-1.527316,1002.773071,-1063.799194,1698.264526
4296,0,-0.113504,0.442839,-1.531469,1014.066833,-1072.209351,1698.387207
4297,0,-0.099546,0.425262,-1.536433,1025.545410,-1080.883301,1698.885254
4298,0,-0.108211,0.380039,-1.541617,1037.101196,-1089.155273,1698.122559
4299,0,-0.101296,0.353992,-1.544169,1048.797119,-1098.061035,1697.705566
4300,0,-0.076832,0.340865,-1.551005,1060.983276,-1107.576782,1697.817383
4301,0,-0.071345,0.317887,-1.554581,1073.058594,-1116.684937,1696.868896
4302,0,-0.065096,0.287089,-1.559338,1085.301514,-1126.105225,1695.756104
4303,0,-0.060763,0.260276,-1.562029,1097.447266,-1135.421387,1694.217896
4304,0,-0.052253,0.235492,-1.564368,1109.617798,-1144.680298,1692.515869
4305,0,-0.046167,0.200778,-1.569078,1121.785278,-1153.962646,1690.679688
4306,0,-0.048955,0.184256,-1.566362,1133.552979,-1162.584961,1687.840576
4307,0,-0.045770,0.151654,-1.568681,1145.926758,-1171.634521,1685.483276
4308,0,-0.046955,0.121081,-1.570831,1158.473633,-1180.637085,1682.865112
4309,0,-0.049560,0.093867,-1.573261,1171.221191,-1189.635498,1680.068848
4310,0,-0.055082,0.068754,-1.575275,1184.138794,-1198.640381,1677.213135
4311,0,-0.056696,0.047944,-1.577173,1197.027466,-1207.945190,1674.194336
4312,0,-0.059321,0.031311,-1.578845,1210.122437,-1217.302002,1671.153564
4313,0,-0.060844,0.017574,-1.579214,1223.198975,-1226.805298,1667.984131
4314,0,-0.058441,0.007567,-1.579730,1236.157715,-1236.533936,1664.922852
4315,0,-0.026570,-0.029145,-1.594017,1248.937500,-1247.252930,1663.503296
4316,0,-0.014775,-0.036375,-1.594442,1261.709839,-1256.981445,1660.243286
4317,0,-0.005544,-0.046158,-1.594162,1274.365601,-1266.753662,1657.017578
4318,0,0.001383,-0.055727,-1.594658,1287.013550,-1276.507690,1653.840576
4319,0,0.017146,-0.064767,-1.593963,1299.284302,-1286.186279,1650.401978
4320,0,0.029285,-0.075720,-1.593322,1311.422974,-1295.781982,1647.021973
4321,0,0.042219,-0.085791,-1.591690,1323.293823,-1305.336426,1643.636108
4322,0,0.046585,-0.096291,-1.590275,1335.324097,-1314.734741,1640.291260
4323,0,0.050246,-0.102503,-1.591247,1347.718994,-1324.006104,1636.925903
4324,0,0.051879,-0.105738,-1.591254,1359.960693,-1333.204224,1633.711426
4325,0,0.050738,-0.108001,-1.589951,1371.941162,-1342.261963,1630.673218
4326,0,0.045341,-0.106621,-1.591001,1384.357910,-1351.277344,1627.793579
4327,0,0.039104,-0.104736,-1.591710,1396.418945,-1360.112061,1625.139526
4328,0,0.033359,-0.102848,-1.591498,1408.335327,-1368.907227,1622.704102
4329,0,0.032238,-0.101420,-1.591478,1419.987793,-1377.675659,1620.339111
4330,0,0.027588,-0.102951,-1.591802,1431.323242,-1386.220947,1618.204224
4331,0,0.024518,-0.105012,-1.590964,1442.337524,-1394.698120,1616.293335
4332,0,0.018198,-0.108871,-1.590569,1453.314819,-1403.061279,1614.624390
4333,0,0.014680,-0.108951,-1.589391,1463.965576,-1411.191162,1612.849121
4334,0,0.011543,-0.117838,-1.589715,1474.515137,-1419.318848,1611.403931
4335,0,0.006007,-0.125275,-1.590189,1484.797241,-1427.152588,1609.850830
4336,0,0.001931,-0.134894,-1.589278,1494.848999,-1434.725952,1608.392944
4337,0,-0.005240,-0.147155,-1.588610,1504.666626,-1442.022339,1606.825928
4338,0,-0.008105,-0.161713,-1.588295,1514.264893,-1449.211182,1605.438599
4339,0,-0.011599,-0.176626,-1.587021,1523.572632,-1456.211548,1603.936890
4340,0,-0.011480,-0.190294,-1.587019,1532.677734,-1463.282837,1602.430298
4341,0,-0.008431,-0.203233,-1.584987,1541.613159,-1470.302246,1600.689331
4342,0,0.001971,-0.212592,-1.578693,1550.483521,-1477.789795,1598.809937
4343,0,0.004261,-0.218412,-1.577773,1559.185059,-1484.834839,1596.978638
4344,0,0.010378,-0.224392,-1.575838,1567.780640,-1491.833618,1595.208008
4345,0,0.013540,-0.225805,-1.575112,1576.342407,-1498.742554,1593.231079
4346,0,0.009691,-0.227664,-1.576383,1584.676025,-1505.138672,1591.307617
4347,0,0.015204,-0.227321,-1.573058,1592.999390,-1511.857056,1588.967651
4348,0,0.015909,-0.226709,-1.573111,1601.224854,-1518.281982,1586.631470
4349,0,0.016709,-0.226352,-1.572104,1609.189941,-1524.536621,1584.085693
4350,0,0.019407,-0.226680,-1.571168,1616.873657,-1530.593262,1581.519409
4351,0,0.020666,-0.228707,-1.569572,1624.322754,-1536.447754,1578.865967
4352,0,0.022890,-0.231389,-1.569229,1631.547852,-1542.154297,1576.175537
4353,0,0.023555,-0.235650,-1.567881,1638.539307,-1547.646362,1573.483154
4354,0,0.027512,-0.239519,-1.568223,1645.190918,-1552.802124,1570.668945
4355,0,0.027429,-0.245282,-1.567119,1651.699463,-1557.770142,1568.011719
4356,0,0.024150,-0.250473,-1.566949,1658.038696,-1562.496094,1565.345703
4357,0,0.021196,-0.255791,-1.566821,1664.211548,-1567.026733,1562.710693
4358,0,0.017745,-0.260254,-1.566510,1670.119263,-1571.304565,1560.233154
4359,0,0.009413,-0.263491,-1.566675,1676.024536,-1575.516846,1557.798950
4360,0,0.004618,-0.266204,-1.566979,1681.590454,-1579.505981,1555.434326
4361,0,0.002507,-0.265809,-1.565587,1686.917969,-1583.449463,1552.990845
4362,0,-0.000087,-0.265437,-1.567055,1692.005981,-1587.209595,1550.639282
4363,0,0.001981,-0.266738,-1.565610,1696.859741,-1590.889160,1548.186279
4364,0,0.002689,-0.264020,-1.566410,1701.451294,-1594.421753,1545.804077
4365,0,-0.001131,-0.264230,-1.566968,1705.713257,-1597.500732,1543.640015
4366,0,0.006442,-0.261028,-1.563881,1709.915283,-1600.898315,1541.074341
4367,0,0.004596,-0.251474,-1.565868,1713.816406,-1603.713501,1538.803101
4368,0,0.006948,-0.257197,-1.563471,1717.585449,-1606.645752,1536.296265
4369,0,0.007471,-0.256129,-1.563360,1721.070068,-1609.181763,1533.825073
4370,0,0.007097,-0.255920,-1.563912,1724.372803,-1611.588867,1531.305786
4371,0,0.007950,-0.255185,-1.563004,1727.442871,-1613.710938,1528.831299
4372,0,0.007700,-0.255056,-1.562523,1730.264160,-1615.621338,1526.333008
4373,0,0.005204,-0.254200,-1.562674,1732.844971,-1617.317139,1523.785889
4374,0,0.008906,-0.252847,-1.563253,1735.205200,-1618.856201,1521.284912
4375,0,0.009385,-0.253005,-1.563668,1737.427490,-1620.233154,1518.967285
4376,0,0.002858,-0.252757,-1.564900,1739.324585,-1621.186279,1516.645264
4377,0,0.007421,-0.249793,-1.562443,1741.183105,-1622.447388,1514.164307
4378,0,0.002344,-0.246023,-1.565138,1742.832642,-1623.191895,1512.176270
4379,0,0.003385,-0.244922,-1.562479,1744.337402,-1624.067871,1509.747681
4380,0,0.002198,-0.240326,-1.563605,1745.636719,-1624.653931,1507.449707
4381,0,0.001589,-0.236394,-1.563972,1746.744751,-1625.082275,1505.052246
4382,0,-0.001155,-0.228158,-1.563711,1747.728394,-1625.373291,1502.817139
4383,0,-0.002570,-0.223234,-1.564478,1748.545532,-1625.478271,1500.332642
4384,0,-0.002794,-0.215383,-1.564932,1749.194092,-1625.505859,1497.933350
4385,0,-0.003493,-0.206093,-1.564952,1749.643311,-1625.454834,1495.625000
4386,0,-0.001763,-0.196446,-1.564718,1749.913940,-1625.347778,1493.117310
4387,0,0.000424,-0.186883,-1.564037,1750.004639,-1625.194580,1490.524414
4388,0,0.001677,-0.173664,-1.564739,1749.904785,-1624.696167,1488.019287
4389,0,0.011432,-0.162792,-1.562797,1749.714966,-1624.555664,1485.183838
4390,0,0.015332,-0.151752,-1.562263,1749.496948,-1624.148315,1482.563721
4391,0,0.015438,-0.138010,-1.560246,1749.020874,-1623.566040,1479.787720
4392,0,0.016929,-0.125134,-1.560601,1748.720703,-1622.894165,1477.126831
4393,0,0.014405,-0.114075,-1.560779,1748.129395,-1622.182983,1474.570312
4394,0,0.016775,-0.101343,-1.559291,1747.333984,-1621.341553,1471.937988
4395,0,0.016985,-0.090145,-1.559187,1746.451538,-1620.311768,1469.357666
4396,0,0.015229,-0.079587,-1.559497,1745.477295,-1619.236694,1466.725586
4397,0,0.015359,-0.069457,-1.559031,1744.333496,-1618.065308,1464.215820
4398,0,0.014501,-0.060077,-1.558291,1743.091797,-1616.797729,1461.834106
4399,0,0.018167,-0.051646,-1.558944,1741.792358,-1615.582153,1459.529785
4400,0,0.016323,-0.040574,-1.557746,1740.335938,-1614.272827,1457.501221
4401,0,0.014676,-0.031898,-1.558654,1738.964600,-1612.872437,1455.371460
4402,0,0.014995,-0.020722,-1.557055,1737.367676,-1611.585083,1453.551392
4403,0,0.009737,-0.007676,-1.560158,1735.958740,-1609.930298,1451.932373
4404,0,0.007170,0.002485,-1.556836,1734.265991,-1608.694824,1450.285889
4405,0,0.001788,0.012935,-1.557002,1732.938599,-1607.091187,1448.637085
4406,0,0.003953,0.025988,-1.561270,1731.637939,-1605.890625,1447.642578
4407,0,-0.002942,0.036570,-1.560577,1730.101929,-1604.318359,1446.348511
4408,0,-0.018527,0.046950,-1.555738,1728.302246,-1602.300781,1444.661499
4409,0,-0.022598,0.059031,-1.556256,1726.761353,-1600.771851,1443.637939
4410,0,-0.016006,0.078191,-1.556276,1725.404297,-1599.327637,1442.814941
4411,0,-0.028678,0.077531,-1.560899,1723.663330,-1597.745972,1442.241821
4412,0,-0.024206,0.092968,-1.558939,1722.109375,-1596.468018,1441.343750
4413,0,-0.028766,0.096494,-1.559264,1720.462036,-1595.049683,1440.793335
4414,0,-0.028255,0.109997,-1.558315,1718.841064,-1593.662231,1440.226929
4415,0,-0.030247,0.116084,-1.557945,1717.172974,-1592.220947,1439.837891
4416,0,-0.031389,0.120665,-1.556280,1715.652466,-1590.754639,1439.520508
4417,0,-0.037616,0.124437,-1.557165,1714.013550,-1589.337158,1439.366455
4418,0,-0.039654,0.114136,-1.561299,1712.698608,-1588.242310,1439.594238
4419,0,-0.042721,0.116195,-1.560723,1711.177124,-1586.718506,1439.612671
4420,0,-0.044876,0.117792,-1.561364,1709.770996,-1585.293823,1439.713013
4421,0,-0.045859,0.119230,-1.561249,1708.367188,-1583.882568,1439.935059
4422,0,-0.047436,0.120610,-1.561063,1707.098267,-1582.553345,1440.246948
4423,0,-0.047709,0.126537,-1.558681,1705.983521,-1581.248169,1440.565063
4424,0,-0.047348,0.129180,-1.561600,1704.801514,-1580.247314,1441.149658
4425,0,-0.045531,0.132267,-1.561791,1703.764893,-1579.266235,1441.838501
4426,0,-0.044360,0.138718,-1.563235,1702.787354,-1578.239502,1442.715088
4427,0,-0.036795,0.142866,-1.559819,1701.958008,-1577.497559,1443.188965
4428,0,-0.032474,0.146476,-1.562321,1701.084717,-1576.958496,1444.291016
4429,0,-0.021098,0.150019,-1.562836,1700.195557,-1576.316895,1445.151123
4430,0,-0.023986,0.155681,-1.563623,1699.446533,-1575.511108,1446.581543
4431,0,-0.018460,0.155089,-1.562693,1698.900391,-1575.094116,1447.689331
4432,0,-0.016091,0.156971,-1.562466,1698.397949,-1574.500854,1449.034668
4433,0,-0.017825,0.156612,-1.562050,1697.899414,-1573.832886,1450.369019
4434,0,-0.016216,0.160608,-1.560990,1697.597168,-1573.187622,1451.905640
4435,0,-0.015360,0.160702,-1.561890,1697.364746,-1572.691406,1453.694214
4436,0,-0.013648,0.177594,-1.555351,1697.021484,-1571.661377,1454.950073
4437,0,-0.013155,0.168139,-1.560321,1697.046143,-1571.572266,1457.331787
4438,0,-0.013494,0.166545,-1.560468,1697.166504,-1571.265991,1459.565918
4439,0,-0.021908,0.166815,-1.560990,1697.279175,-1570.826416,1462.110107
4440,0,-0.020147,0.164016,-1.560121,1697.641602,-1570.920288,1464.451172
4441,0,-0.021081,0.169599,-1.556938,1697.980225,-1570.692627,1466.833618
4442,0,-0.022226,0.164342,-1.557927,1698.428711,-1570.847900,1469.622803
4443,0,-0.020991,0.149571,-1.564458,1699.056274,-1571.436401,1472.666870
4444,0,-0.020401,0.149367,-1.564265,1699.643188,-1571.710327,1475.483398
4445,0,-0.020989,0.150633,-1.564677,1700.338623,-1572.095215,1478.442139
4446,0,-0.021253,0.152746,-1.566660,1700.952026,-1572.270630,1481.408081
4447,0,-0.018577,0.150801,-1.564752,1701.838989,-1573.001343,1484.181885
4448,0,-0.019120,0.157043,-1.562294,1702.821167,-1573.450317,1487.097900
4449,0,-0.019074,0.157760,-1.562723,1703.804688,-1574.066772,1490.075928
4450,0,-0.018970,0.153622,-1.565347,1704.848267,-1574.846924,1493.227173
4451,0,-0.019577,0.157353,-1.562664,1706.019897,-1575.396484,1496.181396
4452,0,-0.020407,0.152459,-1.565212,1707.221313,-1576.316040,1499.393188
4453,0,-0.020326,0.160554,-1.560575,1708.524414,-1576.933716,1502.278809
4454,0,-0.022955,0.164436,-1.560799,1709.712158,-1577.728027,1505.271118
4455,0,-0.033980,0.162447,-1.561357,1711.004272,-1578.343506,1508.474731
4456,0,-0.019533,0.172861,-1.557376,1712.680908,-1579.553345,1511.464722
4457,0,-0.020402,0.167648,-1.559413,1714.337036,-1580.772461,1514.927002
4458,0,-0.020590,0.172981,-1.557833,1716.006836,-1581.879883,1518.111084
4459,0,-0.018176,0.164359,-1.562947,1717.889160,-1583.524902,1521.806641
4460,0,-0.018267,0.164089,-1.562833,1719.781006,-1584.856201,1525.193970
4461,0,-0.019041,0.163520,-1.562280,1721.716431,-1586.239868,1528.612183
4462,0,-0.018834,0.163847,-1.563187,1723.741333,-1587.732178,1532.023315
4463,0,-0.018055,0.164075,-1.562349,1725.863159,-1589.305786,1535.453125
4464,0,-0.017473,0.171105,-1.558492,1728.058472,-1590.718628,1538.677124
4465,0,-0.017777,0.163403,-1.563334,1730.354248,-1592.628662,1542.325806
4466,0,-0.017698,0.164594,-1.562992,1732.685791,-1594.334961,1545.759033
4467,0,-0.017785,0.164183,-1.563008,1735.107666,-1596.177612,1549.198608
4468,0,-0.019435,0.165745,-1.564219,1737.539673,-1597.810791,1552.787964
4469,0,-0.017191,0.170692,-1.559283,1740.125977,-1599.717285,1555.877441
4470,0,-0.017919,0.170011,-1.559417,1742.793091,-1601.668945,1559.292847
4471,0,-0.023793,0.142863,-1.564855,1745.747070,-1604.290649,1562.980225
4472,0,-0.022141,0.142096,-1.564673,1748.453247,-1606.177979,1566.299438
4473,0,-0.029583,0.138281,-1.564726,1751.394287,-1608.165039,1569.739746
4474,0,-0.031717,0.133525,-1.565152,1754.331665,-1610.243652,1573.150757
4475,0,-0.034435,0.131399,-1.565236,1757.345825,-1612.308594,1576.442871
4476,0,-0.036607,0.129713,-1.565834,1760.447144,-1614.480469,1579.694702
4477,0,-0.038235,0.127813,-1.565097,1763.615356,-1616.656250,1582.894775
4478,0,-0.046128,0.125985,-1.567107,1766.750610,-1618.776001,1586.216431
4479,0,-0.042100,0.128340,-1.563073,1770.081055,-1621.157349,1589.030884
4480,0,-0.042528,0.122808,-1.565598,1773.344360,-1623.638306,1592.107178
4481,0,-0.042662,0.124541,-1.566768,1777.003662,-1626.187622,1594.766479
4482,0,-0.040588,0.119402,-1.565072,1779.976929,-1628.560181,1597.758423
4483,0,-0.038296,0.116865,-1.566141,1783.430176,-1631.161865,1600.452759
4484,0,-0.032369,0.114818,-1.566284,1786.815674,-1633.665405,1602.902344
4485,0,-0.036085,0.109872,-1.566310,1790.238159,-1636.107544,1605.376953
4486,0,-0.034189,0.105873,-1.565644,1793.616333,-1638.549805,1607.514771
4487,0,-0.029547,0.099001,-1.566650,1797.125366,-1641.029663,1609.897705
4488,0,-0.029317,0.093742,-1.568260,1800.537842,-1643.291016,1612.154175
4489,0,-0.023986,0.084214,-1.567783,1804.085205,-1645.987915,1614.174805
4490,0,-0.027208,0.082532,-1.570937,1807.552124,-1648.033691,1616.544800
4491,0,-0.032867,0.077953,-1.572041,1810.992798,-1650.037109,1618.501953
4492,0,-0.026522,0.069703,-1.569009,1814.809204,-1652.974365,1620.083862
4493,0,-0.026311,0.057303,-1.570328,1818.585083,-1655.460693,1621.920898
4494,0,-0.026637,0.052426,-1.570130,1822.348389,-1657.971924,1623.622192
4495,0,-0.029587,0.043126,-1.569147,1826.169189,-1660.648682,1625.171143
4496,0,-0.030146,0.039479,-1.569611,1829.915283,-1663.057861,1626.838135
4497,0,-0.024942,0.039349,-1.570392,1833.675415,-1665.657349,1628.336060
4498,0,-0.022031,0.035381,-1.570327,1837.434204,-1668.272583,1629.691650
4499,0,-0.023355,0.030676,-1.572100,1841.041748,-1670.722290,1631.065674
4500,0,-0.010005,0.041221,-1.565802,1844.724365,-1673.180054,1631.623413
4501,0,-0.007704,0.033555,-1.568365,1848.370972,-1675.928345,1632.758667
4502,0,-0.004724,0.030292,-1.568847,1852.084106,-1678.553345,1633.628662
4503,0,-0.003664,0.031785,-1.564390,1855.811523,-1680.950928,1634.142212
4504,0,0.001898,0.028492,-1.567893,1859.414185,-1683.680420,1634.895508
4505,0,-0.001589,0.020634,-1.567976,1863.147461,-1686.286499,1635.567383
4506,0,0.003881,0.021927,-1.567401,1866.766724,-1688.808960,1635.983398
4507,0,-0.000972,0.014643,-1.569271,1870.350708,-1691.171021,1636.498535
4508,0,0.003704,0.015033,-1.569301,1873.950195,-1693.654785,1636.821655
4509,0,0.003247,0.006636,-1.569611,1877.443848,-1696.086914,1637.063354
4510,0,0.011337,0.003073,-1.568426,1881.095215,-1698.781738,1637.319336
4511,0,0.000916,0.006481,-1.572716,1884.745728,-1701.519653,1637.009766
4512,0,0.002166,-0.007733,-1.571745,1888.222778,-1704.129517,1637.025635
4513,0,0.004304,-0.009950,-1.571176,1891.635132,-1706.549072,1637.123901
4514,0,0.004327,-0.011138,-1.571733,1895.042603,-1708.988403,1637.261353
4515,0,0.005377,-0.012976,-1.571566,1898.376709,-1711.405273,1637.258667
4516,0,0.005497,-0.011695,-1.568540,1901.806030,-1713.679810,1637.047852
4517,0,0.009887,-0.011577,-1.568814,1905.017090,-1716.007446,1636.811646
4518,0,0.010443,-0.015932,-1.571241,1908.125732,-1718.410156,1636.628418
4519,0,0.009979,-0.017044,-1.570605,1911.308594,-1720.668579,1636.268066
4520,0,0.008438,-0.018473,-1.570947,1914.469604,-1722.884399,1635.819946
4521,0,0.005082,-0.020003,-1.570658,1917.609009,-1725.056396,1635.328857
4522,0,-0.005900,-0.023184,-1.571814,1920.712280,-1727.013428,1634.939453
4523,0,-0.000604,-0.022983,-1.570602,1923.722412,-1729.256470,1634.051636
4524,0,-0.006702,-0.025658,-1.570530,1926.773682,-1731.268066,1633.338257
4525,0,-0.007171,-0.026951,-1.568744,1929.390869,-1733.314941,1632.488647
4526,0,-0.011329,-0.028219,-1.568466,1932.225220,-1735.250732,1631.427002
4527,0,-0.013966,-0.032518,-1.569847,1935.161499,-1737.093628,1630.262695
4528,0,-0.015456,-0.034078,-1.568739,1937.609131,-1738.991821,1629.187256
4529,0,-0.017628,-0.036647,-1.568335,1940.289429,-1740.879028,1628.025269
4530,0,-0.020530,-0.038724,-1.567975,1942.835449,-1742.697266,1626.685425
4531,0,-0.023487,-0.041826,-1.566818,1945.511597,-1744.120483,1625.340820
4532,0,-0.024020,-0.042555,-1.568380,1947.896729,-1746.244751,1623.868286
4533,0,-0.021638,-0.042656,-1.568744,1950.421631,-1748.051147,1622.410156
4534,0,-0.021307,-0.042185,-1.565488,1952.632202,-1749.561401,1620.937500
4535,0,-0.017733,-0.038688,-1.566681,1954.821899,-1750.603149,1619.646729
4536,0,-0.015206,-0.038263,-1.563258,1957.024414,-1752.386719,1617.692505
4537,0,-0.017692,-0.039488,-1.563360,1959.320801,-1753.927979,1615.760498
4538,0,-0.015071,-0.038864,-1.563393,1961.436646,-1755.550415,1613.882080
4539,0,-0.014868,-0.039041,-1.565579,1963.871094,-1757.104614,1611.855469
4540,0,-0.015094,-0.037666,-1.563726,1965.749512,-1758.516724,1609.854248
4541,0,-0.012525,-0.040308,-1.563044,1967.633179,-1759.899292,1607.720703
