Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
5654,0,0.126591,0.016521,1.519598,-522.096436,-3036.770264,1036.010254
5655,0,0.132085,0.008465,1.519870,-514.010986,-3037.155273,1037.184082
5656,0,0.133081,0.015076,1.520286,-506.444214,-3037.427002,1037.677856
5657,0,0.125797,0.014657,1.520595,-497.658539,-3038.409424,1038.527588
5658,0,0.125945,0.009706,1.520905,-489.491150,-3038.711914,1039.508057
5659,0,0.124013,0.005027,1.522079,-481.037079,-3039.445801,1040.094238
5660,0,0.123786,-0.000971,1.522000,-472.690063,-3039.940918,1041.147583
5661,0,0.119145,0.013779,1.521081,-464.947083,-3039.846436,1042.082520
5662,0,0.118319,0.004373,1.520967,-456.754456,-3040.171143,1043.556152
5663,0,0.114715,0.008716,1.521072,-448.590698,-3040.537109,1044.537476
5664,0,0.113442,0.004638,1.521703,-440.482635,-3040.897461,1045.743652
5665,0,0.111824,0.003617,1.520351,-432.320038,-3041.262207,1046.895020
5666,0,0.111911,-0.006895,1.521146,-424.216644,-3041.823486,1047.933594
5667,0,0.112690,-0.010823,1.519637,-416.416321,-3042.386719,1049.147095
5668,0,0.116472,-0.026598,1.518847,-408.216461,-3043.067383,1050.229126
5669,0,0.121742,-0.010218,1.520902,-400.659912,-3043.317383,1050.894897
5670,0,0.128520,-0.015861,1.515734,-393.225494,-3043.507324,1052.326294
5671,0,0.136491,-0.025719,1.514122,-385.523590,-3043.919434,1053.794800
5672,0,0.138736,-0.033292,1.516066,-377.496948,-3044.780762,1054.660156
5673,0,0.148554,-0.037789,1.515898,-369.542084,-3045.330811,1055.544678
5674,0,0.146914,-0.035798,1.507960,-362.570404,-3045.294922,1056.892090
5675,0,0.139738,-0.044943,1.506569,-354.576019,-3046.002197,1057.869263
5676,0,0.137317,-0.035443,1.497630,-347.430450,-3045.887939,1059.114746
5677,0,0.130158,-0.029517,1.491044,-340.002533,-3045.971924,1059.797119
5678,0,0.131686,-0.039960,1.491258,-332.948151,-3046.024902,1060.398315
5679,0,0.137093,-0.036784,1.484464,-326.032745,-3045.929932,1061.872559
5680,0,0.135408,-0.044313,1.481999,-318.808685,-3046.171387,1062.534912
5681,0,0.133134,-0.045407,1.480534,-311.982330,-3046.316895,1063.342896
5682,0,0.129652,-0.038997,1.473633,-305.881165,-3045.659424,1064.627808
5683,0,0.126253,-0.038583,1.467992,-298.901459,-3045.754395,1065.320312
5684,0,0.135469,-0.038486,1.467636,-292.432312,-3045.273438,1065.724609
5685,0,0.118987,-0.037024,1.462317,-285.907166,-3045.329102,1066.805420
5686,0,0.120126,-0.039947,1.459117,-279.292755,-3045.273682,1067.368408
5687,0,0.115087,-0.047857,1.460007,-272.664062,-3045.257568,1067.913940
5688,0,0.113111,-0.042219,1.454160,-266.632599,-3044.642822,1068.725342
5689,0,0.115535,-0.043372,1.451169,-260.247162,-3044.389648,1069.173340
5690,0,0.112422,-0.050042,1.450308,-254.067932,-3044.053955,1069.718994
5691,0,0.112604,-0.054757,1.449125,-247.891205,-3043.984375,1070.130493
5692,0,0.127910,-0.053762,1.446391,-242.344681,-3043.084717,1070.650635
5693,0,0.116580,-0.058617,1.442464,-235.937241,-3043.134033,1071.057861
5694,0,0.114391,-0.059765,1.441226,-230.032486,-3042.583496,1071.403320
5695,0,0.129478,-0.060447,1.439066,-225.156357,-3041.075439,1071.805908
5696,0,0.158035,-0.070000,1.433711,-219.111603,-3040.519287,1071.583618
5697,0,0.117251,-0.057766,1.433273,-213.201797,-3039.995361,1072.514038
5698,0,0.110393,-0.039292,1.445160,-207.266342,-3039.828613,1072.684448
5699,0,0.120481,-0.050744,1.440234,-201.991440,-3038.271240,1073.001587
5700,0,0.116387,-0.047998,1.446251,-195.975494,-3037.660645,1073.083374
5701,0,0.134291,-0.068832,1.433360,-190.809464,-3035.726318,1072.774292
5702,0,0.130698,-0.070630,1.435563,-185.076248,-3034.741699,1072.611084
5703,0,0.120557,-0.073195,1.433151,-180.517670,-3033.258545,1072.928467
5704,0,0.114984,-0.062380,1.427925,-174.981201,-3031.897949,1072.929810
5705,0,0.115865,-0.064468,1.428393,-169.855209,-3030.618896,1072.777832
5706,0,0.117376,-0.068529,1.427594,-164.715469,-3029.105957,1072.872070
5707,0,0.114911,-0.072353,1.429405,-159.180588,-3027.972656,1072.375732
5708,0,0.112717,-0.073889,1.428550,-154.003830,-3026.665527,1072.304688
5709,0,0.116832,-0.071782,1.421503,-149.699738,-3024.601807,1072.695435
5710,0,0.115841,-0.072477,1.419717,-144.682449,-3023.431885,1072.375000
5711,0,0.127058,-0.074259,1.415532,-139.732956,-3022.052490,1071.898804
5712,0,0.126956,-0.074578,1.422812,-134.607071,-3020.127930,1071.602051
5713,0,0.116319,-0.073702,1.421096,-129.799362,-3018.575439,1071.545166
5714,0,0.113025,-0.064857,1.420162,-124.749268,-3016.722900,1071.480469
5715,0,0.112953,-0.062763,1.421786,-119.638298,-3014.921387,1071.051880
5716,0,0.114283,-0.061714,1.421926,-114.292839,-3013.032715,1070.682373
5717,0,0.116423,-0.070488,1.426526,-108.918869,-3011.327148,1070.106079
5718,0,0.115580,-0.060518,1.424640,-104.232376,-3008.920898,1069.881226
5719,0,0.114333,-0.058453,1.427577,-99.085396,-3006.825439,1069.235840
5720,0,0.113137,-0.057313,1.428828,-93.961403,-3004.638428,1068.637451
5721,0,0.112259,-0.056269,1.434242,-88.770599,-3002.367920,1067.939331
5722,0,0.110236,-0.054392,1.437721,-83.677696,-3000.035645,1067.227661
5723,0,0.111701,-0.053099,1.441247,-78.102837,-2997.715820,1066.524658
5724,0,0.108171,-0.047641,1.447780,-72.858467,-2995.329102,1065.781982
5725,0,0.110378,-0.050319,1.452599,-67.782883,-2992.746582,1065.082031
5726,0,0.110959,-0.050817,1.456127,-62.625790,-2990.430176,1064.459961
5727,0,0.107818,-0.060082,1.464944,-56.706642,-2988.502686,1063.316528
5728,0,0.106730,-0.050576,1.463047,-52.323986,-2985.287109,1063.088745
5729,0,0.106760,-0.052413,1.466292,-47.118813,-2982.892090,1062.454590
5730,0,0.102901,-0.052555,1.468796,-41.976219,-2980.510986,1061.742798
5731,0,0.102690,-0.054707,1.471502,-36.845856,-2977.823975,1061.258423
5732,0,0.104356,-0.070893,1.478674,-31.210903,-2975.776855,1060.411133
5733,0,0.101205,-0.073709,1.479416,-25.900434,-2973.320557,1059.738037
5734,0,0.098617,-0.074813,1.482399,-21.028765,-2970.777588,1059.317017
5735,0,0.101403,-0.085256,1.482911,-15.448576,-2968.448730,1058.550659
5736,0,0.092754,-0.069788,1.480548,-11.064816,-2965.341797,1058.516479
5737,0,0.108324,-0.077690,1.486693,-5.955352,-2962.697266,1057.740845
5738,0,0.103534,-0.087111,1.494592,0.380771,-2960.886963,1057.018555
5739,0,0.106199,-0.085120,1.494856,5.358634,-2958.107910,1056.786255
5740,0,0.101440,-0.070781,1.487904,10.500518,-2955.001953,1056.707520
5741,0,0.099961,-0.070063,1.486746,15.828963,-2952.618164,1056.488770
5742,0,0.096989,-0.065831,1.484218,21.213129,-2950.075439,1056.463745
5743,0,0.082449,-0.070767,1.481835,27.235666,-2948.431396,1056.504150
5744,0,0.077220,-0.054786,1.473307,32.309696,-2945.666016,1056.962769
5745,0,0.079189,-0.055980,1.471783,37.354874,-2943.635254,1057.053833
5746,0,0.078389,-0.052599,1.467901,42.956760,-2941.792969,1057.201416
5747,0,0.083678,-0.055264,1.466263,48.176735,-2940.044434,1057.570312
5748,0,0.086781,-0.057232,1.464752,53.269527,-2938.340088,1057.834717
5749,0,0.108469,-0.068073,1.466280,58.381569,-2936.705078,1057.935791
5750,0,0.094906,-0.062748,1.459879,63.541397,-2935.382080,1058.493408
5751,0,0.101092,-0.066507,1.457042,68.869965,-2934.026855,1058.871338
5752,0,0.102491,-0.065311,1.455312,74.132393,-2932.613525,1059.144287
5753,0,0.105614,-0.065450,1.453333,79.138084,-2931.014404,1059.708618
5754,0,0.112504,-0.067821,1.452408,84.164406,-2929.385498,1060.292480
5755,0,0.114181,-0.065808,1.449456,89.378487,-2927.761475,1060.862183
5756,0,0.120675,-0.068166,1.447823,93.905884,-2925.776367,1061.734863
5757,0,0.116505,-0.063037,1.447359,99.144440,-2924.261719,1062.225342
5758,0,0.132057,-0.056195,1.455120,104.164803,-2922.747559,1062.701782
5759,0,0.112637,-0.049865,1.461125,109.657860,-2921.928467,1063.686646
5760,0,0.120429,-0.052414,1.461971,113.987846,-2920.066895,1064.315674
5761,0,0.104212,-0.041316,1.463685,118.404678,-2918.661621,1065.534302
5762,0,0.105553,-0.053755,1.460918,123.253792,-2917.314941,1066.177002
5763,0,0.101722,-0.052106,1.451391,126.915497,-2915.197021,1067.042603
5764,0,0.102630,-0.058007,1.451274,131.194366,-2913.927734,1067.944580
5765,0,0.106079,-0.049529,1.459540,135.502182,-2912.558594,1068.448242
5766,0,0.114331,-0.064645,1.455605,139.863205,-2911.251221,1069.430298
5767,0,0.110088,-0.059317,1.455656,144.381485,-2909.838623,1069.971191
5768,0,0.098123,-0.063326,1.450892,149.614090,-2908.667480,1070.888550
5769,0,0.097249,-0.050136,1.460456,154.120514,-2907.748535,1071.639404
5770,0,0.114175,-0.065063,1.462030,159.662811,-2906.401123,1071.806641
5771,0,0.113439,-0.054774,1.457214,163.907196,-2904.386475,1072.485229
5772,0,0.117856,-0.059025,1.455358,169.150696,-2902.964600,1072.791992
5773,0,0.118007,-0.050038,1.455345,174.102524,-2901.508057,1072.863892
5774,0,0.107967,-0.043883,1.461774,180.045883,-2901.145020,1073.397339
5775,0,0.108649,-0.040709,1.455014,184.032104,-2899.202637,1073.995117
5776,0,0.113066,-0.044230,1.452045,189.609329,-2897.934082,1073.997803
5777,0,0.109702,-0.037788,1.458960,195.793777,-2897.355469,1074.001099
5778,0,0.111407,-0.034293,1.452971,200.466888,-2895.373047,1074.078613
5779,0,0.128265,-0.038107,1.456091,206.061905,-2893.997070,1073.974854
5780,0,0.111575,-0.023294,1.457430,211.387817,-2892.884766,1074.699463
5781,0,0.115642,-0.038578,1.446959,217.915329,-2891.530029,1074.409180
5782,0,0.124823,-0.022454,1.468818,223.441391,-2891.136719,1074.391846
5783,0,0.109370,-0.013210,1.466958,229.205521,-2890.160645,1074.897461
5784,0,0.112229,-0.015850,1.468907,235.111877,-2889.121582,1074.822876
5785,0,0.110490,-0.015588,1.469896,241.466324,-2888.218506,1074.948608
5786,0,0.116427,-0.021803,1.463925,246.487198,-2886.110107,1074.914185
5787,0,0.122325,-0.027212,1.464845,252.828217,-2885.266846,1075.477539
5788,0,0.120558,-0.034318,1.457432,259.791351,-2884.378174,1075.226929
5789,0,0.123404,-0.035739,1.461840,266.056213,-2883.572266,1075.330078
5790,0,0.121030,-0.032207,1.461446,272.739716,-2882.895264,1075.459106
5791,0,0.118647,-0.030599,1.464244,279.423462,-2882.125000,1075.473022
5792,0,0.124825,-0.031475,1.468426,286.018127,-2881.392090,1075.478027
5793,0,0.126025,-0.032295,1.469786,293.138184,-2880.916748,1075.714966
5794,0,0.143379,-0.036449,1.475627,299.975525,-2880.065430,1075.468506
5795,0,0.138959,-0.014532,1.493056,307.191528,-2880.534912,1075.945557
5796,0,0.125636,-0.016190,1.490102,315.406494,-2880.356445,1075.979614
5797,0,0.128920,-0.014528,1.484953,321.911438,-2879.178955,1076.044922
5798,0,0.127206,-0.036479,1.483309,330.036804,-2879.083496,1075.475586
5799,0,0.125306,-0.032066,1.484219,338.050659,-2878.878418,1075.395386
5800,0,0.143888,-0.032401,1.486460,344.801147,-2878.207520,1075.419800
5801,0,0.140359,-0.049796,1.491088,352.966583,-2878.700928,1075.538452
5802,0,0.122728,-0.012403,1.503574,361.191467,-2878.712646,1075.280396
5803,0,0.155020,-0.028909,1.501683,368.202759,-2877.609375,1075.531250
5804,0,0.140207,-0.020411,1.510451,376.825317,-2878.208252,1075.502319
5805,0,0.143148,-0.021863,1.508498,384.445801,-2877.227783,1075.449097
5806,0,0.153175,-0.021058,1.523314,393.506866,-2877.428467,1074.770142
5807,0,0.155769,-0.017055,1.522227,400.964691,-2876.446533,1074.766235
5808,0,0.152989,-0.020700,1.525621,409.730347,-2876.033447,1074.352417
5809,0,0.143400,-0.007572,1.540111,418.453796,-2876.417480,1074.202881
5810,0,0.131084,-0.012998,1.533080,426.506470,-2875.467041,1074.232788
5811,0,0.139276,-0.009739,1.541066,434.694611,-2875.100830,1073.914429
5812,0,0.121846,-0.009189,1.541210,443.411774,-2874.966309,1074.004883
5813,0,0.136540,-0.023862,1.541575,451.987762,-2874.370361,1073.696533
5814,0,0.117952,-0.018391,1.542057,460.405457,-2874.524170,1073.959473
5815,0,0.117293,-0.026079,1.552690,469.833771,-2874.966553,1073.007935
5816,,,,,,,
5817,,,,,,,
5818,0,0.064913,0.128963,1.559888,494.802795,-2875.831543,1078.360474
5819,0,0.063039,0.144536,1.560756,502.865082,-2876.030029,1079.235352
5820,0,0.092906,0.088886,1.569967,511.107513,-2876.835449,1077.955444
5821,0,0.123542,-0.023547,1.573489,519.528687,-2877.717041,1075.382812
5822,0,0.114597,-0.024989,1.562649,527.024658,-2877.660156,1076.217041
5823,0,0.127461,-0.033045,1.570240,535.788147,-2878.781494,1076.244995
5824,0,0.121661,-0.044401,1.551634,543.435669,-2878.321777,1076.858398
5825,,,,,,,
5826,,,,,,,
5827,0,0.116987,-0.030078,1.549362,568.580383,-2879.871826,1077.423828
5828,0,0.131835,-0.033889,1.546785,575.419067,-2879.958740,1078.653442
5829,0,0.127662,-0.029845,1.541839,583.996033,-2880.236572,1078.717529
5830,0,0.131600,-0.037372,1.532036,592.191040,-2880.049316,1079.055054
5831,0,0.128562,-0.034866,1.520337,598.567993,-2879.248535,1080.124146
5832,0,0.112113,-0.029486,1.502922,607.935181,-2878.831299,1079.543579
5833,0,0.130496,-0.022948,1.519504,615.167053,-2879.439941,1080.201050
5834,0,0.127872,-0.033251,1.513659,623.878052,-2879.358887,1080.167114
5835,0,0.128483,-0.032175,1.509402,631.194519,-2879.013184,1080.527466
5836,0,0.119509,-0.033557,1.502169,638.893494,-2879.042725,1081.088623
5837,0,0.124155,-0.030712,1.501127,645.905029,-2878.157715,1080.858276
5838,0,0.126040,-0.033894,1.490912,652.918762,-2877.150391,1081.110718
5839,0,0.125694,-0.037388,1.495684,660.533020,-2877.131592,1081.419922
5840,0,0.133988,-0.045102,1.496290,667.748779,-2876.601318,1081.961182
5841,0,0.124238,-0.043950,1.483986,674.263062,-2875.209229,1082.498779
5842,0,0.134945,-0.047920,1.484677,681.342041,-2874.065430,1082.356689
5843,0,0.131491,-0.047642,1.483844,688.652283,-2872.932129,1082.512817
5844,0,0.107629,-0.044913,1.472349,696.534668,-2871.668457,1082.553345
5845,0,0.111801,-0.043830,1.480836,702.677979,-2870.735107,1082.983276
5846,0,0.103675,-0.048378,1.474135,710.180908,-2869.239014,1082.791626
5847,0,0.101813,-0.050112,1.474625,716.792786,-2867.981445,1082.680786
5848,0,0.107052,-0.052414,1.489814,724.258545,-2867.539551,1083.203125
5849,0,0.115962,-0.056253,1.494084,730.798157,-2865.875244,1082.750977
5850,0,0.111417,-0.048706,1.498804,737.242432,-2864.498291,1082.933105
5851,0,0.102025,-0.055733,1.494404,744.403625,-2863.120361,1082.717651
5852,0,0.116794,-0.064184,1.489599,750.043396,-2860.677734,1082.456299
5853,0,0.098972,-0.061556,1.496515,757.793823,-2860.174316,1082.305908
5854,0,0.111608,-0.064461,1.490184,763.348022,-2857.332520,1081.827515
5855,0,0.101766,-0.067471,1.496931,770.719482,-2856.874023,1081.737427
5856,0,0.113674,-0.069280,1.501954,777.154419,-2854.731689,1081.138306
5857,0,0.098944,-0.062174,1.490577,783.291687,-2852.171387,1080.935059
5858,0,0.114250,-0.067474,1.495059,789.826355,-2849.938232,1080.221191
5859,0,0.105803,-0.066754,1.493530,796.351868,-2848.116455,1080.140259
5860,0,0.115361,-0.069244,1.506109,803.935181,-2846.471436,1079.083374
5861,0,0.114208,-0.067337,1.505985,810.584167,-2844.255127,1078.385864
5862,0,0.105365,-0.067139,1.501659,817.515015,-2842.274658,1078.028076
5863,0,0.117112,-0.067368,1.506854,823.721497,-2839.623291,1077.047852
5864,0,0.117697,-0.067559,1.507780,830.587036,-2837.118408,1076.416138
5865,0,0.107305,-0.065653,1.505238,837.650269,-2835.010986,1075.934204
5866,0,0.123680,-0.069681,1.511444,843.729858,-2832.021729,1075.202393
5867,0,0.116972,-0.059945,1.514691,850.296814,-2829.641846,1074.397949
5868,0,0.101475,-0.053907,1.512730,857.422241,-2827.145508,1073.733154
5869,0,0.109861,-0.052960,1.518334,863.814331,-2824.168213,1072.553955
5870,0,0.115466,-0.068566,1.517689,871.183655,-2821.495117,1071.851074
5871,0,0.109371,-0.066999,1.516790,877.753479,-2818.834961,1071.595825
5872,0,0.112720,-0.066020,1.511563,883.395752,-2815.136963,1071.129028
5873,0,0.125784,-0.072447,1.517167,890.318054,-2812.286377,1070.331543
5874,0,0.112462,-0.069927,1.518265,896.934143,-2809.742432,1069.980225
5875,0,0.105142,-0.065129,1.520411,903.913940,-2807.011475,1069.258301
5876,0,0.109144,-0.071656,1.534512,911.760986,-2805.269043,1068.304810
5877,0,0.107606,-0.076106,1.535671,918.369568,-2802.754883,1067.825562
5878,0,0.104324,-0.075163,1.537626,925.168640,-2800.263428,1067.472046
5879,0,0.101589,-0.075741,1.540485,931.880005,-2797.905518,1067.132568
5880,0,0.099507,-0.076280,1.542731,938.681274,-2795.568115,1066.867432
5881,0,0.083171,-0.071601,1.537858,945.822205,-2793.487793,1066.851929
5882,0,0.106994,-0.078837,1.535580,950.987183,-2789.991699,1066.978027
5883,0,0.082356,-0.065408,1.531171,958.208252,-2788.131104,1066.819214
5884,0,0.093312,-0.068104,1.533910,964.758667,-2785.711914,1066.513794
5885,0,0.102419,-0.074769,1.532886,971.116577,-2783.613525,1066.840698
5886,0,0.097267,-0.073195,1.540162,978.432068,-2782.463623,1066.735718
5887,0,0.088997,-0.073147,1.533123,984.865479,-2780.946533,1067.145020
5888,0,0.088284,-0.070092,1.529487,991.687927,-2779.238525,1067.026001
5889,0,0.099825,-0.071072,1.528885,997.666260,-2777.245361,1066.901611
5890,0,0.094121,-0.070423,1.521511,1004.115356,-2775.928223,1067.225830
5891,0,0.106864,-0.065563,1.525291,1010.369446,-2774.511230,1067.315918
5892,0,0.110475,-0.070228,1.518689,1017.173401,-2772.836670,1067.149170
5893,0,0.108733,-0.063668,1.505288,1022.682190,-2770.833740,1067.487915
5894,0,0.127969,-0.068942,1.505742,1029.035645,-2769.355469,1067.564087
5895,0,0.129202,-0.062180,1.504477,1035.561157,-2767.892334,1067.710571
5896,0,0.133608,-0.060548,1.502672,1041.739136,-2766.562744,1068.018677
5897,0,0.120006,-0.053133,1.508277,1048.825806,-2766.271484,1068.426880
5898,0,0.128588,-0.049758,1.510585,1054.896240,-2764.591797,1068.713379
5899,0,0.126242,-0.046062,1.510158,1060.833496,-2763.271973,1069.125977
5900,0,0.125008,-0.046715,1.510383,1066.723633,-2762.128662,1069.698364
5901,0,0.118759,-0.044977,1.510343,1072.554810,-2760.911621,1070.168213
5902,0,0.106976,-0.042813,1.498962,1077.437256,-2759.224609,1071.128906
5903,0,0.115440,-0.046299,1.501597,1083.077637,-2757.994385,1071.464966
5904,0,0.099738,-0.042340,1.500182,1088.828369,-2757.213379,1072.395264
5905,0,0.094769,-0.038986,1.500512,1094.593506,-2756.188232,1072.918457
5906,0,0.110024,-0.047305,1.505630,1100.405762,-2755.182373,1073.520020
5907,0,0.091864,-0.037668,1.503969,1106.538940,-2754.396973,1074.374023
5908,0,0.106786,-0.043811,1.510324,1112.298462,-2753.375000,1074.953857
5909,0,0.098925,-0.040176,1.521842,1119.382080,-2753.327881,1075.441406
5910,0,0.101092,-0.040846,1.524748,1125.398804,-2752.568848,1076.157104
5911,0,0.096677,-0.036176,1.526383,1131.529297,-2751.736816,1076.627075
5912,0,0.104529,-0.039892,1.528014,1136.994141,-2750.741943,1077.763306
5913,0,0.104915,-0.041327,1.529954,1143.404419,-2750.097656,1078.463257
5914,0,0.107820,-0.045178,1.530747,1149.373169,-2749.559570,1079.184814
5915,0,0.106371,-0.037072,1.534819,1155.114258,-2749.132080,1080.056030
5916,0,0.111460,-0.046514,1.535165,1161.767212,-2748.213379,1080.265015
5917,0,0.104105,-0.045615,1.534118,1168.251221,-2747.910400,1080.706299
5918,0,0.093834,-0.045395,1.532493,1174.778320,-2747.788086,1081.247803
5919,0,0.105288,-0.050343,1.537489,1180.939331,-2747.143799,1081.362427
5920,0,0.103959,-0.050454,1.538375,1187.424316,-2746.750977,1081.487671
5921,0,0.105534,-0.050755,1.539023,1193.894043,-2746.336182,1081.475098
5922,0,0.102370,-0.048470,1.539731,1200.701294,-2745.978271,1081.287598
5923,0,0.102797,-0.047373,1.542008,1207.701294,-2745.721191,1081.115601
5924,0,0.116287,-0.058112,1.543438,1213.921387,-2745.193848,1081.371460
5925,0,0.105516,-0.043546,1.544761,1221.551514,-2744.991455,1080.435669
5926,0,0.129592,-0.060027,1.538530,1226.908081,-2743.730713,1080.855957
5927,0,0.117518,-0.051448,1.540212,1234.089111,-2743.367676,1080.582764
5928,0,0.101484,-0.039155,1.551409,1243.939941,-2745.016846,1079.092773
5929,0,0.115584,-0.035194,1.559869,1250.355469,-2743.981201,1078.342773
5930,0,0.124640,-0.038413,1.564171,1256.770508,-2743.924316,1078.675903
5931,0,0.123661,-0.040363,1.565283,1264.811523,-2743.438721,1077.518311
5932,0,0.122407,-0.032453,1.556446,1271.960449,-2742.656250,1077.086670
5933,0,0.124391,-0.031997,1.560879,1279.465454,-2742.452637,1076.743774
5934,0,0.119460,-0.027884,1.574780,1288.049194,-2743.124023,1076.118774
5935,0,0.147334,-0.049845,1.570525,1293.978271,-2742.146973,1076.920410
5936,0,0.137385,-0.038786,1.582215,1302.878906,-2742.863525,1076.265259
5937,0,0.142296,-0.036168,1.589799,1310.281860,-2743.254150,1076.338989
5938,0,0.141158,-0.039798,1.590567,1318.758423,-2742.976318,1075.688599
5939,0,0.147082,-0.045822,1.596069,1326.491333,-2743.235840,1075.585083
5940,0,0.162344,-0.047112,1.604524,1333.582153,-2743.329590,1076.031250
5941,0,0.156708,-0.043295,1.610918,1342.219116,-2743.475098,1075.667236
5942,0,0.207264,-0.058098,1.613000,1343.920410,-2739.292725,1078.081543
5943,0,0.181980,-0.060435,1.616634,1355.094971,-2741.021729,1077.096924
5944,0,0.152446,-0.062787,1.620116,1365.340332,-2742.742676,1076.654663
5945,0,0.150322,-0.052262,1.628810,1373.278320,-2742.759766,1077.159790
5946,0,0.149199,-0.063494,1.631100,1382.487671,-2742.732178,1076.899048
5947,0,0.145055,-0.062402,1.633057,1391.834961,-2742.523438,1076.920288
5948,0,0.147153,-0.062919,1.640393,1400.375854,-2742.229736,1077.491699
5949,0,0.138421,-0.047634,1.649401,1409.882568,-2742.482910,1077.694702
5950,0,0.140615,-0.045842,1.654780,1418.617188,-2742.162109,1078.330688
5951,0,0.129577,-0.032952,1.659946,1428.543457,-2742.202393,1078.105957
5952,0,0.164276,-0.056544,1.667358,1435.181763,-2740.779053,1079.472778
5953,0,0.197227,-0.045597,1.673877,1439.728638,-2738.543213,1081.548950
5954,0,0.194658,-0.043822,1.678497,1448.536011,-2738.811523,1082.046387
5955,0,0.195203,-0.045111,1.682715,1457.128906,-2738.985352,1082.663818
5956,0,0.141985,-0.046842,1.680616,1471.357788,-2742.840332,1081.795898
5957,0,0.141382,-0.046838,1.682226,1479.638794,-2742.978027,1082.319946
5958,0,0.142032,-0.050179,1.683172,1487.848145,-2743.139404,1082.983154
5959,0,0.159822,-0.064858,1.682500,1495.245361,-2742.255371,1083.477905
5960,0,0.139868,-0.053408,1.678494,1503.547241,-2742.843750,1084.109375
5961,0,0.137942,-0.045155,1.678948,1511.246948,-2742.879150,1085.105225
5962,0,0.092647,-0.011920,1.663770,1522.408936,-2742.596924,1083.068115
5963,0,0.094802,-0.010777,1.662409,1530.307373,-2742.368652,1083.382324
5964,0,0.092075,-0.009494,1.671040,1538.582275,-2742.531738,1083.605469
5965,0,0.098525,-0.007613,1.666834,1546.252686,-2742.419434,1084.384888
5966,0,0.117270,-0.016122,1.658671,1553.723511,-2741.735352,1084.983887
5967,,,,,,,
5968,,,,,,,
5969,,,,,,,
5970,,,,,,,
5971,0,0.135776,-0.047649,1.644706,1592.156128,-2739.216553,1085.108521
5972,0,0.110844,0.000089,1.666589,1599.300415,-2739.913330,1086.140625
5973,0,0.110569,-0.004256,1.665456,1606.142944,-2739.445801,1086.583984
5974,0,0.104929,-0.005157,1.663005,1612.811646,-2738.679688,1086.581787
5975,0,0.105647,-0.014914,1.660582,1619.528687,-2738.032227,1086.864258
5976,0,0.089209,-0.005240,1.640213,1625.454834,-2736.842773,1087.157837
5977,0,0.107990,-0.010324,1.643199,1631.736450,-2735.437256,1086.639526
5978,0,0.104335,-0.009462,1.641413,1638.209229,-2734.182373,1086.632690
5979,0,0.087733,-0.022096,1.660968,1645.667358,-2733.306885,1086.245361
5980,0,0.114522,-0.057511,1.649200,1647.518799,-2731.265381,1089.736572
5981,0,0.131974,-0.065681,1.677222,1651.710938,-2727.645020,1090.145996
5982,0,0.101161,-0.060346,1.662176,1659.030518,-2727.433105,1089.799072
5983,0,0.130884,-0.052151,1.671548,1662.113281,-2723.702637,1090.196777
5984,0,0.248950,-0.079921,1.727257,1663.024292,-2716.777588,1089.898560
5985,0,0.123781,-0.049470,1.662977,1670.472900,-2719.188232,1090.899780
5986,0,0.161704,-0.050513,1.676858,1677.261719,-2718.242920,1088.865356
5987,0,0.127449,-0.048670,1.677986,1680.709229,-2714.946289,1090.148438
5988,0,0.120902,-0.032570,1.651691,1686.888550,-2714.679932,1088.583618
5989,0,0.131846,-0.058318,1.667403,1688.919312,-2710.467529,1090.267090
5990,0,0.128753,-0.048406,1.650384,1693.576172,-2708.537109,1089.576172
5991,0,0.128322,-0.046224,1.649375,1698.859253,-2706.505615,1088.491089
5992,0,0.124685,-0.043143,1.649279,1704.195312,-2704.417236,1087.463501
5993,0,0.121436,-0.040489,1.649478,1709.699829,-2702.322021,1086.272949
5994,0,0.122212,-0.038090,1.648858,1715.143066,-2699.910400,1084.921387
5995,0,0.114043,-0.045947,1.640617,1736.890747,-2704.336914,1072.890991
5996,0,0.114332,-0.043691,1.640247,1742.274170,-2702.207764,1071.478149
5997,0,0.112693,-0.044245,1.638931,1747.932373,-2699.907471,1070.407349
5998,0,0.122969,-0.067194,1.635667,1753.140747,-2697.841797,1068.673462
5999,0,0.121865,-0.059128,1.637909,1758.720825,-2695.692627,1067.148804
6000,0,0.124568,-0.057634,1.638922,1764.444824,-2693.522949,1065.821655
6001,0,0.128725,-0.048987,1.641402,1770.573120,-2691.110596,1064.702026
6002,0,0.131930,-0.059652,1.640079,1776.079468,-2688.983398,1063.025391
6003,0,0.116076,-0.050196,1.636711,1781.984131,-2686.895020,1061.866821
6004,0,0.104759,0.023574,1.647547,1787.979736,-2685.028320,1062.079224
6005,0,0.106880,0.024358,1.647321,1794.027954,-2682.689453,1060.907593
6006,0,0.103276,0.027537,1.646645,1800.215454,-2680.317139,1059.840576
6007,0,0.113348,0.025495,1.648025,1806.173218,-2678.084473,1058.430298
6008,0,0.115582,0.024508,1.648430,1812.442261,-2675.629883,1057.317261
6009,0,0.118390,0.014229,1.656325,1819.285034,-2673.393799,1056.096069
6010,0,0.133877,0.003733,1.658926,1825.508057,-2671.437500,1055.589966
6011,0,0.109276,0.032909,1.650695,1831.688965,-2667.864990,1054.131592
6012,0,0.119796,0.033045,1.654853,1838.463867,-2664.718750,1052.885986
