header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 8085
stamp: 
  secs: 1724025254
  nsecs: 960326195
frame_id: ""world""",1724025254.9603262,"position: 
  x: 0.9216806547151352
  y: -2.652893423438338
  z: 1.6635484587371865
orientation: 
  x: 0.005485608729171295
  y: -0.0037896820864683147
  z: 0.0016466495818993343
  w: 0.99997641719778","linear: 
  x: -0.06648756393488585
  y: 0.5667434761293506
  z: -0.10267392143642781
angular: 
  x: 0.30487867436509863
  y: 0.1079288840970466
  z: 0.030902845391715814","linear: 
  x: -0.5716996426068108
  y: 0.23490181976497645
  z: -0.9886687359768349
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025254.9651716
"seq: 8086
stamp: 
  secs: 1724025254
  nsecs: 970344782
frame_id: ""world""",1724025254.9703448,"position: 
  x: 0.921375261043431
  y: -2.647321764416448
  z: 1.6624325690241013
orientation: 
  x: 0.007003720767361214
  y: -0.003067800302787223
  z: 0.0018273237596738983
  w: 0.9999690982148361","linear: 
  x: -0.05904151986361064
  y: 0.5651015962107488
  z: -0.11385182514307031
angular: 
  x: 0.30417599565123665
  y: 0.12466750936647637
  z: 0.032462307041226525","linear: 
  x: -0.47329371915944973
  y: 0.20505761033800224
  z: -0.9981767175644434
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025254.9746428
"seq: 8087
stamp: 
  secs: 1724025254
  nsecs: 980351448
frame_id: ""world""",1724025254.9803514,"position: 
  x: 0.9210278975137259
  y: -2.641995529186995
  z: 1.6619232471824725
orientation: 
  x: 0.008294006146573652
  y: -0.0024395687873109764
  z: 0.0018853720330324307
  w: 0.999960850902909","linear: 
  x: -0.05548598913676928
  y: 0.5563458386557114
  z: -0.10197045535045154
angular: 
  x: 0.28183119745767693
  y: 0.12279244046956526
  z: 0.022067780215733735","linear: 
  x: -0.41286676121772
  y: 0.12563204448146678
  z: -0.8370560727278711
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025254.9840367
"seq: 8088
stamp: 
  secs: 1724025254
  nsecs: 990507603
frame_id: ""world""",1724025254.9905076,"position: 
  x: 0.9193385833688142
  y: -2.636705814546771
  z: 1.6590067651947695
orientation: 
  x: 0.008787010936531942
  y: -0.0024017014822610167
  z: 0.0018026743263812376
  w: 0.9999568843875543","linear: 
  x: -0.09477123049967222
  y: 0.5456677747788129
  z: -0.16816463145006982
angular: 
  x: 0.19600732549548688
  y: 0.07078664237727852
  z: 0.005312818220411783","linear: 
  x: -0.6704462154285836
  y: 0.037245748454884826
  z: -1.2589920984551226
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025254.9942572
"seq: 8089
stamp: 
  secs: 1724025255
  nsecs:    332355
frame_id: ""world""",1724025255.0003324,"position: 
  x: 0.9183058997330005
  y: -2.6316987049202942
  z: 1.6579162344963994
orientation: 
  x: 0.008960384687298055
  y: -0.0021191586012803696
  z: 0.0019492423684057596
  w: 0.9999557095828132","linear: 
  x: -0.10330381109253374
  y: 0.5342950862925738
  z: -0.15921567889253893
angular: 
  x: 0.12305072681550498
  y: 0.06372577757000164
  z: 0.016755471988736496","linear: 
  x: -0.6841554032302533
  y: -0.04984162479832363
  z: -1.0991639952087733
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0050035
"seq: 8090
stamp: 
  secs: 1724025255
  nsecs:  15546799
frame_id: ""world""",1724025255.0155468,"position: 
  x: 0.9170067822161013
  y: -2.6239290328675438
  z: 1.656954848437758
orientation: 
  x: 0.00904343005414604
  y: -0.0020132025422935195
  z: 0.002259305458116539
  w: 0.9999545284297815","linear: 
  x: -0.10333183674000987
  y: 0.5232252338555515
  z: -0.12937956804292042
angular: 
  x: 0.05933419582490763
  y: 0.03588727046591278
  z: 0.029826386915490295","linear: 
  x: -0.6097419060419218
  y: -0.12347747259371984
  z: -0.7661242346893512
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0194035
"seq: 8091
stamp: 
  secs: 1724025255
  nsecs:  20945311
frame_id: ""world""",1724025255.0209453,"position: 
  x: 0.9173150124633418
  y: -2.622753032282661
  z: 1.6573805153457983
orientation: 
  x: 0.008851695890834534
  y: -0.0020607891296448586
  z: 0.0022054407453203652
  w: 0.9999562673732978","linear: 
  x: -0.07748530489623942
  y: 0.4677146543593563
  z: -0.09570745319238215
angular: 
  x: 0.027465926974214832
  y: 0.022800391840649543
  z: 0.017740270163174563","linear: 
  x: -0.39306693167639895
  y: -0.5313031609134661
  z: -0.48497959746860414
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0242918
"seq: 8092
stamp: 
  secs: 1724025255
  nsecs:  30404329
frame_id: ""world""",1724025255.0304043,"position: 
  x: 0.9171130799839652
  y: -2.6191178809780546
  z: 1.6575995930607428
orientation: 
  x: 0.008361776680972583
  y: -0.002374276075221109
  z: 0.0020653126072302072
  w: 0.9999600881973693","linear: 
  x: -0.06424642372095768
  y: 0.439339491350548
  z: -0.06434528470877486
angular: 
  x: -0.029423093299773523
  y: -0.015905566494679526
  z: -0.0020391889768623197","linear: 
  x: -0.2696409804760528
  y: -0.7005679741366461
  z: -0.2221120975374548
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0416532
"seq: 8093
stamp: 
  secs: 1724025255
  nsecs:  42489767
frame_id: ""world""",1724025255.0424898,"position: 
  x: 0.9162552481758526
  y: -2.6133009657742434
  z: 1.6575269638489611
orientation: 
  x: 0.007686790350765884
  y: -0.0027286187691640037
  z: 0.002035620155157986
  w: 0.9999646614477433","linear: 
  x: -0.06959975234388968
  y: 0.44983354587126895
  z: -0.042542766630872475
angular: 
  x: -0.07583190868982619
  y: -0.039858277449906124
  z: -0.003231099677667002","linear: 
  x: -0.28531950650463533
  y: -0.5586428724168564
  z: -0.038822838997280396
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0477154
"seq: 8094
stamp: 
  secs: 1724025255
  nsecs:  50319195
frame_id: ""world""",1724025255.0503192,"position: 
  x: 0.9156398154319249
  y: -2.609496405630083
  z: 1.657473387372464
orientation: 
  x: 0.007450901923560328
  y: -0.002931339425506411
  z: 0.002078053910373943
  w: 0.99996578591552","linear: 
  x: -0.07380846498027616
  y: 0.4550439880715974
  z: -0.03387137407139485
angular: 
  x: -0.06992920237266638
  y: -0.044320481013413314
  z: 0.002347464772884799","linear: 
  x: -0.29985601275298174
  y: -0.48809371536446455
  z: 0.027243942316628536
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0550356
"seq: 8095
stamp: 
  secs: 1724025255
  nsecs:  60318947
frame_id: ""world""",1724025255.060319,"position: 
  x: 0.9153182484053335
  y: -2.6051482145040548
  z: 1.6594064962091257
orientation: 
  x: 0.007678712568749731
  y: -0.003020794700546852
  z: 0.0021278134721905654
  w: 0.9999636916320969","linear: 
  x: -0.06361687351083464
  y: 0.44501528718968514
  z: 0.03657250630134657
angular: 
  x: -0.021233410142175262
  y: -0.03410650663822861
  z: 0.006051972686416012","linear: 
  x: -0.20407004924588612
  y: -0.524831355757547
  z: 0.5385649653223903
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.066292
"seq: 8096
stamp: 
  secs: 1724025255
  nsecs:  70337772
frame_id: ""world""",1724025255.0703378,"position: 
  x: 0.9145592613575619
  y: -2.600434210897594
  z: 1.6598966466889828
orientation: 
  x: 0.007583442272432381
  y: -0.0030572430098401555
  z: 0.00218007270915159
  w: 0.9999641953347442","linear: 
  x: -0.06943179883405926
  y: 0.44929702073832545
  z: 0.045242017925472916
angular: 
  x: -0.0201910006535741
  y: -0.021518958562542708
  z: 0.00814949957671611","linear: 
  x: -0.2322422416476288
  y: -0.4535492974119055
  z: 0.5630261294289711
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0755847
"seq: 8097
stamp: 
  secs: 1724025255
  nsecs:  80645561
frame_id: ""world""",1724025255.0806456,"position: 
  x: 0.9135799628930765
  y: -2.595413421163571
  z: 1.66003387981617
orientation: 
  x: 0.007644785821367187
  y: -0.003133044110889233
  z: 0.0021815616828362557
  w: 0.999963490370008","linear: 
  x: -0.07981369291260708
  y: 0.45768938815507393
  z: 0.039494405094909764
angular: 
  x: -0.005594018211827059
  y: -0.01845635012711791
  z: 0.004854471155016501","linear: 
  x: -0.2908541655895164
  y: -0.3578462963144698
  z: 0.47796693290318304
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0839818
"seq: 8098
stamp: 
  secs: 1724025255
  nsecs:  90356112
frame_id: ""world""",1724025255.090356,"position: 
  x: 0.9108180619996736
  y: -2.5916118570036057
  z: 1.660149544668935
orientation: 
  x: 0.007731818943757376
  y: -0.0029944992894834345
  z: 0.002242034139573444
  w: 0.9999631119360071","linear: 
  x: -0.14611609079602128
  y: 0.43431039318482867
  z: 0.03451057329944524
angular: 
  x: 0.004529167966463094
  y: 0.002684585707173174
  z: 0.008470618725281799","linear: 
  x: -0.7581044466480081
  y: -0.5038444474419569
  z: 0.4064981885110419
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.0958877
"seq: 8099
stamp: 
  secs: 1724025255
  nsecs: 102298737
frame_id: ""world""",1724025255.1022987,"position: 
  x: 0.9086998697829418
  y: -2.5863081583074146
  z: 1.6602186981105433
orientation: 
  x: 0.007704998326518684
  y: -0.0029045661874049296
  z: 0.002332536254700663
  w: 0.9999633772147217","linear: 
  x: -0.16470039409188283
  y: 0.43332748281814193
  z: 0.02759911910009002
angular: 
  x: 1.348628764163811e-05
  y: 0.008808583485495127
  z: 0.011734453786113862","linear: 
  x: -0.8266379097066716
  y: -0.46654740281627477
  z: 0.3203585334103706
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.108732
"seq: 8100
stamp: 
  secs: 1724025255
  nsecs: 110383987
frame_id: ""world""",1724025255.110384,"position: 
  x: 0.9076911759536417
  y: -2.5824901217863374
  z: 1.6602255161182704
orientation: 
  x: 0.007621013390825012
  y: -0.002851439318603314
  z: 0.002383044225555918
  w: 0.9999640546284293","linear: 
  x: -0.1595100375170496
  y: 0.44074238460761644
  z: 0.022494353774519565
angular: 
  x: -0.007801812986437691
  y: 0.010495730989330113
  z: 0.012005487897491509","linear: 
  x: -0.7379169861792851
  y: -0.3829587600350285
  z: 0.2628626164199837
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.115376
"seq: 8101
stamp: 
  secs: 1724025255
  nsecs: 127060890
frame_id: ""world""",1724025255.127061,"position: 
  x: 0.9058235409254366
  y: -2.575129095651411
  z: 1.6603159869644168
orientation: 
  x: 0.0074089161421565485
  y: -0.0030898421948075848
  z: 0.0022200743261407275
  w: 0.9999653154518892","linear: 
  x: -0.14690504177481864
  y: 0.4353946353515537
  z: 0.018095790844876825
angular: 
  x: -0.019068648610386464
  y: -0.014676014910613886
  z: -0.006709319531244998","linear: 
  x: -0.5626797627677491
  y: -0.37742734970611336
  z: 0.2014591398229534
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.133678
"seq: 8102
stamp: 
  secs: 1724025255
  nsecs: 135367155
frame_id: ""world""",1724025255.1353672,"position: 
  x: 0.9052722681518399
  y: -2.5714508644279253
  z: 1.6602102810620196
orientation: 
  x: 0.007542832261665179
  y: -0.0025671984837990504
  z: 0.0020262919412083005
  w: 0.9999662040861113","linear: 
  x: -0.12979791992104356
  y: 0.43462474901931847
  z: 0.011448653439531595
angular: 
  x: -0.0014335695482454644
  y: 0.033320491054530006
  z: -0.02075555869262269","linear: 
  x: -0.402996248550061
  y: -0.36008776800029435
  z: 0.14045849206613062
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1395328
"seq: 8103
stamp: 
  secs: 1724025255
  nsecs: 140846252
frame_id: ""world""",1724025255.1408463,"position: 
  x: 0.9047604432419181
  y: -2.5690072455093853
  z: 1.6601713693094207
orientation: 
  x: 0.00758848482561938
  y: -0.002108051748273624
  z: 0.0020453340377689457
  w: 0.9999668932642479","linear: 
  x: -0.1255074128054682
  y: 0.43479286194215594
  z: 0.008935782994609676
angular: 
  x: 0.0033963914156101135
  y: 0.06837473371004753
  z: -0.013866040479941935","linear: 
  x: -0.3553184632503352
  y: -0.3443794606770556
  z: 0.11637620699312098
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1442852
"seq: 8104
stamp: 
  secs: 1724025255
  nsecs: 152936459
frame_id: ""world""",1724025255.1529365,"position: 
  x: 0.9028978111397911
  y: -2.564442761008982
  z: 1.6605164267289072
orientation: 
  x: 0.007698328349207178
  y: -1.1999139637506742e-05
  z: 0.002327114955113495
  w: 0.9999676595433646","linear: 
  x: -0.140284549476751
  y: 0.4087285453918286
  z: 0.017845132764014036
angular: 
  x: 0.012091562288387814
  y: 0.22384316871649632
  z: 0.01838717116968787","linear: 
  x: -0.433076524452217
  y: -0.5068556596801471
  z: 0.17203430871543574
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1564262
"seq: 8105
stamp: 
  secs: 1724025255
  nsecs: 163036823
frame_id: ""world""",1724025255.1630368,"position: 
  x: 0.9013387433022687
  y: -2.560450516479547
  z: 1.6606744924933134
orientation: 
  x: 0.007704837485911803
  y: 0.0017232935146816565
  z: 0.0023982380702872717
  w: 0.9999659565169887","linear: 
  x: -0.14823603588226208
  y: 0.40032516794829937
  z: 0.018660453851775817
angular: 
  x: 0.007686096694716786
  y: 0.27617219159052736
  z: 0.01536622643178681","linear: 
  x: -0.45884973082692604
  y: -0.5305156779989746
  z: 0.16538945966063137
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1673546
"seq: 8106
stamp: 
  secs: 1724025255
  nsecs: 170663595
frame_id: ""world""",1724025255.1706636,"position: 
  x: 0.9000597703457703
  y: -2.5572220221019015
  z: 1.6605316892429705
orientation: 
  x: 0.007787672684595081
  y: 0.003792614771273503
  z: 0.002220225818885336
  w: 0.9999600186130781","linear: 
  x: -0.15596553039757985
  y: 0.4024940421024263
  z: 0.010633267582700131
angular: 
  x: 0.013064963459342934
  y: 0.3679872170771782
  z: -0.008327598333710346","linear: 
  x: -0.4897842511848481
  y: -0.4845358697547579
  z: 0.09700423930253572
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.174523
"seq: 8107
stamp: 
  secs: 1724025255
  nsecs: 181571960
frame_id: ""world""",1724025255.181572,"position: 
  x: 0.8982712764049129
  y: -2.5524925341154887
  z: 1.6602850090255437
orientation: 
  x: 0.0078030512393460994
  y: 0.006555722664515291
  z: 0.0020876320200912566
  w: 0.9999458868780104","linear: 
  x: -0.16315846258955355
  y: 0.4090873644166688
  z: -0.00019662854048003192
angular: 
  x: 0.007982980998605485
  y: 0.4329629065002482
  z: -0.01686963581991053","linear: 
  x: -0.5033612381248894
  y: -0.39703816873762815
  z: 0.009465587912194616
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1850684
"seq: 8108
stamp: 
  secs: 1724025255
  nsecs: 190391779
frame_id: ""world""",1724025255.1903918,"position: 
  x: 0.8957081434260393
  y: -2.5489294808605236
  z: 1.657803223147359
orientation: 
  x: 0.0077498897155279895
  y: 0.007802708483493299
  z: 0.002009554353339877
  w: 0.9999375073678455","linear: 
  x: -0.2036590987070491
  y: 0.40479554411434476
  z: -0.08136667620484492
angular: 
  x: 0.00017082470664491655
  y: 0.376598181066087
  z: -0.016768872015977838","linear: 
  x: -0.7695867896884886
  y: -0.40248913204871967
  z: -0.5909887155573561
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.1945658
"seq: 8109
stamp: 
  secs: 1724025255
  nsecs: 200319052
frame_id: ""world""",1724025255.200319,"position: 
  x: 0.8936601997952471
  y: -2.5447430554317507
  z: 1.6567130428937575
orientation: 
  x: 0.007616808804392407
  y: 0.009760360419745429
  z: 0.0020155480739225584
  w: 0.9999213254821979","linear: 
  x: -0.2105514170586097
  y: 0.40711186696681634
  z: -0.09496599217383898
angular: 
  x: -0.012382430873535282
  y: 0.38361399050536316
  z: -0.010287722386199691","linear: 
  x: -0.7632697505306298
  y: -0.35548413230719067
  z: -0.6469034204590968
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2041202
"seq: 8110
stamp: 
  secs: 1724025255
  nsecs: 210473776
frame_id: ""world""",1724025255.2104738,"position: 
  x: 0.8919197306832337
  y: -2.5404248568071437
  z: 1.6563518227127876
orientation: 
  x: 0.00750716658875772
  y: 0.011439637007098477
  z: 0.0019968849968939138
  w: 0.999904390232018","linear: 
  x: -0.20368277807068624
  y: 0.41017453383812846
  z: -0.0801777029297064
angular: 
  x: -0.015513506094405534
  y: 0.35810811510480384
  z: -0.00840167149252764","linear: 
  x: -0.6544824004544982
  y: -0.30604519224639526
  z: -0.4878416784507177
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2150316
"seq: 8111
stamp: 
  secs: 1724025255
  nsecs: 220800877
frame_id: ""world""",1724025255.2208009,"position: 
  x: 0.8908531440271186
  y: -2.5360786115669436
  z: 1.6554099509824987
orientation: 
  x: 0.007578483587235965
  y: 0.012600826000318652
  z: 0.0019057361713382672
  w: 0.9998900709279361","linear: 
  x: -0.1739842460347498
  y: 0.41110940757771425
  z: -0.09020944396577155
angular: 
  x: -0.001296120636879274
  y: 0.29263928104465936
  z: -0.013309383401070482","linear: 
  x: -0.38175682171040737
  y: -0.275854483209051
  z: -0.5294000187801489
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2242236
"seq: 8112
stamp: 
  secs: 1724025255
  nsecs: 230326176
frame_id: ""world""",1724025255.2303262,"position: 
  x: 0.8900297770900986
  y: -2.532082423874378
  z: 1.6545011700420007
orientation: 
  x: 0.007676218823895347
  y: 0.013744564989507744
  z: 0.0018862554080718895
  w: 0.9998742944182296","linear: 
  x: -0.14980077099055175
  y: 0.41154018423380523
  z: -0.09546076732451256
angular: 
  x: 0.007525512473958036
  y: 0.2705713596557123
  z: -0.009670766201601276","linear: 
  x: -0.17595347811175138
  y: -0.25317123314776097
  z: -0.5295778202619144
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.234121
"seq: 8113
stamp: 
  secs: 1724025255
  nsecs: 243281841
frame_id: ""world""",1724025255.2432818,"position: 
  x: 0.8882797128423323
  y: -2.526724732399062
  z: 1.6539963919607592
orientation: 
  x: 0.007496293936950034
  y: 0.01553050089722832
  z: 0.0018883982156710612
  w: 0.9998495102120476","linear: 
  x: -0.14594346296478927
  y: 0.40967971319707286
  z: -0.07814703222090358
angular: 
  x: -0.011180528038600677
  y: 0.2731226185304768
  z: -0.005442112702003955","linear: 
  x: -0.13177922769260578
  y: -0.24292787502232333
  z: -0.3532768674396728
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.248469
"seq: 8114
stamp: 
  secs: 1724025255
  nsecs: 251949549
frame_id: ""world""",1724025255.2519495,"position: 
  x: 0.8869093093000655
  y: -2.5231872624601968
  z: 1.6540350283333383
orientation: 
  x: 0.007449348516132656
  y: 0.017024057738665135
  z: 0.0018823308368869538
  w: 0.9998255575326209","linear: 
  x: -0.1503637302570372
  y: 0.407430885191385
  z: -0.05741258994745178
angular: 
  x: -0.010765782551282941
  y: 0.3002557028314266
  z: -0.004953973726575293","linear: 
  x: -0.15602274919080727
  y: -0.24398694530790335
  z: -0.17728408479134314
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2559648
"seq: 8115
stamp: 
  secs: 1724025255
  nsecs: 260307789
frame_id: ""world""",1724025255.2603078,"position: 
  x: 0.8848099848385246
  y: -2.5207229744852584
  z: 1.6544968235393258
orientation: 
  x: 0.007240849951744165
  y: 0.018621769674492628
  z: 0.0017081657502758393
  w: 0.999798920761538","linear: 
  x: -0.17788577102817443
  y: 0.3762971561167021
  z: -0.028915422281554463
angular: 
  x: -0.025825628190463277
  y: 0.3286190509100461
  z: -0.020813316452265383","linear: 
  x: -0.347705258047419
  y: -0.4564410518204287
  z: 0.042554955286060486
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2673054
"seq: 8116
stamp: 
  secs: 1724025255
  nsecs: 271767378
frame_id: ""world""",1724025255.2717674,"position: 
  x: 0.8825999085027385
  y: -2.5165131266380087
  z: 1.6547461989799226
orientation: 
  x: 0.0071563249716250915
  y: 0.020316510392179996
  z: 0.0015038715774777713
  w: 0.9997668552160865","linear: 
  x: -0.1863298871192506
  y: 0.36904853540631344
  z: -0.01017066737892285
angular: 
  x: -0.019460755822421114
  y: 0.31026112994364335
  z: -0.028610576396966476","linear: 
  x: -0.37986545949426087
  y: -0.47064028882126285
  z: 0.17637449904719282
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025255.2753468
